iter	Passed	Remaining
266	127	2260
267	128	2266
268	128	2266
269	129	2265
270	129	2264
271	130	2263
272	130	2262
273	131	2262
274	131	2261
275	132	2260
276	132	2259
277	132	2258
278	133	2257
279	133	2256
280	134	2255
281	134	2254
282	135	2254
283	135	2253
284	136	2252
285	136	2251
286	137	2250
287	137	2247
288	137	2246
289	138	2245
290	138	2244
291	139	2243
292	139	2242
293	140	2242
294	140	2240
295	140	2240
296	141	2239
297	141	2238
298	142	2237
299	142	2237
300	143	2236
301	143	2236
302	144	2235
303	144	2234
304	145	2233
305	145	2232
306	145	2231
307	146	2231
308	146	2230
309	147	2228
310	147	2227
311	148	2227
312	148	2227
313	149	2227
314	149	2226
315	150	2225
316	150	2225
317	151	2224
318	151	2223
319	151	2222
320	152	2220
321	152	2220
322	153	2219
323	153	2218
324	154	2217
325	154	2216
326	155	2216
327	155	2215
328	155	2213
329	156	2212
330	156	2212
331	157	2212
332	157	2211
333	158	2209
334	158	2208
335	159	2208
336	159	2207
337	159	2206
338	160	2206
339	160	2205
340	161	2204
341	161	2203
342	162	2202
343	162	2202
344	163	2201
345	163	2201
346	164	2201
347	164	2200
348	165	2199
349	165	2198
350	165	2198
351	166	2197
352	166	2195
353	167	2194
354	167	2193
355	168	2193
356	168	2192
357	169	2191
358	169	2190
359	169	2188
360	170	2187
361	170	2187
362	171	2187
363	171	2186
364	172	2185
365	172	2185
366	173	2184
367	173	2184
368	173	2183
369	174	2182
370	174	2181
371	175	2181
372	175	2181
373	176	2180
374	176	2179
375	177	2179
376	177	2178
377	178	2178
378	178	2174
379	178	2174
380	179	2173
381	179	2171
382	179	2169
383	180	2168
384	180	2167
385	181	2166
386	181	2166
387	182	2165
388	182	2164
389	183	2164
390	183	2163
391	183	2162
392	184	2162
393	184	2161
394	185	2160
395	185	2160
396	186	2159
397	186	2158
398	187	2156
399	187	2154
400	187	2153
401	188	2152
402	188	2151
403	189	2150
404	189	2150
405	189	2149
406	190	2148
407	190	2148
408	191	2147
409	191	2147
410	192	2146
411	192	2146
412	193	2145
413	193	2144
414	194	2143
415	194	2143
416	194	2142
417	195	2142
418	195	2141
419	196	2141
420	196	2141
421	197	2140
422	197	2139
423	198	2139
424	198	2139
425	199	2138
426	199	2138
427	200	2136
428	200	2136
429	200	2135
430	201	2133
431	201	2132
432	202	2132
433	202	2131
434	203	2130
435	203	2130
436	203	2129
437	204	2128
438	204	2128
439	205	2127
440	205	2126
441	206	2126
442	206	2125
443	207	2125
444	207	2124
445	207	2123
446	208	2123
447	208	2122
448	209	2122
449	209	2121
450	210	2121
451	210	2120
452	211	2120
453	211	2119
454	212	2118
455	212	2118
456	213	2117
457	213	2117
458	213	2117
459	214	2116
460	214	2115
461	215	2115
462	215	2113
463	215	2111
464	216	2111
465	216	2110
466	217	2109
467	217	2108
468	218	2107
469	218	2104
470	218	2104
471	219	2103
472	219	2103
473	220	2102
474	220	2102
475	221	2101
476	221	2101
477	222	2100
478	222	2100
479	222	2099
480	223	2099
481	223	2099
482	224	2098
483	224	2098
484	225	2097
485	225	2097
486	226	2094
487	226	2094
488	226	2093
489	227	2093
490	227	2092
491	228	2091
492	228	2091
493	229	2088
494	229	2088
495	229	2087
496	230	2087
497	230	2086
498	231	2086
499	231	2085
500	232	2085
501	232	2084
502	233	2084
503	233	2083
504	234	2083
505	234	2082
506	234	2081
507	235	2081
508	235	2081
509	236	2080
510	236	2080
511	237	2080
512	237	2078
513	238	2077
514	238	2077
515	239	2076
516	239	2076
517	240	2079
518	241	2080
519	241	2080
520	241	2079
521	242	2079
522	242	2078
523	243	2078
524	243	2077
525	244	2076
526	244	2076
527	245	2075
528	245	2075
529	245	2074
530	246	2073
531	246	2073
532	247	2072
533	247	2072
534	248	2071
535	248	2071
536	249	2070
537	249	2070
538	250	2069
539	250	2068
540	250	2068
541	251	2067
542	251	2067
543	252	2066
544	252	2066
545	253	2065
546	253	2065
547	254	2064
548	254	2064
549	255	2063
550	255	2062
551	255	2060
552	256	2060
553	256	2059
554	257	2059
555	257	2058
556	258	2058
557	258	2057
558	258	2057
559	259	2056
560	259	2056
561	260	2055
562	260	2053
563	260	2052
564	261	2052
565	261	2051
566	262	2051
567	262	2050
568	263	2050
569	263	2049
570	264	2049
571	264	2048
572	265	2048
573	265	2047
574	265	2046
575	266	2045
576	266	2045
577	267	2044
578	267	2044
579	268	2044
580	268	2043
581	269	2043
582	269	2042
583	270	2042
584	270	2042
585	271	2041
586	271	2041
587	271	2040
588	272	2040
589	272	2039
590	273	2039
591	273	2038
592	274	2038
593	274	2037
594	275	2037
595	275	2036
596	276	2036
597	276	2035
598	277	2035
599	277	2034
600	277	2034
601	278	2033
602	278	2033
603	279	2032
604	279	2031
605	280	2031
606	280	2031
607	281	2030
608	281	2030
609	282	2029
610	282	2029
611	283	2030
612	283	2029
613	284	2029
614	284	2029
615	285	2028
616	285	2027
617	285	2027
618	286	2026
619	286	2026
620	287	2025
621	287	2025
622	288	2024
623	288	2024
624	289	2023
625	289	2023
626	289	2022
627	290	2022
628	290	2021
629	291	2021
630	291	2020
631	292	2020
632	292	2019
633	293	2018
634	293	2018
635	294	2017
636	294	2016
637	294	2015
638	295	2015
639	295	2014
640	296	2014
641	296	2013
642	297	2012
643	297	2012
644	297	2011
645	298	2011
646	298	2010
647	299	2010
648	299	2008
649	300	2008
650	300	2007
651	301	2007
652	301	2006
653	301	2006
654	302	2005
655	302	2004
656	303	2004
657	303	2003
658	304	2003
659	304	2003
660	305	2002
661	305	2002
662	305	2001
663	306	2001
664	306	2000
665	307	2000
666	307	1999
667	308	1999
668	308	1999
669	309	1997
670	309	1996
671	309	1996
672	310	1995
673	310	1995
674	311	1995
675	311	1994
676	312	1994
677	312	1993
678	313	1992
679	313	1992
680	314	1991
681	314	1991
682	314	1990
683	315	1990
684	315	1989
685	316	1989
686	316	1988
687	317	1988
688	317	1987
689	318	1987
690	318	1986
691	319	1986
692	319	1985
693	319	1985
694	320	1984
695	320	1984
696	321	1983
697	321	1983
698	322	1981
699	322	1981
700	323	1980
701	323	1980
702	323	1979
703	324	1979
704	324	1978
705	325	1977
706	325	1976
707	326	1976
708	326	1975
709	326	1975
710	327	1974
711	327	1974
712	328	1973
713	328	1973
714	329	1972
715	329	1972
716	330	1971
717	330	1971
718	331	1970
719	331	1970
720	331	1969
721	332	1969
722	332	1968
723	333	1968
724	333	1967
725	334	1967
726	334	1966
727	335	1966
728	335	1965
729	335	1965
730	336	1964
731	336	1964
732	337	1963
733	337	1963
734	338	1962
735	338	1962
736	339	1961
737	339	1961
738	340	1960
739	340	1960
740	340	1959
741	341	1959
742	341	1958
743	342	1958
744	342	1957
745	343	1957
746	343	1956
747	344	1956
748	344	1955
749	345	1955
750	345	1954
751	345	1954
752	346	1953
753	346	1953
754	347	1952
755	347	1952
756	348	1951
757	348	1951
758	349	1950
759	349	1950
760	350	1950
761	350	1949
762	351	1949
763	351	1948
764	351	1948
765	352	1947
766	352	1947
767	353	1947
768	353	1946
769	354	1946
770	354	1945
771	355	1945
772	355	1944
773	356	1943
774	356	1943
775	356	1942
776	357	1942
777	357	1941
778	358	1941
779	358	1941
780	359	1940
781	359	1940
782	360	1939
783	360	1939
784	361	1938
785	361	1938
786	361	1937
787	362	1937
788	362	1936
789	363	1936
790	363	1935
791	364	1935
792	364	1934
793	365	1933
794	365	1933
795	365	1932
796	366	1932
797	366	1931
798	367	1931
799	367	1930
800	368	1930
801	368	1929
802	369	1929
803	369	1928
804	370	1928
805	370	1927
806	370	1927
807	371	1926
808	371	1925
809	372	1925
810	372	1924
811	373	1924
812	373	1924
813	374	1923
814	374	1923
815	374	1922
816	375	1921
817	375	1921
818	376	1920
819	376	1920
820	377	1919
821	377	1919
822	378	1918
823	378	1918
824	378	1917
825	379	1917
826	379	1916
827	380	1916
828	380	1915
829	381	1915
830	381	1914
831	382	1914
832	382	1913
833	383	1913
834	383	1912
835	383	1912
836	384	1911
837	384	1911
838	385	1910
839	385	1910
840	386	1910
841	386	1909
842	387	1909
843	387	1908
844	388	1908
845	388	1908
846	389	1907
847	389	1907
848	389	1906
849	390	1906
850	390	1905
851	391	1905
852	391	1904
853	392	1904
854	392	1903
855	393	1903
856	393	1903
857	394	1902
858	394	1902
859	395	1901
860	395	1901
861	395	1900
862	396	1900
863	396	1899
864	397	1899
865	397	1898
866	398	1898
867	398	1897
868	399	1897
869	399	1896
870	399	1896
871	400	1895
872	400	1895
873	401	1894
874	401	1894
875	402	1894
876	402	1893
877	403	1892
878	403	1892
879	404	1892
880	404	1891
881	405	1890
882	405	1890
883	405	1889
884	406	1889
885	406	1888
886	407	1888
887	407	1887
888	408	1887
889	408	1887
890	409	1886
891	409	1886
892	410	1885
893	410	1885
894	410	1884
895	411	1884
896	411	1883
897	412	1883
898	412	1882
899	413	1882
900	413	1881
901	414	1881
902	414	1880
903	415	1880
904	415	1880
905	415	1879
906	416	1879
907	416	1878
908	417	1878
909	417	1877
910	418	1877
911	418	1876
912	419	1876
913	419	1875
914	420	1875
915	420	1874
916	420	1874
917	421	1873
918	421	1873
919	422	1873
920	422	1872
921	423	1872
922	423	1871
923	424	1871
924	424	1870
925	425	1870
926	425	1869
927	426	1869
928	426	1868
929	426	1868
930	427	1868
931	427	1867
932	428	1867
933	428	1866
934	429	1866
935	429	1866
936	430	1865
937	430	1865
938	431	1864
939	431	1864
940	432	1863
941	432	1863
942	433	1863
943	433	1862
944	433	1862
945	434	1861
946	434	1861
947	435	1860
948	435	1860
949	436	1859
950	436	1859
951	437	1858
952	437	1858
953	438	1857
954	438	1857
955	438	1856
956	439	1856
957	439	1855
958	440	1855
959	440	1854
960	441	1854
961	441	1853
962	442	1853
963	442	1852
964	443	1852
965	443	1852
966	443	1851
967	444	1851
968	444	1850
969	445	1850
970	445	1849
971	446	1849
972	446	1848
973	447	1848
974	447	1847
975	448	1847
976	448	1846
977	448	1846
978	449	1845
979	449	1845
980	450	1844
981	450	1844
982	451	1843
983	451	1843
984	452	1842
985	452	1842
986	453	1841
987	453	1841
988	453	1840
989	454	1840
990	454	1840
991	455	1839
992	455	1839
993	456	1838
994	456	1838
995	457	1837
996	457	1837
997	458	1836
998	458	1836
999	458	1835
1000	459	1835
1001	459	1834
1002	460	1834
1003	460	1834
1004	461	1833
1005	461	1833
1006	462	1833
1007	462	1832
1008	463	1832
1009	463	1831
1010	464	1831
1011	464	1830
1012	464	1830
1013	465	1829
1014	465	1829
1015	466	1828
1016	466	1828
1017	467	1827
1018	467	1827
1019	468	1826
1020	468	1826
1021	469	1825
1022	469	1825
1023	470	1825
1024	470	1824
1025	470	1824
1026	471	1823
1027	471	1823
1028	472	1823
1029	472	1822
1030	473	1822
1031	473	1821
1032	474	1821
1033	474	1820
1034	475	1820
1035	475	1819
1036	476	1819
1037	476	1818
1038	476	1818
1039	477	1817
1040	477	1817
1041	478	1816
1042	478	1816
1043	479	1815
1044	479	1815
1045	480	1814
1046	480	1814
1047	481	1814
1048	481	1813
1049	481	1813
1050	482	1812
1051	482	1812
1052	483	1811
1053	483	1811
1054	484	1811
1055	485	1811
1056	485	1812
1057	486	1812
1058	487	1812
1059	487	1812
1060	488	1811
1061	488	1811
1062	488	1810
1063	489	1810
1064	489	1810
1065	490	1809
1066	490	1808
1067	491	1808
1068	491	1807
1069	492	1807
1070	492	1807
1071	493	1806
1072	493	1806
1073	493	1805
1074	494	1805
1075	494	1804
1076	495	1804
1077	495	1803
1078	496	1803
1079	496	1802
1080	497	1802
1081	497	1801
1082	498	1801
1083	498	1800
1084	498	1800
1085	499	1799
1086	499	1799
1087	500	1798
1088	500	1798
1089	501	1797
1090	501	1797
1091	502	1796
1092	502	1796
1093	503	1795
1094	503	1795
1095	503	1794
1096	504	1794
1097	504	1794
1098	505	1793
1099	505	1793
1100	506	1793
1101	506	1792
1102	507	1792
1103	507	1791
1104	508	1791
1105	508	1791
1106	509	1790
1107	509	1790
1108	510	1789
1109	510	1789
1110	510	1788
1111	511	1788
1112	511	1787
1113	512	1787
1114	512	1786
1115	513	1786
1116	513	1785
1117	514	1785
1118	514	1784
1119	515	1784
1120	515	1784
1121	516	1783
1122	516	1783
1123	516	1782
1124	517	1782
1125	517	1781
1126	518	1781
1127	518	1780
1128	519	1780
1129	519	1779
1130	520	1779
1131	520	1778
1132	521	1778
1133	521	1777
1134	521	1777
1135	522	1777
1136	522	1776
1137	523	1776
1138	523	1775
1139	524	1775
1140	524	1774
1141	525	1774
1142	525	1773
1143	526	1773
1144	526	1773
1145	527	1772
1146	527	1772
1147	528	1771
1148	528	1771
1149	529	1771
1150	529	1770
1151	529	1770
1152	530	1769
1153	530	1769
1154	531	1768
1155	531	1768
1156	532	1768
1157	532	1767
1158	533	1766
1159	533	1766
1160	534	1766
1161	534	1765
1162	534	1765
1163	535	1764
1164	535	1764
1165	536	1763
1166	536	1763
1167	537	1762
1168	537	1762
1169	538	1761
1170	538	1761
1171	539	1760
1172	539	1760
1173	540	1760
1174	540	1759
1175	541	1759
1176	541	1758
1177	541	1758
1178	542	1757
1179	542	1757
1180	543	1756
1181	543	1756
1182	544	1756
1183	544	1755
1184	545	1755
1185	545	1754
1186	546	1754
1187	546	1753
1188	547	1753
1189	547	1752
1190	547	1752
1191	548	1751
1192	548	1751
1193	549	1751
1194	549	1750
1195	550	1750
1196	550	1749
1197	551	1749
1198	551	1748
1199	552	1748
1200	552	1748
1201	553	1747
1202	553	1746
1203	553	1746
1204	554	1745
1205	554	1745
1206	555	1745
1207	555	1744
1208	556	1744
1209	556	1743
1210	557	1743
1211	557	1742
1212	558	1742
1213	558	1741
1214	559	1741
1215	559	1740
1216	559	1740
1217	560	1740
1218	560	1739
1219	561	1739
1220	561	1738
1221	562	1738
1222	562	1737
1223	563	1737
1224	563	1736
1225	564	1736
1226	564	1736
1227	565	1735
1228	565	1735
1229	565	1734
1230	566	1734
1231	566	1733
1232	567	1733
1233	567	1732
1234	568	1732
1235	568	1731
1236	569	1731
1237	569	1730
1238	570	1730
1239	570	1730
1240	571	1729
1241	571	1729
1242	571	1728
1243	572	1728
1244	572	1727
1245	573	1727
1246	573	1726
1247	574	1726
1248	574	1725
1249	575	1725
1250	575	1724
1251	576	1724
1252	576	1723
1253	576	1723
1254	577	1722
1255	577	1722
1256	578	1722
1257	578	1721
1258	579	1721
1259	579	1720
1260	580	1719
1261	580	1719
1262	580	1718
1263	581	1718
1264	581	1718
1265	582	1717
1266	582	1716
1267	583	1716
1268	583	1716
1269	584	1715
1270	584	1715
1271	585	1714
1272	585	1714
1273	585	1713
1274	586	1713
1275	586	1712
1276	587	1712
1277	587	1711
1278	588	1711
1279	588	1711
1280	589	1710
1281	589	1710
1282	590	1709
1283	590	1709
1284	591	1708
1285	591	1708
1286	591	1707
1287	592	1707
1288	592	1706
1289	593	1706
1290	593	1705
1291	594	1705
1292	594	1704
1293	595	1704
1294	595	1703
1295	596	1703
1296	596	1702
1297	596	1702
1298	597	1701
1299	597	1701
1300	598	1701
1301	598	1700
1302	599	1700
1303	599	1699
1304	600	1699
1305	600	1698
1306	601	1698
1307	601	1697
1308	601	1697
1309	602	1696
1310	602	1696
1311	603	1695
1312	603	1695
1313	604	1694
1314	604	1694
1315	605	1693
1316	605	1693
1317	605	1692
1318	606	1692
1319	606	1691
1320	607	1691
1321	607	1691
1322	608	1690
1323	608	1690
1324	609	1689
1325	609	1689
1326	610	1688
1327	610	1688
1328	611	1687
1329	611	1687
1330	611	1686
1331	612	1686
1332	612	1685
1333	613	1685
1334	613	1684
1335	614	1684
1336	614	1683
1337	615	1683
1338	615	1682
1339	615	1682
1340	616	1681
1341	616	1681
1342	617	1681
1343	617	1680
1344	618	1680
1345	618	1679
1346	619	1679
1347	619	1678
1348	620	1678
1349	620	1677
1350	620	1677
1351	621	1676
1352	621	1676
1353	622	1675
1354	622	1675
1355	623	1674
1356	623	1674
1357	624	1673
1358	624	1673
1359	625	1672
1360	625	1672
1361	625	1671
1362	626	1671
1363	626	1670
1364	627	1670
1365	627	1669
1366	628	1669
1367	628	1669
1368	629	1668
1369	629	1668
1370	630	1667
1371	630	1667
1372	630	1666
1373	631	1666
1374	631	1665
1375	632	1665
1376	632	1664
1377	633	1664
1378	633	1663
1379	634	1663
1380	634	1662
1381	634	1662
1382	635	1661
1383	635	1661
1384	636	1660
1385	636	1660
1386	637	1659
1387	637	1659
1388	638	1659
1389	638	1658
1390	639	1658
1391	639	1657
1392	639	1657
1393	640	1656
1394	640	1656
1395	641	1655
1396	641	1655
1397	642	1654
1398	642	1654
1399	643	1653
1400	643	1653
1401	644	1652
1402	644	1652
1403	645	1652
1404	645	1651
1405	645	1651
1406	646	1650
1407	646	1650
1408	647	1649
1409	647	1649
1410	648	1649
1411	648	1648
1412	649	1648
1413	649	1647
1414	650	1647
1415	650	1646
1416	651	1646
1417	651	1645
1418	651	1645
1419	652	1644
1420	652	1644
1421	653	1643
1422	653	1643
1423	654	1642
1424	654	1642
1425	655	1642
1426	655	1641
1427	656	1641
1428	656	1640
1429	656	1640
1430	657	1639
1431	657	1639
1432	658	1638
1433	658	1638
1434	659	1637
1435	659	1637
1436	660	1636
1437	660	1636
1438	661	1635
1439	661	1635
1440	661	1634
1441	662	1634
1442	662	1634
1443	663	1633
1444	663	1633
1445	664	1632
1446	664	1632
1447	665	1631
1448	665	1631
1449	666	1630
1450	666	1630
1451	666	1629
1452	667	1629
1453	667	1628
1454	668	1628
1455	668	1627
1456	669	1627
1457	669	1626
1458	670	1626
1459	670	1625
1460	671	1625
1461	671	1625
1462	671	1624
1463	672	1624
1464	672	1623
1465	673	1623
1466	673	1622
1467	674	1622
1468	674	1621
1469	675	1621
1470	675	1620
1471	676	1620
1472	676	1619
1473	676	1619
1474	677	1618
1475	677	1618
1476	678	1618
1477	678	1617
1478	679	1617
1479	679	1616
1480	680	1616
1481	680	1615
1482	681	1615
1483	681	1614
1484	681	1614
1485	682	1613
1486	682	1613
1487	683	1612
1488	683	1612
1489	684	1611
1490	684	1611
1491	685	1610
1492	685	1610
1493	685	1609
1494	686	1609
1495	686	1608
1496	687	1608
1497	687	1608
1498	688	1607
1499	688	1607
1500	689	1606
1501	689	1606
1502	690	1605
1503	690	1605
1504	690	1604
1505	691	1604
1506	691	1603
1507	692	1603
1508	692	1602
1509	693	1602
1510	693	1601
1511	694	1601
1512	694	1600
1513	695	1600
1514	695	1600
1515	696	1599
1516	696	1599
1517	696	1598
1518	697	1598
1519	697	1597
1520	698	1597
1521	698	1596
1522	699	1596
1523	699	1595
1524	700	1595
1525	700	1594
1526	701	1594
1527	701	1593
1528	701	1593
1529	702	1592
1530	702	1592
1531	703	1592
1532	703	1591
1533	704	1591
1534	704	1590
1535	705	1590
1536	705	1589
1537	706	1589
1538	706	1588
1539	707	1588
1540	707	1588
1541	707	1587
1542	708	1587
1543	708	1586
1544	709	1586
1545	709	1585
1546	710	1585
1547	710	1584
1548	711	1584
1549	711	1583
1550	711	1583
1551	712	1582
1552	712	1582
1553	713	1581
1554	713	1581
1555	714	1580
1556	714	1580
1557	715	1580
1558	715	1579
1559	716	1579
1560	716	1578
1561	717	1578
1562	717	1577
1563	717	1577
1564	718	1576
1565	718	1576
1566	719	1575
1567	719	1575
1568	720	1574
1569	720	1574
1570	721	1573
1571	721	1573
1572	721	1572
1573	722	1572
1574	722	1571
1575	723	1571
1576	723	1571
1577	724	1570
1578	724	1570
1579	725	1569
1580	725	1569
1581	726	1568
1582	726	1568
1583	727	1567
1584	727	1567
1585	727	1566
1586	728	1566
1587	728	1565
1588	729	1565
1589	729	1564
1590	730	1564
1591	730	1563
1592	731	1563
1593	731	1563
1594	732	1562
1595	732	1562
1596	732	1561
1597	733	1561
1598	733	1560
1599	734	1560
1600	734	1560
1601	735	1559
1602	735	1559
1603	736	1558
1604	736	1558
1605	737	1557
1606	737	1557
1607	737	1556
1608	738	1556
1609	738	1555
1610	739	1555
1611	739	1554
1612	740	1554
1613	740	1553
1614	741	1553
1615	741	1552
1616	741	1552
1617	742	1551
1618	742	1551
1619	743	1550
1620	743	1550
1621	744	1549
1622	744	1549
1623	745	1549
1624	745	1548
1625	746	1548
1626	746	1547
1627	747	1547
1628	747	1546
1629	747	1546
1630	748	1545
1631	748	1545
1632	749	1544
1633	749	1544
1634	750	1543
1635	750	1543
1636	751	1543
1637	751	1542
1638	752	1542
1639	752	1541
1640	752	1541
1641	753	1540
1642	753	1540
1643	754	1539
1644	754	1539
1645	755	1538
1646	755	1538
1647	756	1537
1648	756	1537
1649	757	1536
1650	757	1536
1651	757	1535
1652	758	1535
1653	758	1535
1654	759	1534
1655	759	1534
1656	760	1533
1657	760	1533
1658	761	1532
1659	761	1532
1660	762	1531
1661	762	1531
1662	762	1530
1663	763	1530
1664	763	1530
1665	764	1529
1666	764	1529
1667	765	1528
1668	765	1528
1669	766	1527
1670	766	1527
1671	766	1526
1672	767	1526
1673	767	1525
1674	768	1525
1675	768	1524
1676	769	1524
1677	769	1523
1678	770	1523
1679	770	1522
1680	771	1522
1681	771	1521
1682	772	1521
1683	772	1521
1684	772	1520
1685	773	1520
1686	773	1519
1687	774	1519
1688	774	1518
1689	775	1518
1690	775	1517
1691	776	1517
1692	776	1516
1693	777	1516
1694	777	1516
1695	777	1515
1696	778	1515
1697	778	1514
1698	779	1514
1699	779	1513
1700	780	1513
1701	780	1512
1702	781	1512
1703	781	1511
1704	782	1511
1705	782	1511
1706	783	1510
1707	783	1510
1708	783	1509
1709	784	1509
1710	784	1508
1711	785	1508
1712	785	1507
1713	786	1507
1714	786	1506
1715	787	1506
1716	787	1505
1717	787	1505
1718	788	1504
1719	788	1504
1720	789	1503
1721	789	1503
1722	790	1502
1723	790	1502
1724	791	1502
1725	791	1501
1726	792	1501
1727	792	1500
1728	793	1500
1729	793	1499
1730	793	1499
1731	794	1498
1732	794	1498
1733	795	1497
1734	795	1497
1735	796	1497
1736	796	1496
1737	797	1496
1738	797	1495
1739	797	1494
1740	798	1494
1741	798	1494
1742	799	1493
1743	799	1493
1744	800	1492
1745	800	1492
1746	801	1491
1747	801	1491
1748	802	1490
1749	802	1490
1750	802	1489
1751	803	1489
1752	803	1488
1753	804	1488
1754	804	1488
1755	805	1487
1756	805	1487
1757	806	1486
1758	806	1486
1759	807	1485
1760	807	1485
1761	807	1484
1762	808	1484
1763	808	1483
1764	809	1483
1765	809	1483
1766	810	1482
1767	810	1482
1768	811	1481
1769	811	1481
1770	812	1480
1771	812	1480
1772	812	1479
1773	813	1479
1774	813	1478
1775	814	1478
1776	814	1477
1777	815	1477
1778	815	1476
1779	816	1476
1780	816	1475
1781	817	1475
1782	817	1475
1783	817	1474
1784	818	1474
1785	818	1473
1786	819	1473
1787	819	1472
1788	820	1472
1789	820	1471
1790	821	1471
1791	821	1470
1792	822	1470
1793	822	1469
1794	822	1469
1795	823	1468
1796	823	1468
1797	824	1467
1798	824	1467
1799	825	1467
1800	825	1466
1801	826	1466
1802	826	1465
1803	827	1465
1804	827	1464
1805	827	1464
1806	828	1463
1807	828	1463
1808	829	1462
1809	829	1462
1810	830	1461
1811	830	1461
1812	831	1460
1813	831	1460
1814	831	1459
1815	832	1459
1816	832	1459
1817	833	1458
1818	833	1458
1819	834	1457
1820	834	1457
1821	835	1456
1822	835	1456
1823	836	1456
1824	836	1455
1825	837	1455
1826	837	1454
1827	838	1454
1828	838	1454
1829	839	1453
1830	839	1453
1831	839	1452
1832	840	1452
1833	840	1451
1834	841	1451
1835	841	1450
1836	842	1450
1837	842	1449
1838	843	1449
1839	843	1448
1840	844	1448
1841	844	1447
1842	844	1447
1843	845	1446
1844	845	1446
1845	846	1445
1846	846	1445
1847	847	1445
1848	847	1444
1849	848	1444
1850	848	1443
1851	848	1443
1852	849	1442
1853	849	1442
1854	850	1441
1855	850	1441
1856	851	1440
1857	851	1440
1858	852	1439
1859	852	1439
1860	853	1438
1861	853	1438
1862	853	1437
1863	854	1437
1864	854	1436
1865	855	1436
1866	855	1435
1867	856	1435
1868	856	1435
1869	857	1434
1870	857	1434
