iter	RMSE
132	108.1565021
133	107.9432087
134	107.7545462
135	107.5835072
136	107.3378742
137	107.1609681
138	106.9493939
139	106.7539242
140	106.5688027
141	106.370054
142	106.1933005
143	106.0326559
144	105.8167651
145	105.6140486
146	105.4055111
147	105.2354847
148	105.0957442
149	104.9188308
150	104.7821662
151	104.6186687
152	104.4246949
153	104.2883134
154	104.1261515
155	103.9828625
156	103.8614282
157	103.7376586
158	103.6261853
159	103.5054952
160	103.3715937
161	103.261195
162	103.1568429
163	103.0145895
164	102.8685399
165	102.7346844
166	102.6653967
167	102.5099324
168	102.3887012
169	102.2708137
170	102.1476904
171	102.0548688
172	101.9210807
173	101.8242498
174	101.7258942
175	101.5938739
176	101.5070086
177	101.4188296
178	101.3432767
179	101.2705008
180	101.1512673
181	101.066628
182	100.9493766
183	100.8605424
184	100.7574112
185	100.6734679
186	100.6001018
187	100.5148701
188	100.4095644
189	100.2760189
190	100.2018819
191	100.1159455
192	100.0427419
193	99.95589613
194	99.88173106
195	99.8053592
196	99.74778605
197	99.65642144
198	99.6034999
199	99.53448103
200	99.46855475
201	99.41114775
202	99.32645806
203	99.27853821
204	99.19982195
205	99.16206282
206	99.09209444
207	99.03484156
208	98.92782392
209	98.85200723
210	98.76406661
211	98.68162119
212	98.6163609
213	98.54859092
214	98.48408192
215	98.40741147
216	98.34806644
217	98.28492444
218	98.2277984
219	98.1439583
220	98.05485391
221	97.97894466
222	97.92590566
223	97.86797846
224	97.78598236
225	97.72953335
226	97.68722281
227	97.6384045
228	97.58514734
229	97.51165829
230	97.4372717
231	97.38865723
232	97.29678125
233	97.20805783
234	97.15264878
235	96.98854431
236	96.93881627
237	96.87387429
238	96.8169651
239	96.65882767
240	96.62364295
241	96.54803385
242	96.51612149
243	96.48386157
244	96.44337058
245	96.39979675
246	96.35103529
247	96.27752793
248	96.24609745
249	96.21607499
250	96.16769938
251	96.12037579
252	96.09244609
253	96.00732984
254	95.95086343
255	95.91361389
256	95.83951443
257	95.80568889
258	95.76360192
259	95.72865069
260	95.71428454
261	95.67341097
262	95.61959279
263	95.57002491
264	95.54274146
265	95.49469359
266	95.45348896
267	95.4020674
268	95.35930341
269	95.33088723
270	95.27897087
271	95.23823789
272	95.20778263
273	95.1728131
274	95.10987562
275	95.05647129
276	95.00408272
277	94.9828797
278	94.96009914
279	94.91439033
280	94.87397324
281	94.8449825
282	94.80871287
283	94.7634326
284	94.60595854
285	94.45356296
286	94.42916162
287	94.40234817
288	94.35876239
289	94.30779737
290	94.2714104
291	94.25386128
292	94.17263728
293	94.15011667
294	94.11068046
295	94.06563977
296	94.027368
297	94.00871415
298	93.96457099
299	93.94663714
300	93.91843311
301	93.88341699
302	93.85785675
303	93.77077981
304	93.7488408
305	93.72710516
306	93.70655686
307	93.68448386
308	93.66115676
309	93.63627313
310	93.60762432
311	93.56503231
312	93.53526438
313	93.47559275
314	93.41934357
315	93.35357835
316	93.29829316
317	93.24748232
318	93.21444963
319	93.16364427
320	93.13781373
321	93.06881133
322	92.95992972
323	92.86824754
324	92.80068445
325	92.7546024
326	92.72321682
327	92.6872745
328	92.66602948
329	92.62843596
330	92.57939249
331	92.55180291
332	92.46313319
333	92.44429003
334	92.29821004
335	92.26407978
336	92.22479727
337	92.19020556
338	92.10989351
339	92.08429656
340	92.07106323
341	91.95914932
342	91.94948648
343	91.92979428
344	91.91151357
345	91.88742592
346	91.84336479
347	91.70296788
348	91.6932043
349	91.55011155
350	91.53518823
351	91.39372151
352	91.28450741
353	91.24086353
354	91.20390173
355	91.18072043
356	91.08924434
357	91.07077642
358	90.9306206
359	90.91217377
360	90.89660107
361	90.85165173
362	90.82892627
363	90.80877599
364	90.7708719
365	90.74365798
366	90.71672092
367	90.6338177
368	90.59243754
369	90.56712163
370	90.52989445
371	90.49435774
372	90.3507392
373	90.32144048
374	90.29858805
375	90.28732421
376	90.2704562
377	90.23407507
378	90.20321501
379	90.17027461
380	90.08703636
381	90.07546586
382	90.02630462
383	89.88995227
384	89.87099065
385	89.85568526
386	89.84066005
387	89.70557205
388	89.56582906
389	89.42949362
390	89.41554885
391	89.38595726
392	89.33458845
393	89.19817825
394	89.06256828
395	88.93228742
396	88.93083554
397	88.91652522
398	88.8546464
399	88.84203447
400	88.8214062
401	88.71957054
402	88.70573468
403	88.57692178
404	88.55659589
405	88.52978236
406	88.52212102
407	88.50859472
408	88.43847536
409	88.31003959
410	88.18172178
411	88.14326531
412	88.07961049
413	87.95176232
414	87.82707781
415	87.76949199
416	87.74179311
417	87.61630136
418	87.56631095
419	87.55058218
420	87.52800818
421	87.50749517
422	87.49768918
423	87.46542249
424	87.3967155
425	87.37837971
426	87.29906755
427	87.29344892
428	87.27239831
429	87.14870119
430	87.13070217
431	87.06898298
432	87.03898675
433	86.97730363
434	86.97297809
435	86.93953344
436	86.81759996
437	86.79208069
438	86.7413215
439	86.70386487
440	86.68135006
441	86.55933939
442	86.5474876
443	86.51108921
444	86.48450828
445	86.47025697
446	86.44321468
447	86.42553202
448	86.41075999
449	86.40415158
450	86.38081128
451	86.28663417
452	86.2716387
453	86.20217255
454	86.17309169
455	86.16858394
456	86.15579086
457	86.12193516
458	85.99919558
459	85.98980896
460	85.97418058
461	85.96863707
462	85.84754713
463	85.72693566
464	85.71172667
465	85.59332464
466	85.53318059
467	85.49691468
468	85.46895624
469	85.44667598
470	85.32661704
471	85.20730539
472	85.1990156
473	85.17844176
474	85.15794042
475	85.06989558
476	84.95403477
477	84.93788714
478	84.92008414
479	84.90872278
480	84.89422112
481	84.85523906
482	84.78754025
483	84.77019251
484	84.7363017
485	84.63499361
486	84.61549614
487	84.50078051
488	84.38387909
489	84.3594076
490	84.33169475
491	84.31341682
492	84.30519837
493	84.2959361
494	84.21623755
495	84.12536848
496	84.11250997
497	84.07903288
498	84.05426639
499	84.01854723
500	83.90539248
501	83.8937715
502	83.80720742
503	83.74654295
504	83.73474995
505	83.62277925
506	83.51137519
507	83.48986355
508	83.47716152
509	83.36556587
510	83.34368051
511	83.28146912
512	83.25647469
513	83.18557921
514	83.16927516
515	83.13694898
516	83.11237038
517	83.08987637
518	83.08258532
519	83.06593076
520	83.04816266
521	82.93592473
522	82.82577226
523	82.80398748
524	82.69424881
525	82.67001609
526	82.56117698
527	82.54592413
528	82.52691978
529	82.44859213
530	82.36629433
531	82.33477522
532	82.30555463
533	82.27995488
534	82.26086516
535	82.19848734
536	82.18247155
537	82.12382176
538	82.09495954
539	82.03502825
540	82.01203822
541	81.99049997
542	81.88180908
543	81.85077908
544	81.74300304
545	81.63605942
546	81.6271031
547	81.61270093
548	81.50675631
549	81.47381518
550	81.39556165
551	81.29055377
552	81.27758461
553	81.25997453
554	81.24644989
555	81.16782999
556	81.13328527
557	81.1046281
558	81.08840668
559	81.06655685
560	80.96037034
561	80.93547983
562	80.90375171
563	80.88298569
564	80.77904209
565	80.67520478
566	80.64531579
567	80.62989732
568	80.61884744
569	80.6019672
570	80.57751992
571	80.56003783
572	80.54036059
573	80.51403303
574	80.48360012
575	80.44540549
576	80.38140728
577	80.35744902
578	80.31441478
579	80.28948776
580	80.25883242
581	80.22270884
582	80.11972622
583	80.09103516
584	80.07582804
585	79.97292597
586	79.93629347
587	79.92732645
588	79.91372024
589	79.81057896
590	79.79332947
591	79.76667095
592	79.74476107
593	79.72742163
594	79.69777317
595	79.67808196
596	79.62103058
597	79.56264955
598	79.53864052
599	79.51878764
600	79.49520436
601	79.39385333
602	79.38831887
603	79.28708664
604	79.18623215
605	79.15784152
606	79.13871929
607	79.03913669
608	79.01729187
609	79.00859395
610	78.94586725
611	78.84677935
612	78.74900527
613	78.6505122
614	78.55222258
615	78.4548446
616	78.42880731
617	78.32531084
618	78.30713505
619	78.21089887
620	78.19553132
621	78.17901418
622	78.08341212
623	78.06144158
624	78.03463962
625	78.03016145
626	77.93560014
627	77.92194854
628	77.82772835
629	77.73308809
630	77.63963777
631	77.54733762
632	77.4545024
633	77.43375005
634	77.41540512
635	77.32418198
636	77.30770242
637	77.29020314
638	77.27121819
639	77.2534394
640	77.16198903
641	77.07116895
642	77.06578285
643	76.97475192
644	76.95634637
645	76.86722286
646	76.85293496
647	76.84724961
648	76.75865013
649	76.66949178
650	76.64494925
651	76.63966184
652	76.62026008
653	76.60614922
654	76.60093062
655	76.55085316
656	76.46250364
657	76.37491432
658	76.28832791
659	76.26507849
660	76.17899619
661	76.15604254
662	76.06992435
663	75.98413166
664	75.96882148
665	75.94931684
666	75.9392862
667	75.91355475
668	75.89134742
669	75.87522817
670	75.87017209
671	75.78550751
672	75.70103581
673	75.67367978
674	75.66868597
675	75.66374001
676	75.58006831
677	75.49637484
678	75.412619
679	75.40160959
680	75.37781832
681	75.29554389
682	75.29063705
683	75.20896067
684	75.1899605
685	75.16526375
686	75.15272758
687	75.1332706
688	75.05201293
689	75.03250568
690	74.95172817
691	74.92533454
692	74.84398454
693	74.76416877
694	74.68484579
695	74.60601281
696	74.52766708
697	74.50331338
698	74.42485373
699	74.40253581
700	74.37860823
701	74.30086696
702	74.22389109
703	74.20661202
704	74.2018577
705	74.17610055
706	74.15655775
707	74.0799885
708	74.05785255
709	73.9816775
710	73.976988
711	73.90133621
712	73.82615349
713	73.75030737
714	73.72419854
715	73.71955595
716	73.70192837
717	73.62728211
718	73.55343727
719	73.53020708
720	73.45679728
721	73.45218624
722	73.3792279
723	73.30601657
724	73.28542962
725	73.21335409
726	73.2087846
727	73.13715305
728	73.06596773
729	73.06128237
730	72.99053631
731	72.97153917
732	72.90014165
733	72.87468504
734	72.87011823
735	72.80020208
736	72.777154
737	72.70763842
738	72.68898249
739	72.66604192
740	72.60371945
741	72.59928005
742	72.52975996
743	72.513649
744	72.44489529
745	72.42671109
746	72.358109
747	72.29019534
748	72.22255384
749	72.15548734
750	72.08858161
751	72.06615427
752	71.99990387
753	71.97467752
754	71.90880541
755	71.90440664
756	71.83895608
757	71.7739163
758	71.70928496
759	71.64485265
760	71.58077671
761	71.51710381
762	71.45372496
763	71.39084856
764	71.32861721
765	71.26677823
766	71.20521293
767	71.14415181
768	71.08347631
769	71.02318421
770	70.9632733
771	70.94076009
772	70.9155222
773	70.91099104
774	70.90663517
775	70.84705434
776	70.78785061
777	70.76661612
778	70.74447021
779	70.74014217
780	70.71825645
781	70.65935691
782	70.63771022
783	70.61631822
784	70.55776624
785	70.49958536
786	70.44153049
787	70.42033606
788	70.3628728
789	70.33787388
790	70.33358391
791	70.27646079
792	70.21970049
793	70.21544192
794	70.21122198
795	70.19021368
796	70.13355553
797	70.07748952
798	70.02173484
799	69.96617684
800	69.94534743
801	69.89010501
802	69.83543618
803	69.7808835
804	69.76024913
805	69.73985693
806	69.6856195
807	69.63173668
808	69.61155188
809	69.59160378
810	69.53825198
811	69.51852204
812	69.46526606
813	69.46104977
814	69.40835834
815	69.35577794
816	69.30375818
817	69.29957159
818	69.24765893
819	69.2280827
820	69.20873571
821	69.1573362
822	69.10605539
823	69.10189911
824	69.05116289
825	69.00075214
826	68.97576413
827	68.95657646
828	68.90624033
829	68.8872629
830	68.83723582
831	68.81257828
832	68.80848328
833	68.80442516
834	68.78564652
835	68.78162429
836	68.76379116
837	68.71424278
838	68.69586271
839	68.6464043
840	68.59727131
841	68.59327659
842	68.57508398
843	68.55622459
844	68.55226177
845	68.53440509
846	68.53047716
847	68.51282845
848	68.46395524
849	68.41539662
850	68.39792826
851	68.34986472
852	68.30191653
853	68.25427522
854	68.23697331
855	68.18962684
856	68.14277805
857	68.09603936
858	68.09212891
859	68.08825341
860	68.04181404
861	67.99567481
862	67.94983393
863	67.9042896
864	67.85922205
865	67.8420241
866	67.83817469
867	67.82117679
868	67.80437706
869	67.80056091
870	67.79677873
871	67.7930302
872	67.77642461
873	67.73159104
874	67.7278725
875	67.64853282
876	67.60375939
877	67.52539387
878	67.51126311
879	67.49270022
880	67.44814391
881	67.40387639
882	67.35989593
883	67.35619695
884	67.35253078
885	67.30883325
886	67.29471191
887	67.29108643
888	67.24766103
889	67.20451763
890	67.16163163
891	67.11904614
892	67.0767376
893	67.03306919
894	66.99130716
895	66.98770275
896	66.94621158
897	66.94263793
898	66.90141599
899	66.80407027
900	66.80052053
901	66.75950603
902	66.74340389
903	66.70264659
904	66.69912555
905	66.65702953
906	66.63946499
907	66.63596958
908	66.62014479
909	66.57833383
910	66.56268368
911	66.52268292
912	66.48290892
913	66.46742153
914	66.38988071
915	66.35034345
916	66.34686412
917	66.30758423
918	66.26856122
919	66.25326016
920	66.24980897
921	66.21103087
922	66.20760898
923	66.16908367
924	66.16569081
925	66.12741675
926	66.08787297
927	66.07271214
928	65.97919793
929	65.96435785
930	65.9609847
931	65.9231355
932	65.90597534
933	65.81259949
934	65.80924607
935	65.79239402
936	65.78906734
937	65.75139287
938	65.73706924
939	65.69963325
940	65.65965129
941	65.6224398
942	65.61914224
943	65.54529572
944	65.54202082
945	65.52543303
946	65.52218406
947	65.50574893
948	65.48946731
949	65.48624107
950	65.46382619
951	65.44994874
952	65.4130271
953	65.32371278
954	65.28698279
955	65.24646898
956	65.21016402
957	65.17409791
958	65.17088437
959	65.1351028
960	65.09955653
961	65.06419316
962	65.02906284
963	64.99416414
964	64.95809073
965	64.86960109
966	64.83511144
967	64.82060661
968	64.80474024
969	64.80153903
970	64.78581765
971	64.75157636
972	64.71751614
973	64.71433686
974	64.67912374
975	64.639915
976	64.62430291
977	64.5360636
978	64.49844742
979	64.48319224
980	64.46967775
981	64.45456841
982	64.3680592
983	64.33297832
984	64.29464857
985	64.26106818
986	64.17593197
987	64.17276916
988	64.15942889
989	64.14455134
990	64.12992119
991	64.11530148
992	64.10093454
993	64.0867089
994	64.07220322
995	64.05781324
996	64.04354277
997	64.01007155
998	63.99607512
999	63.98295125
1000	63.9771561
1001	63.96424561
1002	63.93096035
1003	63.89401453
1004	63.82474202
1005	63.81071329
1006	63.79681319
1007	63.75963713
1008	63.72671816
1009	63.71243452
1010	63.69878513
1011	63.68460545
1012	63.65066367
1013	63.64491704
1014	63.63147546
1015	63.61786081
1016	63.53570497
1017	63.50313689
1018	63.48993183
1019	63.47685538
1020	63.46369505
1021	63.44955544
1022	63.42961998
1023	63.41566546
1024	63.37932476
1025	63.36644232
1026	63.3303545
1027	63.32406149
1028	63.31019584
1029	63.27773738
1030	63.24549355
1031	63.23099926
1032	63.2179859
1033	63.20361945
1034	63.19738202
1035	63.16532477
1036	63.15108756
1037	63.13844031
1038	63.12563228
1039	63.11311681
1040	63.08124682
1041	63.04958782
1042	63.03303351
1043	63.00038748
1044	62.96507935
1045	62.94868808
1046	62.91176871
1047	62.89940699
1048	62.88161662
1049	62.86538225
1050	62.83429036
1051	62.82866266
1052	62.79280208
1053	62.78052839
1054	62.76445094
1055	62.74854874
1056	62.71762458
1057	62.70536681
1058	62.66968534
1059	62.65761433
1060	62.64948029
1061	62.63752413
1062	62.62176098
1063	62.60312717
1064	62.58753015
1065	62.57210205
1066	62.53560268
1067	62.52373579
1068	62.4890194
1069	62.48345433
1070	62.44817235
1071	62.43639134
1072	62.41916772
1073	62.3886326
1074	62.3831093
1075	62.36779742
1076	62.33745624
1077	62.32230387
1078	62.31913674
1079	62.28898954
1080	62.27399092
1081	62.24403825
1082	62.23857193
1083	62.22373128
1084	62.21831245
1085	62.18854746
1086	62.1589802
1087	62.15300739
1088	62.14766578
1089	62.14236811
1090	62.10618194
1091	62.08919202
1092	62.08335121
1093	62.05394135
1094	62.03923089
1095	62.03344027
1096	62.00421701
1097	61.98965913
1098	61.97525648
1099	61.96951606
1100	61.9552671
1101	61.95012551
1102	61.88329735
1103	61.86919345
1104	61.80319649
1105	61.79808662
1106	61.79139275
1107	61.78292087
1108	61.74857042
1109	61.731064
1110	61.71707223
1111	61.70546021
1112	61.67639659
1113	61.64224465
1114	61.61335764
1115	61.60182481
1116	61.5903898
1117	61.57797435
1118	61.54816854
1119	61.53586536
1120	61.52534564
1121	61.50901734
1122	61.49901791
1123	61.4694094
1124	61.45339991
1125	61.41939211
1126	61.40819316
1127	61.39602422
1128	61.38436219
1129	61.35596457
1130	61.32775607
1131	61.26354388
1132	61.25849112
1133	61.24689959
1134	61.2418924
1135	61.23692613
1136	61.23200041
1137	61.22091358
1138	61.21602834
1139	61.18795448
1140	61.17646439
1141	61.16546543
1142	61.13196336
1143	61.10404963
1144	61.09263783
1145	61.0746208
1146	61.05896793
1147	61.02567345
1148	60.99262168
1149	60.9598106
1150	60.93201136
1151	60.92110749
1152	60.90571761
1153	60.87813251
1154	60.8686161
1155	60.85352552
1156	60.84869155
1157	60.81606086
1158	60.78366726
1159	60.72224678
1160	60.71093029
1161	60.69446065
1162	60.68380326
1163	60.65640694
1164	60.62919311
1165	60.59806997
1166	60.58682044
1167	60.57623641
1168	60.56574092
1169	60.55533311
1170	60.52845878
1171	60.51728851
1172	60.50145021
1173	60.47483294
1174	60.46564528
1175	60.45536062
1176	60.43401746
1177	60.35867166
1178	60.34763011
1179	60.33751846
1180	60.32650873
1181	60.30958692
1182	60.2995601
1183	60.28868717
1184	60.26216566
1185	60.25137133
1186	60.22099366
1187	60.21027656
1188	60.18409487
1189	60.15808797
1190	60.12827659
1191	60.06774874
1192	60.0570855
1193	60.04650399
1194	60.03655542
1195	60.00491815
1196	59.97919982
1197	59.96269082
1198	59.93126548
1199	59.90569879
1200	59.89174895
1201	59.88190363
1202	59.86541802
1203	59.85499653
1204	59.7958126
1205	59.78789025
1206	59.78254953
1207	59.77219267
1208	59.76689942
1209	59.73599061
1210	59.71052104
1211	59.70075792
1212	59.69107576
1213	59.632934
1214	59.6025419
1215	59.57719523
1216	59.56760497
1217	59.55134293
1218	59.53462443
1219	59.52598538
1220	59.49576919
1221	59.46659816
1222	59.45713419
1223	59.43208428
1224	59.40714884
1225	59.37710386
1226	59.3484623
1227	59.33571503
1228	59.3253642
1229	59.31595624
1230	59.24399541
1231	59.23475705
1232	59.17853019
1233	59.16601892
1234	59.13662597
1235	59.1074443
1236	59.07891226
1237	59.06859664
1238	59.05835917
1239	59.03384246
1240	59.00944409
1241	58.98525414
1242	58.95740846
1243	58.94723055
1244	58.93805019
1245	58.86779491
1246	58.85228895
1247	58.8390891
1248	58.81517314
1249	58.80160695
1250	58.77266125
1251	58.75284609
1252	58.72529729
1253	58.69795749
1254	58.68788183
1255	58.67888495
1256	58.62440952
1257	58.60398308
1258	58.59867413
1259	58.57019507
1260	58.55408737
1261	58.54083064
1262	58.53259844
1263	58.50430569
1264	58.49542103
1265	58.48042767
1266	58.47162301
1267	58.44439138
1268	58.43400201
1269	58.40586849
1270	58.3911844
1271	58.3677136
1272	58.35901707
1273	58.34902045
1274	58.32211891
1275	58.30294919
1276	58.27496458
1277	58.25177907
1278	58.23290205
1279	58.20509953
1280	58.19064754
1281	58.18082846
1282	58.15521534
1283	58.12758226
1284	58.11338533
1285	58.10349901
1286	58.09372433
1287	58.06627139
1288	58.05650892
1289	58.02924802
1290	58.01814737
1291	58.00845659
1292	58.00207315
1293	57.99245173
1294	57.98290237
1295	57.97432188
1296	57.9478043
1297	57.93832034
1298	57.92867787
1299	57.91914401
1300	57.90972856
1301	57.88260854
1302	57.85975792
1303	57.84150095
1304	57.82353736
1305	57.80967564
1306	57.80124066
1307	57.79199758
1308	57.76576683
1309	57.7397348
1310	57.71730883
1311	57.69965134
1312	57.69024124
1313	57.67286573
1314	57.65576869
1315	57.6421437
1316	57.62797937
1317	57.61114146
1318	57.59585427
1319	57.58687524
1320	57.57036088
1321	57.56150083
1322	57.53916266
1323	57.53036563
1324	57.50327756
1325	57.49454284
1326	57.47826929
1327	57.46233437
1328	57.43541864
1329	57.3683838
1330	57.34178606
1331	57.275895
1332	57.26768399
1333	57.25910109
1334	57.24397285
1335	57.23062871
1336	57.22210403
1337	57.20648854
1338	57.19090061
1339	57.17609927
1340	57.16774667
1341	57.15259603
1342	57.13768669
1343	57.12463179
1344	57.11177229
1345	57.09898541
1346	57.09078218
1347	57.075878
1348	57.06576174
1349	57.05766786
1350	57.04958626
1351	57.03497497
1352	57.02068181
1353	57.0080526
1354	56.99846008
1355	56.98422461
1356	56.95777703
1357	56.94375903
1358	56.93732223
1359	56.9270022
1360	56.90460514
1361	56.89679035
1362	56.87113929
1363	56.86315285
1364	56.85293091
1365	56.83076971
1366	56.80544975
1367	56.79807411
1368	56.77620515
1369	56.77128398
1370	56.74629334
1371	56.73200717
1372	56.70563021
1373	56.69797321
1374	56.67315207
1375	56.65169653
1376	56.62767425
1377	56.60650413
1378	56.5868133
1379	56.57666403
1380	56.56895752
1381	56.54476529
1382	56.52072016
1383	56.51072255
1384	56.49849988
1385	56.49374946
1386	56.48632729
1387	56.47839422
1388	56.47369897
1389	56.44991074
1390	56.43766499
1391	56.41405521
1392	56.38771934
1393	56.37538144
1394	56.35193321
1395	56.34201527
1396	56.31584514
1397	56.30798891
1398	56.29322212
1399	56.27288685
1400	56.24687313
1401	56.22369889
1402	56.20362618
1403	56.18075962
1404	56.16618201
1405	56.14030674
1406	56.12797509
1407	56.12047931
1408	56.09797702
1409	56.09053335
1410	56.07658451
1411	56.0508547
1412	56.04617145
1413	56.02356577
1414	55.99800495
1415	55.98588235
1416	55.9770429
1417	55.95744366
1418	55.95141761
1419	55.9357346
1420	55.92212813
1421	55.91256045
1422	55.90778559
1423	55.88236016
1424	55.85711535
1425	55.84424484
1426	55.8354608
1427	55.8281803
1428	55.82095396
1429	55.80144324
1430	55.78214949
1431	55.77221089
1432	55.76282136
1433	55.75822739
1434	55.75045517
1435	55.7310623
1436	55.71716186
1437	55.71247318
1438	55.70538028
1439	55.6903333
1440	55.68594729
1441	55.67894742
1442	55.65682744
1443	55.65218416
1444	55.62708445
1445	55.61842956
1446	55.60573704
1447	55.59877787
1448	55.58618046
1449	55.57779493
1450	55.55299193
1451	55.5338041
1452	55.50916917
1453	55.48470921
1454	55.47699886
1455	55.45270754
1456	55.44161036
1457	55.43395838
1458	55.42991847
1459	55.41653837
1460	55.40276107
1461	55.39450338
1462	55.38770772
1463	55.37896336
1464	55.36918136
1465	55.34500591
1466	55.3261181
1467	55.31746089
1468	55.27264043
1469	55.25074986
1470	55.24624358
1471	55.23045226
1472	55.21499011
1473	55.19120602
1474	55.17786163
1475	55.16195048
1476	55.13831702
1477	55.11485133
1478	55.1081638
1479	55.10105744
1480	55.08757815
1481	55.06426458
1482	55.0452633
1483	55.0376674
1484	55.01606473
1485	54.99289332
1486	54.98485542
1487	54.97824456
1488	54.95522986
1489	54.93645751
1490	54.92891206
1491	54.91602496
1492	54.89314765
1493	54.87043251
1494	54.8664361
1495	54.8599371
1496	54.84744077
1497	54.82487871
1498	54.82048861
1499	54.81291508
1500	54.79422804
1501	54.79004535
1502	54.76762605
1503	54.75928935
1504	54.73800749
1505	54.72538406
1506	54.71361432
1507	54.69131899
1508	54.68739295
1509	54.67918825
1510	54.65807511
1511	54.65418118
1512	54.64606338
1513	54.64174996
1514	54.61958391
1515	54.61154957
1516	54.60713341
1517	54.60089949
1518	54.57985588
1519	54.57293848
1520	54.55090775
1521	54.52758418
1522	54.52010275
1523	54.51259037
1524	54.50546702
1525	54.49933413
1526	54.49511015
1527	54.47337168
1528	54.45178718
1529	54.44799906
1530	54.44053681
1531	54.41963993
1532	54.39882103
1533	54.37889025
1534	54.36558463
1535	54.35819087
1536	54.35208766
1537	54.34053843
1538	54.33635975
1539	54.31795568
1540	54.3142154
1541	54.29624494
1542	54.28890968
1543	54.28157273
1544	54.27461636
1545	54.26256124
1546	54.24851714
1547	54.2408569
1548	54.21931002
1549	54.19791607
1550	54.19078562
1551	54.18707845
1552	54.17615735
1553	54.16862244
1554	54.15558906
1555	54.14540091
1556	54.13455839
1557	54.12869425
1558	54.11629666
1559	54.10931437
1560	54.09223766
1561	54.08532312
1562	54.07861095
1563	54.06077308
1564	54.04047238
1565	54.02672416
1566	54.01960131
1567	54.01595838
1568	54.01192413
1569	53.99921249
1570	53.99252301
1571	53.98315884
1572	53.96193031
1573	53.94178216
1574	53.93497889
1575	53.92577032
1576	53.91918727
1577	53.9084819
1578	53.88847295
1579	53.87107192
1580	53.86542099
1581	53.85678448
1582	53.83571906
1583	53.82431926
1584	53.81186513
1585	53.80320793
1586	53.7822682
1587	53.77001634
1588	53.75023601
1589	53.74666173
1590	53.73197946
1591	53.71532779
1592	53.69568285
1593	53.676186
1594	53.65683603
1595	53.63599129
1596	53.63043649
1597	53.61122191
1598	53.59871829
1599	53.59060716
1600	53.56988708
1601	53.56578571
1602	53.54685038
1603	53.5388364
1604	53.51985833
1605	53.49926301
1606	53.47881418
1607	53.47229763
1608	53.46534176
1609	53.45894692
1610	53.45261714
1611	53.43229765
1612	53.42598998
1613	53.40712173
1614	53.40180136
1615	53.38307291
1616	53.37913519
1617	53.37385122
1618	53.36474124
1619	53.34453856
1620	53.33431175
1621	53.31430458
1622	53.3022479
1623	53.29512285
1624	53.29163891
1625	53.28477878
1626	53.27292702
1627	53.26675531
1628	53.24686362
1629	53.24341251
1630	53.23821455
1631	53.2321313
1632	53.22149564
1633	53.21234608
1634	53.19123969
1635	53.18340142
1636	53.17641006
1637	53.17245027
1638	53.15493283
1639	53.14898967
1640	53.14311074
1641	53.1356971
1642	53.12428745
1643	53.11271881
1644	53.10375723
1645	53.08407954
1646	53.0645421
1647	53.05835303
1648	53.03895111
1649	53.03206213
1650	53.01279303
1651	52.99455324
1652	52.97541179
1653	52.96430307
1654	52.95253111
1655	52.94877084
1656	52.93065349
1657	52.92325284
1658	52.91192643
1659	52.89866741
1660	52.88787396
1661	52.87659727
1662	52.87273691
1663	52.86410263
1664	52.84507632
1665	52.83111656
1666	52.82447456
