,Algeria,Argentina,Australia,Austria,Bahrain,Bangladesh,Belarus,Belgium,Bolivia,Bulgaria,Canada,Chile,Colombia,Costa Rica,Croatia,Cuba,Czech Republic,Denmark,Dominican Republic,Ecuador,El Salvador,Estonia,Ethiopia,Fiji,Finland,France,Ghana,Greece,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Japan,Kazakhstan,Kenya,Kuwait,Latvia,Lithuania,Luxembourg,Malawi,Malaysia,Malta,Mexico,Morocco,Mozambique,Myanmar,Nepal,New Zealand,Nigeria,Norway,Oman,Pakistan,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Saudi Arabia,Senegal,Serbia,Slovakia,Slovenia,South Africa,South Korea,Spain,Sri Lanka,Sweden,Switzerland,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Vietnam,Zambia,Zimbabwe
2020-04-03,-0.9546070208482084,-0.6974351112065781,-0.672368092171095,-0.7073028312327377,-1.0325678486655505,-0.9740692152313866,-1.374483406795575,-1.2646828973029807,-0.8496540684696818,-0.9060555548653318,-1.447191540081245,-1.0692384947405602,-0.7302353285950314,-0.6399644172451555,-0.7765825633579281,-1.359163632562289,-0.9168614391438451,-1.3403423249827704,-0.9528113301502888,-1.1877776076531001,-0.8425904236764392,-1.126787429862178,-0.633545627045204,-1.2752108635637782,-1.4751213965306684,-1.0508504992496968,-0.9838745406925907,-0.7579315009693313,-1.1557983480730023,-0.5098698663118959,-0.7144095675757142,-0.9012655885094348,-1.0850826919778702,-0.7450551211421651,-1.5950728970464092,-0.7910421648622763,-1.0626683491947195,-0.9882689590627165,-0.8428658452620509,-0.7753111025389416,-1.0988247334648562,-1.1056135489102645,-1.1171087269382354,-0.8293156347725682,-0.80764298966647,-1.1987129533661358,-0.9010702584674289,-0.9423072959849222,-0.7629368478006231,-0.7617605227408011,-0.5842187807810078,-0.7853001093992178,-0.602414637533046,-1.0053403649787929,-0.8794273880581059,-0.959679867296489,-1.1002776428539105,-0.9334712020888749,-0.6123279729178869,-1.0370266089751945,-0.7435698154574563,-1.1558779161053476,-1.2617947838541108,-1.2515040809138505,-0.9499777997709183,-1.2268532172645412,-0.7941578748320132,-1.1051528770344206,-1.067535748865468,-1.231451786044056,-1.0419873406926599,-0.8472941874438371,-0.819912537214758,-0.6923506540559091,-0.8648049897412795,-1.2472905775099399,-1.2642641603531861,-0.8607648531152265,-0.7775923158452182,-1.0522508460652475,-0.6860699423621588,-1.4809729412399002,-0.7386609889893729,-0.9575144117952762,-1.2962768061811276,-1.459395589076197,-1.0902243044309827,-1.0044405627849313,-0.6322133779438236,-0.7307258912342953,-0.6801144224887207
2020-04-04,-0.942917982230935,-0.6965862160033176,-0.6323431016230686,-0.656696276693215,-1.0325678486655505,-0.9740275898498973,-1.3711247524952672,-1.2005231684447568,-0.8494945385743107,-0.901356631841985,-1.4199053079225714,-1.0672307955108482,-0.7297656859487479,-0.6387017666222978,-0.7566321643699345,-1.331369315132614,-0.8779180252574298,-1.2705509523005232,-0.9497355170200155,-1.1825300695474825,-0.8415494469031165,-0.9826208652042004,-0.6332248735370238,-0.7206514010446969,-1.4397261513483248,-0.991144220445224,-0.9838158168446467,-0.7273236517109036,-1.1347508781016034,-0.43337670093138336,-0.7139792110753651,-0.8982301281758293,-1.0850826919778702,-0.7450551211421651,-1.5530421362181637,-0.7638880403634218,-1.0049971121044878,-0.9739506163379751,-0.8414057758662381,-0.774371390063452,-1.0988247334648562,-1.023848402508821,-0.9755638810611316,-0.7719434210514565,-0.80764298966647,-1.1264879428855628,-0.8891262770299402,-0.9415181704445292,-0.7629368478006231,-0.7617605227408011,-0.5842187807810078,-0.7852344948186775,-0.47704503015205735,-1.00456701014344,-0.7896069866038493,-0.959679867296489,-1.1002776428539105,-0.9276795028937305,-0.6096518790649166,-1.0362473658492775,-0.7386552753998294,-1.136541356639383,-1.2177961187044115,-1.2515040809138505,-0.9351852643370459,-1.2252644170132108,-0.7890179899690978,-1.1051528770344206,-1.065120951302811,-1.2030813622121697,-1.0234195329719322,-0.8036987586587878,-0.8197397076492408,-0.6676582908459645,-0.8159529368048187,-1.2446901597847515,-1.2451237623321874,-0.7741921129921155,-0.6788667084729538,-1.0502078971040087,-0.6860699423621588,-1.4507775117668005,-0.7360689094695948,-0.9535255343415275,-1.2872372594782997,-1.4179071328344597,-1.0748005531838394,-0.9800723645427364,-0.6194378594109653,-0.7307258912342953,-0.6797122957085464
2020-04-05,-0.9378632628288709,-0.6953900454896325,-0.6151718865422795,-0.6258978432487075,-1.0303116082855235,-0.9739526641632167,-1.369635864506471,-1.165602702088628,-0.8490843188433562,-0.8983358956126906,-1.3901761836761508,-1.0646744457408845,-0.7291498337993763,-0.6375022485305831,-0.742842918010586,-1.3167000920447303,-0.8448395833418603,-1.2103535419007412,-0.9471723394114543,-1.1800470881023855,-0.8409248608391229,-0.9028393682575526,-0.6330644967829339,-0.7206514010446969,-1.3422980022381625,-0.9424595860751331,-0.983287302213151,-0.7087734400391293,-1.1137034081302044,-0.3432847505943353,-0.7136412272681026,-0.8965885016688793,-1.0429209513780429,-0.7438591760168889,-1.520230386609321,-0.7502647976301531,-0.9445586618932419,-0.9588218013835313,-0.8414057758662381,-0.7740581525716221,-1.094588322481081,-0.9864700498681611,-0.9755638810611316,-0.718243029008496,-0.8071801570076353,-1.0765628204335536,-0.870357163342458,-0.9406226459548699,-0.7537049133741297,-0.7617605227408011,-0.5825533011132162,-0.7852344948186775,-0.36131923872345234,-1.0036003165992493,-0.6902452238229502,-0.9583751332533114,-1.0989860753744567,-0.9239353741211118,-0.6085251027057712,-1.0355972790425731,-0.7376851324274147,-1.1257447422007207,-1.1848487614678995,-1.2437021205664347,-0.9208913536930793,-1.2237258450560158,-0.7794724895093976,-1.1027753499437951,-1.0627061537401543,-1.1893147303199756,-1.0071727012162952,-0.7530338008815682,-0.8194181642715345,-0.6463808289310122,-0.7753858635799294,-1.2377557125175827,-1.2337541748222096,-0.6925639921015927,-0.4957930093651625,-1.0481649481427702,-0.6589602832645437,-1.4181217942497693,-0.7360689094695948,-0.9500381157676787,-1.2781600479975432,-1.376052200911047,-1.0584982308170823,-0.9414893839925945,-0.6162439797777507,-0.7307258912342953,-0.6797122957085464
2020-04-06,-0.9335035673445905,-0.6947276499901186,-0.6081304530199415,-0.5981664737156862,-1.029709944184183,-0.9738028127898555,-1.3637495631554164,-1.1404160316690772,-0.8484917792319775,-0.8936369725893437,-1.3549723637687974,-1.0628054164279395,-0.728799817110165,-0.6363027304388684,-0.7264131776675324,-1.2919940321072414,-0.8313501478089151,-1.1554234049109402,-0.9424162209600129,-1.1754138959213278,-0.8401961770977969,-0.7922650128402688,-0.6327972021927838,-0.4988276160370644,-1.3258775276690342,-0.9210894618250324,-0.983287302213151,-0.6896048879782959,-1.1094939141359248,-0.22599523034421606,-0.713144992568033,-0.8937853469730496,-1.0230749604947498,-0.7429227284187951,-1.4699719060906404,-0.7407516179587856,-0.8902709717555233,-0.9415767533848648,-0.8400048984729582,-0.7728052026043025,-1.092207273971952,-0.9304025209071713,-0.9291557348719172,-0.683819700775829,-0.8071801570076353,-1.0169855076408227,-0.8464692004674806,-0.9395010236980192,-0.7492420825139292,-0.7617605227408011,-0.5825533011132162,-0.7850376510770567,-0.26729203318771083,-1.0025369537006394,-0.647473604082828,-0.9577794937988173,-1.0922682998681144,-0.9184654359923643,-0.6072574793017326,-1.033293991349945,-0.7357448464825854,-1.104726742781194,-1.1459109756429307,-1.2379128999894957,-0.912547698875322,-1.2219863599222798,-0.778003950977136,-1.1011094636149896,-1.06210245434949,-1.162897679932252,-0.9963414800458708,-0.7294687042410011,-0.8191368138160414,-0.63403464732604,-0.748500004639812,-1.2316880711588098,-1.2229259962412786,-0.6237583583735441,-0.4469094562002549,-1.0420361012590542,-0.6196512775730016,-1.3841438073875412,-0.732612803443224,-0.9481462481753293,-1.2676892397334343,-1.3417909860195547,-1.0464170454917177,-0.9069677698161518,-0.6034684612448924,-0.7307258912342953,-0.6797122957085464
2020-04-07,-0.9269956161144329,-0.6942517541943514,-0.5957770608754889,-0.5580390542070748,-1.026902178377927,-0.9735114351194307,-1.3590405220745725,-1.0671663766443988,-0.8482410893963942,-0.8906162363600493,-1.3297364160409113,-1.0607313968032521,-0.7283833415559137,-0.635482007534011,-0.7146776488510656,-1.2688321009158456,-0.8037847795459405,-1.0967309297711527,-0.9400524016098953,-1.1728285234888038,-0.8392592980018065,-0.7768685836049508,-0.6327437432747537,-0.4988276160370644,-1.2350175683865234,-0.8764552247367279,-0.9790004613132409,-0.6834214840877044,-1.0815581812647952,-0.09680677325712826,-0.7128915047125862,-0.8904091717040392,-1.0048994537413833,-0.7421329533360655,-1.4448922304077487,-0.729806843288329,-0.8450018807440197,-0.930230142169032,-0.8372623356889315,-0.7715522526369829,-1.088836698809678,-0.9093771975468001,-0.8920292179205457,-0.6659195700948422,-0.8067173243488007,-0.9733842340327348,-0.8225812375925033,-0.9381887699903996,-0.7449105113849109,-0.7617605227408011,-0.5808878214454246,-0.7850376510770567,-0.19014150556864087,-1.0022469456373821,-0.6096371712357967,-0.9557089375998614,-1.0875000601798157,-0.915189323316323,-0.6072574793017326,-1.0320885323706257,-0.7304601202907478,-1.0909654842138827,-1.1225689607982545,-1.2331819240341477,-0.9061320599118672,-1.2194643708378055,-0.7772696817110053,-1.0999934815112267,-1.0612975218286043,-1.1357364872800855,-0.9584322059493847,-0.7011905882723204,-0.8190122157571802,-0.6216884657210677,-0.7103084477216034,-1.2212864002580566,-1.2105372860413308,-0.5774968360618721,-0.4104864165871865,-1.0134348158017132,-0.6054187065467537,-1.3500249229721364,-0.732612803443224,-0.9478955187353795,-1.2578210679161803,-1.311177482564271,-1.031879951833616,-0.8988450370687535,-0.5843051834456049,-0.7307258912342953,-0.6797122957085464
2020-04-08,-0.9241523364507718,-0.6936922550831115,-0.581941261673702,-0.5142055991387509,-1.0241445512467828,-0.973170106991219,-1.3534658484421032,-1.0097862177186554,-0.8478764496355459,-0.8859173133367024,-1.3029082261486902,-1.0589166296316506,-0.7274927927643762,-0.6344718870357249,-0.6970743556263653,-1.2333171397557057,-0.7809113888596423,-1.0233653358464183,-0.9364069934554972,-1.1664802822683493,-0.8392592980018065,-0.7194818928187655,-0.6323160719305136,-0.3879157235332481,-1.1868508429837465,-0.8333612795724831,-0.9790004613132409,-0.6596153791089273,-1.0517090420326296,-0.05601041838752159,-0.7123379846214551,-0.8865838722019954,-0.9882026051891484,-0.7421329533360655,-1.4106926726583509,-0.7218638000675757,-0.8067766049496438,-0.9144259336898364,-0.8365914929935581,-0.7704559214155782,-1.0864247275926382,-0.8953603153065527,-0.8491016826955224,-0.6076294009541927,-0.8053288263722967,-0.9168024285871245,-0.7338545183425875,-0.9366548518051413,-0.7421103037863538,-0.7617605227408011,-0.5808878214454246,-0.7850376510770567,-0.1274567018781465,-1.0014735908020294,-0.5741038256055414,-0.9543474759895891,-1.0858104624708445,-0.9108309234169465,-0.6069757852119463,-1.0303965845889382,-0.729132556223233,-1.0717174215875793,-1.0858001232553132,-1.2285131977624228,-0.8941650649541277,-1.2164136628676971,-0.7772696817110053,-1.0977938646110563,-1.0590839573961688,-1.1127610948654103,-0.9220702491629594,-0.6611299239833561,-0.8187590003472365,-0.6077661758260989,-0.6693747824740782,-1.2152187588992838,-1.187033769003898,-0.5280506437359906,-0.30409280087532875,-0.9991341730730426,-0.5905083940430654,-1.3078423632056955,-0.732612803443224,-0.9446360360160305,-1.247726907431356,-1.2661606325501262,-1.017318123092558,-0.8866609379476561,-0.5843051834456049,-0.7307258912342953,-0.6793101689283723
2020-04-09,-0.9175812012280884,-0.6931777731417416,-0.5700820052150275,-0.4721612646854605,-1.0235428871454424,-0.9727205528711351,-1.3463676615187723,-0.9492624593270134,-0.8466457904426825,-0.8832322144662185,-1.272568378880333,-1.0563241051007912,-0.7262788108296434,-0.6332723689440101,-0.6791776741812534,-1.1862212129998677,-0.7463080542316528,-0.9610986394641439,-0.9319926320185307,-1.1548333074485637,-0.8366568560684997,-0.6690935789577248,-0.6321556951764236,-0.3879157235332481,-1.1215338441421023,-0.7890807391482219,-0.9774736412666977,-0.6435385289933896,-1.019181133895013,-0.005014974800513242,-0.7119513082317904,-0.8832076969329851,-0.9722410893639625,-0.740203645633969,-1.3596411589164958,-0.7182617223279317,-0.7585264707123203,-0.8914175276132865,-0.835506306280454,-0.7699077558048759,-1.0829613843066321,-0.8276120511453567,-0.811975165744151,-0.5782548275289836,-0.8053288263722967,-0.8648803012370351,-0.7236168199675972,-0.9348992691422447,-0.7381287586071552,-0.7570650335617635,-0.5808878214454246,-0.7850376510770567,-0.07200476015193996,-1.0004102279034195,-0.5257389940532494,-0.9543474759895891,-1.0837796959937156,-0.9026698927328793,-0.6057081618079077,-1.0244209522200267,-0.7277794620774968,-1.0559207357080613,-1.049702626847285,-1.2253384638976499,-0.8827299364389545,-1.213307439414597,-0.7735983353803514,-1.0966859693341322,-1.057675325484619,-1.0923902003762853,-0.8439307250048965,-0.6187127500303352,-0.8183731482939888,-0.5975214719411219,-0.6272533590732127,-1.2117515352656993,-1.1662054490276363,-0.482291964058141,-0.2523337445830736,-0.9889194282668494,-0.5722093741521751,-1.2632211919419656,-0.7317487769366312,-0.939940557413332,-1.2370301104996761,-1.2197119705703667,-1.00146721598975,-0.86838478926601,-0.5715296649127466,-0.7307258912342953,-0.678908042148198
2020-04-10,-0.9116419059306631,-0.6925411017392962,-0.5577286130705749,-0.4365066467144331,-1.0203340119382929,-0.9717881443257761,-1.3318250346514608,-0.8644610231324659,-0.8465546305024704,-0.8780298354046558,-1.2404181740826632,-1.0537556970771957,-0.7255300409501916,-0.6309364652917235,-0.6604008280749065,-1.1414414793631693,-0.716162098301506,-0.9172674000168026,-0.9252144512314466,-1.1416504678173778,-0.8351994885858479,-0.6383007204870889,-0.6321022362583936,-0.3879157235332481,-1.0784757108274987,-0.740179322951782,-0.9736565911503394,-0.62158744518179,-0.93881806673149,0.049380165025628996,-0.7114658145425448,-0.8779885636042856,-0.9591809407118074,-0.7398651705985134,-1.2437591791801301,-0.7052388258846035,-0.7056475436180272,-0.8653473375578611,-0.8346578875774816,-0.7695162089400885,-1.08126063537154,-0.7995782866648619,-0.7620864085907455,-0.5410776330377032,-0.8053288263722967,-0.8286013789219084,-0.6587780635926587,-0.9337466138585246,-0.7337971874781369,-0.7570650335617635,-0.5725604231064666,-0.7850376510770567,-0.016552818425733418,-0.999830211776905,-0.47638712512233916,-0.9532696522147902,-1.0815133606052398,-0.8961176673807967,-0.6050039265834418,-1.020485989694677,-0.7251498640206886,-1.0395488203707457,-1.0076147018508004,-1.221893981403844,-0.8680703676157235,-1.2094504351438968,-0.7713955275819591,-1.0938151458063363,-1.0564679267032906,-1.073693625982157,-0.8292312105593203,-0.5798303405733993,-0.8180154312862905,-0.5904289846361378,-0.5939887989392306,-1.2108847293573033,-1.1456637573079287,-0.4165033861330276,-0.20440869246061516,-0.9827905813831335,-0.5586545446033676,-1.2192611553508341,-0.7317487769366312,-0.9348347942725338,-1.2252410350080714,-1.1759820467872206,-0.9853413689263911,-0.854170006958063,-0.5651419056463174,-0.7307258912342953,-0.678908042148198
2020-04-11,-0.9056394266407118,-0.6920201887736591,-0.5471046958263456,-0.39663481586511223,-1.0147686190008927,-0.9710055871537784,-1.314685510129272,-0.7759857417789765,-0.8463723106220462,-0.8761838299311981,-1.2102091960332924,-1.0505662889915572,-0.7244223931995231,-0.6297369472000087,-0.6345826646786795,-1.1036103250838898,-0.6970422896765491,-0.882653889036928,-0.9174964386545568,-1.0854378157201265,-0.8350953909085157,-0.5669172758506145,-0.6316211059961234,-0.2770038310294318,-1.0186322035088973,-0.6906389708461025,-0.9736565911503394,-0.604273914288134,-0.8928963140666197,0.0952760642539365,-0.7107246847956875,-0.8745969012927569,-0.9434192435624501,-0.7393348930429664,-1.1747652887639535,-0.6950791194394539,-0.6559509116129006,-0.8357200749387421,-0.8339081222120642,-0.7691246620753012,-1.078694050614946,-0.7458469047439132,-0.7110374477826097,-0.4915080403826627,-0.8048659937134621,-0.7893269492596613,-0.6365963837801798,-0.9319599981687586,-0.7305594474423052,-0.7550526810564616,-0.570894943438675,-0.7850376510770567,0.03166626133618532,-0.9990085222643428,-0.44875007852102944,-0.9525038300590121,-1.0799943472803475,-0.8896239440407863,-0.6044405384038691,-1.017726349674164,-0.7251498640206886,-1.0227344208351241,-0.9293259971947624,-1.2190719957462681,-0.8592613296607209,-1.2047289754951849,-0.7677241812513051,-1.0908715408369907,-1.0534494297499692,-1.05155539361498,-0.8183999893888957,-0.5374131666203783,-0.8177381001230187,-0.5904289846361378,-0.5606289248793632,-1.2048170879985305,-1.1312049541439795,-0.35507277770104273,-0.16127614555040257,-0.9766617344994175,-0.5396777832350369,-1.1678118718946948,-0.7317487769366312,-0.9277459891975861,-1.2120583627331138,-1.1345788174481983,-0.9684420748459821,-0.8277711255290185,-0.5619480260131028,-0.7304979625072462,-0.678908042148198
2020-04-12,-0.9015956511190605,-0.6909783628423849,-0.5408044658326748,-0.36506961644273317,-1.0126627946462008,-0.9705227327285031,-1.3062023111233403,-0.7370126833403032,-0.8458253509807736,-0.8718205442666617,-1.184733321403931,-1.0479978809679618,-0.7233767737228919,-0.628537429108294,-0.6231405240826244,-1.0603747201932845,-0.6771013849756738,-0.8493571964095485,-0.91353775323689,-1.082980432021886,-0.8350953909085157,-0.5025322081392847,-0.6314072703240033,-0.2770038310294318,-0.9690058803666425,-0.6551095704644614,-0.9718948757120203,-0.582632000671064,-0.8546281868458945,0.11907393792787373,-0.7100737795397519,-0.8694861772616862,-0.928736567262567,-0.7388948754968742,-1.0915959294835336,-0.6873438883959877,-0.5969086462036209,-0.8022655823460287,-0.8331188955116249,-0.7689680433293862,-1.0737154946413123,-0.7037962580231709,-0.6483864504271704,-0.46993608802352477,-0.8034774957369581,-0.7280854657185302,-0.602470722530212,-0.9302975145864701,-0.7263153828007419,-0.7550526810564616,-0.5658985044353002,-0.7850376510770567,0.06541961716952843,-0.9983801714606187,-0.42374513159603494,-0.950745275479077,-1.0779635808032186,-0.8820186824714047,-0.604299691358976,-1.0136320943551185,-0.7206565702537155,-1.0049908044830604,-0.902730559927045,-1.2145900185254122,-0.8418759453193383,-1.2003221035834253,-0.7662556427190436,-1.0877823729845455,-1.050833399057091,-1.0259755032747546,-0.8083424268735016,-0.5044220313235842,-0.8176376178174856,-0.5741425323061744,-0.5320420789542153,-1.2030834761817384,-1.1186251584396625,-0.30545897116388715,-0.12964561114957998,-0.9766617344994175,-0.5301894025508717,-1.112124823569933,-0.7317487769366312,-0.9207255648789885,-1.1986497017905857,-1.0978204543071521,-0.9549371952266252,-0.8135563432210716,-0.5491725074802445,-0.7304979625072462,-0.6777016618076752
2020-04-13,-0.8959722757842642,-0.6905539152407546,-0.5367278464250054,-0.34845635358884947,-1.0078494818354764,-0.9693655471231022,-1.2940142047964505,-0.7171663445435446,-0.8451416514291828,-0.8694710827549883,-1.161525846570335,-1.0462735506985996,-0.7230799241257128,-0.6274010435477222,-0.6037769015354542,-1.0225435659140047,-0.6666617348675685,-0.8158723868746698,-0.907613964985993,-1.0776305029288415,-0.8343667071671899,-0.49553383121414013,-0.6313003524879434,-0.2770038310294318,-0.9438278193606455,-0.6367059343644013,-0.9626165077368725,-0.5724293842515881,-0.8362594857799464,0.13947211536267706,-0.7095037898986907,-0.8633068472968461,-0.9154925854286498,-0.7385112704566913,-1.019529035327556,-0.6780616111438282,-0.5454384821527534,-0.7794372812094127,-0.8315207114432351,-0.7684981870916413,-1.0712416780084508,-0.6547371701823048,-0.6379446175345971,-0.4648873332160669,-0.8030146630781235,-0.6771618408174809,-0.5888204580302251,-0.9283380006041461,-0.721240006528357,-0.7543818968880276,-0.5492437077573842,-0.7848408073354358,0.10158392699096748,-0.998138498074571,-0.3924889479397918,-0.9492419949510679,-1.0752342306579574,-0.8771630154694149,-0.6024686797753647,-1.0107432980153925,-0.7178482616493573,-0.9909198069769353,-0.8718488677210353,-1.2093817949956212,-0.8315710329946181,-1.1945432061634453,-0.7618500271222589,-1.0843131242706738,-1.0504309327966481,-1.0027210575109133,-0.797511205703077,-0.4843916991791021,-0.8170548204453928,-0.5675754144311891,-0.5098266023824793,-1.1935486111893812,-1.1038478794350977,-0.27193612890905233,-0.10280758196100326,-0.9766617344994175,-0.5152790900471833,-1.0602203326342998,-0.7308847504300385,-0.9146624711492904,-1.1848643930687732,-1.0673177458253982,-0.9417990607795598,-0.7891881449788767,-0.5427847482138154,-0.7298141763260988,-0.6777016618076752
2020-04-14,-0.8916125802999838,-0.6901101745663231,-0.5312923538814462,-0.33491015464645196,-0.9965682799353413,-0.9678503832368938,-1.282206976792276,-0.6968276347461028,-0.8445946917879102,-0.8677928959609358,-1.1332144721962676,-1.0443924631320225,-0.7227431992095096,-0.6263277905182931,-0.5891074905148707,-0.978535896650353,-0.6586853729872184,-0.7887835521947679,-0.9019180147447459,-1.0760178448768714,-0.8318683629112154,-0.46334129735847523,-0.6311399757338533,-0.2770038310294318,-0.9109868702223886,-0.6062081542680214,-0.9626165077368725,-0.5628451082211714,-0.8155946970807547,0.15647059655834653,-0.7086366322914983,-0.858412941861033,-0.902568313476058,-0.7382179254259631,-0.9211929156539248,-0.6678788144567578,-0.5057792868320335,-0.761877049565862,-0.8272194259258407,-0.7676367839891091,-1.0692007792863403,-0.6453925820221399,-0.6286629882967542,-0.4598385784086091,-0.8016261651016195,-0.6325620647603528,-0.5785827596552348,-0.9267730493920185,-0.7167771756681564,-0.750357191877424,-0.5142686347337605,-0.7847095781743553,0.12087155889573498,-0.9971718045303801,-0.3684710383934155,-0.9431721452719372,-1.0724561421172452,-0.8750569430348168,-0.6007785152366466,-1.0107432980153925,-0.7142229905419131,-0.9794152178209837,-0.8538259403299026,-1.2041528215712893,-0.8205015626587091,-1.187780891616186,-0.7611157578561282,-1.080496142002731,-1.0482173683642126,-0.9632815174954386,-0.7766224220172582,-0.4761439153549036,-0.8166569105154812,-0.5604829271262051,-0.4869805875318097,-1.1866141639222123,-1.089930485200195,-0.248553946436305,-0.0702185465177315,-0.9746187855381788,-0.5024020019758161,-1.0158592799302808,-0.7308847504300385,-0.9072545558780429,-1.1706647717897476,-1.0375820794680806,-0.9298962534562825,-0.7749733626709298,-0.5332031093141716,-0.7293583188720005,-0.6764952814671525
2020-04-15,-0.886115572950239,-0.6890812106835831,-0.52511565780922,-0.3105014376842074,-0.9881951211916853,-0.9661104422906435,-1.269672617444736,-0.6377431146641492,-0.8436147224306302,-0.8630939729375889,-1.1030491172198922,-1.0420290454201695,-0.7221805141521699,-0.6259489953314359,-0.5732645266126404,-0.947653321728492,-0.6490668189550315,-0.7524769890473993,-0.8985289243512038,-1.0741236116094777,-0.8308273861378926,-0.40595460657229,-0.6307123043896131,-0.2770038310294318,-0.8755916250400451,-0.5434897490342767,-0.9585058383807944,-0.5551158533579321,-0.7899550518428687,0.17176922963444902,-0.7078668598491102,-0.8540455958708453,-0.8899877296458916,-0.7379697103999624,-0.8387174604437826,-0.6572573031731923,-0.46839675321542107,-0.7413901126483861,-0.8254831271848742,-0.7670103090054493,-1.0675000303512479,-0.6407202879420574,-0.6286629882967542,-0.4529539127620757,-0.8016261651016195,-0.5759802593147425,-0.5632262120927494,-0.9250662329142023,-0.7113080202022243,-0.74968640770899,-0.4942828787202612,-0.7845783490132747,0.1353372828243106,-0.9957217642140939,-0.34280806654934215,-0.9404208582678452,-1.0702466681901288,-0.8720733404191364,-0.6004968211468603,-0.998757591592446,-0.7105083641606939,-0.9675566413063875,-0.8272821446879477,-1.2000650923467124,-0.8123241161042538,-1.180447560672442,-0.7559758729932127,-1.0769783723278261,-1.0466075033224413,-0.9250512086596836,-0.7255609507852566,-0.46671787669867665,-0.816082151727831,-0.5533904398212209,-0.4545445253689848,-1.1736120752962707,-1.0746754924347068,-0.22726694160448488,-0.04146351524425644,-0.9746187855381788,-0.48816943094956816,-0.9718342136992216,-0.7300207239234459,-0.9011002878065449,-1.1559755083976522,-1.0019742795136888,-0.9170901399304353,-0.7526358476155844,-0.530009229680957,-0.7293583188720005,-0.6764952814671525
2020-04-16,-0.8804290136229169,-0.6890812106835831,-0.5199272331085498,-0.29312140885245214,-0.9809250133004871,-0.9642872505814146,-1.2541951074216686,-0.5758937420398992,-0.8426119630882971,-0.8573881378378105,-1.0743015121158699,-1.0398826762736906,-0.721622259685833,-0.6254439350822928,-0.5624091624574086,-0.910594231822259,-0.6300643097694915,-0.7204971147725152,-0.8891875659555585,-1.0675961861610264,-0.8308273861378926,-0.3653640204064516,-0.6305519276355231,-0.2770038310294318,-0.8478592679899615,-0.5134483517302109,-0.9582122191410746,-0.5483141090782815,-0.7620193189717394,0.18366816647141765,-0.707192324369362,-0.8494459442428817,-0.8779026961317798,-0.7378004728822346,-0.7328475251499942,-0.6467512430992307,-0.4348505832438512,-0.7196874673863567,-0.8242203644641711,-0.7663055246488321,-1.0659538949557095,-0.6196949645816862,-0.6042987115474167,-0.4226613839173287,-0.8016261651016195,-0.5476893565919373,-0.552988513717759,-0.9230801191945617,-0.7053575790552902,-0.7490156235405561,-0.4942828787202612,-0.7845783490132747,0.14980300675288621,-0.9940783851889695,-0.3062876835404686,-0.9404208582678452,-1.0660470431154263,-0.8668959123507497,-0.598665809563249,-0.9937118847218664,-0.7075724051652285,-0.9507422417707662,-0.7940765793226229,-1.1941928721916095,-0.8011216791577032,-1.1714910627498014,-0.7545073344609511,-1.0729915666962673,-1.0435890063691202,-0.8870999531730946,-0.7038985084444075,-0.43372674140188255,-0.8157163961356901,-0.5476113760912339,-0.4265368948396016,-1.1701448516626862,-1.0554395516615231,-0.17840739901806307,-0.01366698501323054,-0.9664469896932243,-0.46580396219403564,-0.925435565610801,-0.7300207239234459,-0.892165202310148,-1.1405706142249163,-0.9651051213991128,-0.9027494999119656,-0.7323290157470888,-0.530009229680957,-0.7286745326908531,-0.6740825207861071
