iter	RMSE
368	257.4362255
369	257.0391257
370	256.587973
371	256.2396271
372	255.847268
373	255.4303536
374	255.1023677
375	254.6869307
376	254.3082096
377	253.8780342
378	253.5445783
379	253.2235731
380	252.8369908
381	252.5554535
382	252.236717
383	251.9528735
384	251.5722803
385	251.3455156
386	251.1160774
387	250.8273123
388	250.5276457
389	250.2396677
390	249.8432188
391	249.600353
392	249.2196665
393	248.8693269
394	248.4984193
395	248.3702682
396	248.0593399
397	247.7211553
398	247.3691273
399	247.0394912
400	246.7541873
401	246.4986282
402	246.191928
403	245.8856556
404	245.5100563
405	245.2340209
406	244.9527565
407	244.5876455
408	244.3342127
409	243.9975152
410	243.7853646
411	243.504677
412	243.1777188
413	242.9353359
414	242.6584065
415	242.4489702
416	242.0957662
417	241.8708152
418	241.636342
419	241.3982953
420	241.1620972
421	240.9476624
422	240.6791508
423	240.420992
424	240.1606536
425	239.9502351
426	239.6586527
427	239.4421074
428	239.1685767
429	238.9433389
430	238.7064743
431	238.5022837
432	238.3174968
433	238.0570007
434	237.8185901
435	237.5845493
436	237.3560119
437	237.1588693
438	236.8903233
439	236.6203841
440	236.3486599
441	236.1745945
442	235.920282
443	235.6902682
444	235.5042091
445	235.2604867
446	234.9668675
447	234.6856626
448	234.4651339
449	234.2883409
450	234.0848047
451	233.8109111
452	233.5340711
453	233.3388412
454	233.1682512
455	233.0255888
456	232.7879562
457	232.6221414
458	232.3630178
459	232.1861785
460	231.8605742
461	231.6464029
462	231.5540638
463	231.4066545
464	231.1770219
465	230.9268336
466	230.7616891
467	230.4630756
468	230.3227343
469	230.0607776
470	229.8751995
471	229.6702413
472	229.5141893
473	229.2524076
474	229.06746
475	228.8981539
476	228.6375122
477	228.3741471
478	228.1995855
479	228.0030855
480	227.8190497
481	227.5775876
482	227.4397176
483	227.293863
484	227.1387155
485	226.9942065
486	226.9189962
487	226.7852592
488	226.5966363
489	226.4065042
490	226.1733138
491	225.9599624
492	225.7905416
493	225.6489775
494	225.4348206
495	225.2146696
496	225.0085167
497	224.782585
498	224.6443559
499	224.4431745
500	224.2558176
501	224.0648735
502	223.8628208
503	223.6642104
504	223.5766843
505	223.3799553
506	223.2329228
507	223.1014436
508	222.9528018
509	222.7190072
510	222.6766176
511	222.4493744
512	222.2558018
513	222.1572887
514	222.0012013
515	221.8962081
516	221.712976
517	221.5371959
518	221.3308287
519	221.1891147
520	221.0181422
521	220.8495313
522	220.6361548
523	220.5001444
524	220.4144747
525	220.2587014
526	220.1639328
527	219.952192
528	219.8404816
529	219.6500006
530	219.4570364
531	219.3982115
532	219.2858907
533	219.0771873
534	218.8676011
535	218.7552379
536	218.6310847
537	218.5250998
538	218.3890905
539	218.180715
540	218.0553075
541	217.9056921
542	217.7787483
543	217.6431491
544	217.5440428
545	217.3756481
546	217.2398155
547	217.0491722
548	216.9330234
549	216.8142575
550	216.6378287
551	216.4876567
552	216.3218206
553	216.1808016
554	216.0333235
555	215.8977055
556	215.7881468
557	215.6641422
558	215.5064713
559	215.3837652
560	215.3017655
561	215.1384212
562	214.9779406
563	214.8217289
564	214.6837377
565	214.5437586
566	214.4166447
567	214.2123152
568	214.0626147
569	213.8966851
570	213.7490672
571	213.6090558
572	213.5255928
573	213.4229294
574	213.339186
575	213.2017584
576	213.0477813
577	212.9504146
578	212.879906
579	212.6559682
580	212.5375201
581	212.3746558
582	212.179082
583	212.0835693
584	211.9983219
585	211.8844162
586	211.6956572
587	211.5848236
588	211.4403392
589	211.3252162
590	211.1791961
591	211.036209
592	210.8679598
593	210.6485518
594	210.5201487
595	210.3742922
596	210.2782486
597	210.1293839
598	210.0367808
599	209.8834151
600	209.7667637
601	209.6765862
602	209.5402744
603	209.4593999
604	209.3410245
605	209.2408868
606	209.1790835
607	209.0825604
608	208.9369456
609	208.7831581
610	208.6064676
611	208.5339716
612	208.462745
613	208.3576722
614	208.2155666
615	208.1333645
616	207.9935022
617	207.8450466
618	207.7575095
619	207.6294094
620	207.5155454
621	207.4550504
622	207.3502417
623	207.2014294
624	207.0980455
625	206.9629696
626	206.8469122
627	206.7983446
628	206.6458677
629	206.6159687
630	206.5514729
631	206.4596507
632	206.3482282
633	206.2379063
634	206.1193818
635	206.0231728
636	205.8356669
637	205.6814898
638	205.607449
639	205.5084032
640	205.4385979
641	205.3224701
642	205.1481697
643	205.0183911
644	204.8849453
645	204.749912
646	204.6976315
647	204.6051577
648	204.5482665
649	204.4411819
650	204.3750961
651	204.2252716
652	204.1780674
653	204.0556597
654	203.8919009
655	203.7537948
656	203.616141
657	203.5225926
658	203.4427704
659	203.3730397
660	203.2922645
661	203.1869026
662	203.069887
663	203.0022448
664	202.8737824
665	202.7512077
666	202.6011244
667	202.5184326
668	202.3508844
669	202.2603519
670	202.1970354
671	202.1151021
672	202.0169845
673	201.9153032
674	201.8043626
675	201.694786
676	201.5877899
677	201.5334521
678	201.3356788
679	201.2024269
680	200.9785356
681	200.8862296
682	200.7509653
683	200.6225134
684	200.5190367
685	200.3987317
686	200.3093953
687	200.1780555
688	200.0616845
689	199.9390523
690	199.8066396
691	199.7035586
692	199.4904254
693	199.409539
694	199.2451518
695	199.1312727
696	199.0497642
697	198.8484821
698	198.760888
699	198.7208056
700	198.6488864
701	198.5782528
702	198.4765893
703	198.2713117
704	198.1577017
705	198.0113859
706	197.8353448
707	197.7443836
708	197.6713546
709	197.5299323
710	197.4692215
711	197.2442633
712	197.1894392
713	197.1151501
714	197.0516666
715	196.9216301
716	196.7780419
717	196.7114648
718	196.5984619
719	196.5193872
720	196.4240918
721	196.2777791
722	196.2034112
723	196.1289826
724	196.0372986
725	195.9667368
726	195.884074
727	195.8222337
728	195.7820816
729	195.7169825
730	195.6127156
731	195.5682568
732	195.4779771
733	195.3886792
734	195.305909
735	195.2009658
736	195.0618278
737	195.007562
738	194.9154835
739	194.8659448
740	194.7943455
741	194.7274789
742	194.5843877
743	194.4567913
744	194.3694887
745	194.3156582
746	194.2111067
747	194.1568871
748	194.1225061
749	194.0128342
750	193.9279131
751	193.8178663
752	193.7822287
753	193.7053929
754	193.6155361
755	193.4854892
756	193.3737813
757	193.3165276
758	193.2573784
759	193.1896933
760	193.0809209
761	193.0027104
762	192.9128423
763	192.8186502
764	192.7044047
765	192.6693151
766	192.6073925
767	192.4717923
768	192.3808158
769	192.3169767
770	192.263084
771	192.1525315
772	192.1028476
773	192.0538846
774	191.8905975
775	191.812544
776	191.7144998
777	191.5799112
778	191.5351311
779	191.4324612
780	191.3725862
781	191.3120438
782	191.2103875
783	191.1249267
784	190.9802668
785	190.8661176
786	190.8082231
787	190.6880988
788	190.6438399
789	190.5907967
790	190.5221992
791	190.4600762
792	190.3879546
793	190.3231236
794	190.2793546
795	190.2150343
796	190.08086
797	190.0316558
798	189.9703116
799	189.8880772
800	189.7980496
801	189.7519331
802	189.70371
803	189.6469924
804	189.5374393
805	189.4660681
806	189.3790601
807	189.284855
808	189.1440505
809	189.0103943
810	188.9412935
811	188.8293333
812	188.7818874
813	188.7472734
814	188.7002889
815	188.6433213
816	188.543513
817	188.4676583
818	188.4062085
819	188.3475636
820	188.3199911
821	188.2414752
822	188.1717823
823	188.0715091
824	188.0186847
825	187.969719
826	187.9372524
827	187.9008296
828	187.7869424
829	187.7382195
830	187.6736484
831	187.5964798
832	187.5243951
833	187.4225873
834	187.3186469
835	187.1978375
836	187.0563986
837	186.9656196
838	186.9266752
839	186.8555607
840	186.816502
841	186.7077636
842	186.6282047
843	186.5906109
844	186.5211288
845	186.4517926
846	186.3843135
847	186.3467992
848	186.2749808
849	186.2327575
850	186.1593779
851	186.0954957
852	186.021561
853	185.9787196
854	185.9365289
855	185.8475754
856	185.741781
857	185.6838458
858	185.6598023
859	185.6230757
860	185.5831884
861	185.5419934
862	185.4919255
863	185.4486122
864	185.3928538
865	185.3525011
866	185.2808625
867	185.2208812
868	185.1806975
869	185.134574
870	185.0984843
871	185.0002924
872	184.9373868
873	184.8982322
874	184.8575967
875	184.7847474
876	184.676105
877	184.6481608
878	184.5871317
879	184.5014218
880	184.4619913
881	184.40384
882	184.3315021
883	184.2978833
884	184.2490009
885	184.1535101
886	184.1173756
887	184.0801234
888	184.0471725
889	183.9578142
890	183.9229248
891	183.8903057
892	183.7724617
893	183.6776391
894	183.5593777
895	183.4348619
896	183.3362335
897	183.3021779
898	183.2281368
899	183.1920685
900	183.0551494
901	183.0227541
902	182.9895032
903	182.9540143
904	182.8136538
905	182.7814023
906	182.7501888
907	182.6526577
908	182.61728
909	182.5480927
910	182.5169297
911	182.4575926
912	182.4232213
913	182.392001
914	182.3325961
915	182.2437365
916	182.1724344
917	182.0799023
918	181.9449957
919	181.9110544
920	181.8333075
921	181.8030493
922	181.7365137
923	181.6640362
924	181.5715642
925	181.4834332
926	181.3914288
927	181.3244224
928	181.2932312
929	181.2737667
930	181.2400802
931	181.2095346
932	181.1297668
933	181.040161
934	181.0106079
935	180.9521578
936	180.8533911
937	180.817207
938	180.7868678
939	180.6930708
940	180.6366965
941	180.5703323
942	180.5130357
943	180.4396118
944	180.407626
945	180.3447679
946	180.3151154
947	180.2870546
948	180.2591375
949	180.1736366
950	180.0746524
951	179.9696444
952	179.8700085
953	179.7806628
954	179.7160969
955	179.6849915
956	179.6540921
957	179.6106963
958	179.5830908
959	179.5558348
960	179.4918
961	179.3878233
962	179.2587801
963	179.1700085
964	179.0440496
965	178.9322407
966	178.8706501
967	178.8403404
968	178.7816023
969	178.7123488
970	178.6839139
971	178.5857009
972	178.4981663
973	178.4719629
974	178.3506239
975	178.2292545
976	178.1084811
977	177.9907639
978	177.9188367
979	177.8905693
980	177.8642412
981	177.8052906
982	177.7794684
983	177.675524
984	177.6131684
985	177.5054012
986	177.4760814
987	177.4365177
988	177.4075091
989	177.3583043
990	177.3294759
991	177.3008371
992	177.2154475
993	177.1612257
994	177.0762268
995	176.9905188
996	176.9205957
997	176.8391986
998	176.7899579
999	176.705466
1000	176.590915
1001	176.5434107
1002	176.4595597
1003	176.3730666
1004	176.312111
1005	176.2288586
1006	176.2005874
1007	176.1725015
1008	176.1113933
1009	176.0845723
1010	176.0184221
1011	175.9052925
1012	175.7923786
1013	175.710079
1014	175.6496818
1015	175.5722089
1016	175.5129425
1017	175.4205385
1018	175.3397663
1019	175.2453033
1020	175.1773517
1021	175.1001078
1022	175.072615
1023	175.0453017
1024	174.9787644
1025	174.8998789
1026	174.874133
1027	174.777269
1028	174.6993281
1029	174.6156344
1030	174.5352173
1031	174.4782599
1032	174.4515811
1033	174.3770883
1034	174.31885
1035	174.2947674
1036	174.2689987
1037	174.2320471
1038	174.2064917
1039	174.1270748
1040	174.0991486
1041	174.0201176
1042	173.9414798
1043	173.9155855
1044	173.868273
1045	173.7909044
1046	173.7301782
1047	173.7071165
1048	173.6832648
1049	173.630715
1050	173.5606072
1051	173.5346922
1052	173.4512827
1053	173.3730468
1054	173.2670531
1055	173.2212239
1056	173.1790849
1057	173.0319624
1058	173.0089387
1059	172.9520458
1060	172.8758515
1061	172.7995531
1062	172.7766195
1063	172.7183323
1064	172.6416899
1065	172.6192423
1066	172.5137254
1067	172.4888576
1068	172.453195
1069	172.3777869
1070	172.355632
1071	172.2667221
1072	172.2424342
1073	172.2182677
1074	172.1427413
1075	172.0887457
1076	172.0144521
1077	171.9394792
1078	171.859759
1079	171.8373187
1080	171.8151931
1081	171.7855992
1082	171.723177
1083	171.6428862
1084	171.5961346
1085	171.4514128
1086	171.3510837
1087	171.2078252
1088	171.1304302
1089	171.029959
1090	170.9705408
1091	170.8960079
1092	170.8719752
1093	170.8109537
1094	170.733222
1095	170.6606354
1096	170.6129758
1097	170.5912045
1098	170.5149857
1099	170.4719801
1100	170.4248421
1101	170.3281302
1102	170.231393
1103	170.1870307
1104	170.1296103
1105	170.0736308
1106	170.0015677
1107	169.9509401
1108	169.8782457
1109	169.7888422
1110	169.7156978
1111	169.6225386
1112	169.5503761
1113	169.4582169
1114	169.4282751
1115	169.370876
1116	169.3472548
1117	169.2744487
1118	169.2172662
1119	169.1688839
1120	169.1454961
1121	169.0947614
1122	169.0734745
1123	169.0016816
1124	168.9536859
1125	168.9325017
1126	168.8624866
1127	168.8147375
1128	168.7939466
1129	168.7351973
1130	168.6784747
1131	168.648666
1132	168.6190081
1133	168.571451
1134	168.5241621
1135	168.4946428
1136	168.4739259
1137	168.4038157
1138	168.3749156
1139	168.3538518
1140	168.2845944
1141	168.2151494
1142	168.1946486
1143	168.1387017
1144	168.0698015
1145	168.0127744
1146	167.9923536
1147	167.9240737
1148	167.8785633
1149	167.8111008
1150	167.6729981
1151	167.6169619
1152	167.5501572
1153	167.4831797
1154	167.4180475
1155	167.352213
1156	167.2944625
1157	167.2405324
1158	167.1950837
1159	167.1747386
1160	167.1094102
1161	167.0891535
1162	167.0602618
1163	167.0319108
1164	166.9781828
1165	166.8891618
1166	166.8417395
1167	166.796562
1168	166.7380384
1169	166.6632264
1170	166.5980068
1171	166.5532116
1172	166.4883945
1173	166.4238971
1174	166.3773813
1175	166.308095
1176	166.2441137
1177	166.1919939
1178	166.150026
1179	166.0981224
1180	166.0464512
1181	165.9833398
1182	165.9547275
1183	165.891916
1184	165.8721844
1185	165.7693274
1186	165.7182566
1187	165.66844
1188	165.6175734
1189	165.5669343
1190	165.5112629
1191	165.4913941
1192	165.4294868
1193	165.3831857
1194	165.3215558
1195	165.2602298
1196	165.1992061
1197	164.9972646
1198	164.7972454
1199	164.7367524
1200	164.538752
1201	164.478671
1202	164.418886
1203	164.3470092
1204	164.2981794
1205	164.2273054
1206	164.1990559
1207	164.0677994
1208	163.9337042
1209	163.9065687
1210	163.8795735
1211	163.8311022
1212	163.8092674
1213	163.7504091
1214	163.7286731
1215	163.6708786
1216	163.4770362
1217	163.4502713
1218	163.4299732
1219	163.4083085
1220	163.3497796
1221	163.2915388
1222	163.1594295
1223	163.078732
1224	163.0594574
1225	163.0413315
1226	162.9140808
1227	162.8515808
1228	162.7255567
1229	162.6749912
1230	162.619049
1231	162.5390087
1232	162.4915319
1233	162.4248159
1234	162.2956142
1235	162.252209
1236	162.1950091
1237	162.1380909
1238	162.0936625
1239	162.0332251
1240	161.9866673
1241	161.9424579
1242	161.8301339
1243	161.7861666
1244	161.7679857
1245	161.7113563
1246	161.6659434
1247	161.6195631
1248	161.5597058
1249	161.5078489
1250	161.4617454
1251	161.3463083
1252	161.326267
1253	161.2705282
1254	161.1436048
1255	161.0949273
1256	161.0516119
1257	160.9295561
1258	160.8796934
1259	160.834051
1260	160.8159247
1261	160.7978962
1262	160.7425285
1263	160.6972461
1264	160.6567091
1265	160.6387652
1266	160.5958645
1267	160.5477361
1268	160.5170478
1269	160.4606901
1270	160.4430105
1271	160.4253309
1272	160.4056341
1273	160.3505921
1274	160.3309724
1275	160.1469859
1276	160.1274388
1277	160.0832378
1278	160.0747631
1279	160.0573499
1280	160.0026333
1281	159.9586499
1282	159.9044921
1283	159.7959672
1284	159.7786131
1285	159.7257891
1286	159.6715859
1287	159.6511471
1288	159.5764659
1289	159.5572489
1290	159.5128753
1291	159.4652532
1292	159.4020876
1293	159.2211078
1294	159.1737124
1295	159.1265751
1296	159.0839551
1297	159.0307493
1298	158.9900591
1299	158.9729766
1300	158.9559856
1301	158.9391992
1302	158.8337955
1303	158.8169683
1304	158.7751483
1305	158.7311816
1306	158.6699328
1307	158.6531758
1308	158.6095152
1309	158.4312615
1310	158.4000374
1311	158.381148
1312	158.3377358
1313	158.3054879
1314	158.2867674
1315	158.2378126
1316	158.1945757
1317	158.1476658
1318	158.0419771
1319	157.9931209
1320	157.9851523
1321	157.8094435
1322	157.7596131
1323	157.7129737
1324	157.6101534
1325	157.5936757
1326	157.4205969
1327	157.3776271
1328	157.3591029
1329	157.2949242
1330	157.123557
1331	157.0723395
1332	157.0294088
1333	157.0109411
1334	156.9013362
1335	156.8494621
1336	156.8310212
1337	156.788406
1338	156.6190719
1339	156.5194874
1340	156.4334096
1341	156.3925823
1342	156.3763625
1343	156.3134058
1344	156.2617896
1345	156.2192749
1346	156.2030217
1347	156.1868544
1348	156.1707726
1349	156.1404056
1350	156.12227
1351	156.0710303
1352	156.0289637
1353	155.9222526
1354	155.8624393
1355	155.8196826
1356	155.7792631
1357	155.7168278
1358	155.6978729
1359	155.6667076
1360	155.615931
1361	155.5101121
1362	155.4682792
1363	155.4233087
1364	155.4075425
1365	155.3918594
1366	155.3740196
1367	155.3562574
1368	155.19071
1369	155.1403559
1370	155.0717773
1371	155.0304518
1372	155.0126979
1373	154.997198
1374	154.9817797
1375	154.9523695
1376	154.9231773
1377	154.8550156
1378	154.6910675
1379	154.6412899
1380	154.4790078
1381	154.460037
1382	154.4448186
1383	154.3139372
1384	154.295848
1385	154.2555208
1386	154.2148073
1387	154.0853557
1388	154.0239918
1389	153.9834891
1390	153.9661492
1391	153.9093564
1392	153.8553306
1393	153.8264645
1394	153.7323723
1395	153.6898974
1396	153.6497463
1397	153.6325528
1398	153.5344319
1399	153.4950996
1400	153.4032544
1401	153.3524284
1402	153.337471
1403	153.2701034
1404	153.2031971
1405	153.1853823
1406	153.1683564
1407	153.15372
1408	153.0587466
1409	152.9012886
1410	152.8867006
1411	152.8283874
1412	152.7681185
1413	152.7397593
1414	152.7222845
1415	152.6623917
1416	152.6229519
1417	152.5504271
1418	152.5099146
1419	152.3733215
1420	152.307571
1421	152.2907214
1422	152.2726056
1423	152.2333184
1424	152.2190357
1425	152.1646655
1426	152.0996279
1427	152.0600595
1428	152.0113552
1429	151.855816
1430	151.8172175
1431	151.7178692
1432	151.6354866
1433	151.5960155
1434	151.5477368
1435	151.530984
1436	151.4670346
1437	151.3698819
1438	151.3310795
1439	151.3166973
1440	151.2775426
1441	151.1996419
1442	151.1290528
1443	151.0479913
1444	150.9535028
1445	150.8650492
1446	150.8507076
1447	150.802052
1448	150.7635942
1449	150.6832572
1450	150.6665831
1451	150.6125133
1452	150.5652465
1453	150.5473506
1454	150.4597119
1455	150.442664
1456	150.3728927
1457	150.3351059
1458	150.3181277
1459	150.2205708
1460	150.2041091
1461	150.1877218
1462	150.1542518
1463	150.1000642
1464	150.049041
1465	150.0372398
1466	150.0204826
1467	150.0089206
1468	149.9577169
1469	149.9361311
1470	149.8617325
1471	149.7836338
1472	149.678654
1473	149.6107598
1474	149.599255
1475	149.5387685
1476	149.5226316
1477	149.414959
1478	149.3529343
1479	149.2768614
1480	149.2015229
1481	149.1603497
1482	149.1221287
1483	149.1060878
1484	149.0602675
1485	148.9107263
1486	148.8060928
1487	148.7900254
1488	148.7740935
1489	148.7284161
1490	148.6905004
1491	148.6161663
1492	148.5647971
1493	148.5270337
1494	148.5111431
1495	148.4503834
1496	148.3968745
1497	148.3416634
1498	148.3253172
1499	148.3140022
1500	148.2970284
1501	148.2801372
1502	148.2425699
1503	148.1614202
1504	148.1445927
1505	148.1286003
1506	148.0919552
1507	148.0331605
1508	147.9844219
1509	147.9134516
1510	147.8617895
1511	147.8120268
1512	147.7627519
1513	147.7118976
1514	147.6951739
1515	147.6347015
1516	147.5942617
1517	147.5788304
1518	147.5269726
1519	147.4900611
1520	147.4734935
1521	147.4581807
1522	147.3929534
1523	147.3557551
1524	147.3077125
1525	147.2563322
1526	147.2406136
1527	147.2242409
1528	147.1813194
1529	147.108071
1530	147.0744359
1531	147.0377513
1532	146.8919238
1533	146.8767416
1534	146.8604746
1535	146.8227861
1536	146.7865403
1537	146.7232098
1538	146.6513572
1539	146.6351423
1540	146.6190062
1541	146.5638242
1542	146.5064986
1543	146.4370197
1544	146.4308703
1545	146.4159096
1546	146.3999133
1547	146.3627718
1548	146.3033624
1549	146.2611474
1550	146.2459258
1551	146.2307788
1552	146.1675667
1553	146.1524888
1554	146.1374282
1555	146.1009043
1556	146.0316047
1557	146.0168832
1558	146.0022762
1559	145.9433166
1560	145.9078298
1561	145.8710054
1562	145.7687312
1563	145.6997513
1564	145.6851917
1565	145.6167764
1566	145.6012999
1567	145.5334352
1568	145.5189952
1569	145.5036362
1570	145.4571613
1571	145.4424819
1572	145.4156831
1573	145.3570914
1574	145.3206156
1575	145.2663289
1576	145.2124152
1577	145.1971461
1578	145.1147253
1579	145.0704745
1580	145.0251363
1581	144.9804643
1582	144.9662775
1583	144.9251103
1584	144.8847746
1585	144.8457533
1586	144.7876283
1587	144.6738826
1588	144.615787
1589	144.5381916
1590	144.5229861
1591	144.5061205
1592	144.4909994
1593	144.4320367
1594	144.3959956
1595	144.3809405
1596	144.3232468
1597	144.2461648
1598	144.2321483
1599	144.1748498
1600	144.1605563
1601	144.148376
1602	144.0815435
1603	144.0666548
1604	144.03061
1605	143.9838761
1606	143.9691291
1607	143.9346202
1608	143.900293
1609	143.8864616
1610	143.8722847
1611	143.8381406
1612	143.8022277
1613	143.7875458
1614	143.7535549
1615	143.7001176
1616	143.6854898
1617	143.6826275
1618	143.6680826
1619	143.5470877
1620	143.5332524
1621	143.4801013
1622	143.440111
1623	143.4143166
1624	143.3621111
1625	143.3092735
1626	143.271721
1627	143.2672032
1628	143.2534061
1629	143.219742
1630	143.1424675
1631	143.1290534
1632	143.1154415
1633	143.0519086
1634	143.0074967
1635	142.9947537
1636	142.87522
1637	142.7957276
1638	142.7498989
1639	142.7363806
1640	142.6993278
1641	142.655931
1642	142.6307791
1643	142.5679973
1644	142.5322174
1645	142.4966404
1646	142.4713827
1647	142.4196354
1648	142.3572978
1649	142.3483585
1650	142.3358053
1651	142.2845121
1652	142.2226544
1653	142.2172253
1654	142.1107664
1655	142.0105714
1656	141.9493789
1657	141.9354763
1658	141.9008282
1659	141.8401233
1660	141.8051407
1661	141.7289066
1662	141.6834673
1663	141.6422876
1664	141.6394312
1665	141.6255359
1666	141.6117081
1667	141.5121704
1668	141.4749195
1669	141.430675
1670	141.4182357
1671	141.3751414
1672	141.3580812
1673	141.282882
1674	141.2691414
1675	141.2184664
1676	141.1839966
1677	141.1438372
1678	141.0705674
1679	141.0375229
