iter	RMSE
138	1312.887963
139	1302.345302
140	1290.130681
141	1277.917031
142	1267.34705
143	1255.877702
144	1244.73768
145	1233.454073
146	1223.66448
147	1212.461456
148	1201.707018
149	1191.420374
150	1181.250716
151	1171.213312
152	1161.10813
153	1152.627353
154	1143.376778
155	1134.548905
156	1126.877008
157	1117.730245
158	1108.522274
159	1100.116288
160	1091.264002
161	1082.621638
162	1074.241734
163	1066.487347
164	1059.210904
165	1050.829599
166	1043.716665
167	1036.744855
168	1028.705088
169	1021.918696
170	1015.141346
171	1008.057124
172	1000.793799
173	994.069361
174	987.1480902
175	981.4264771
176	974.8673809
177	968.8162378
178	962.531712
179	957.0175201
180	950.5724706
181	945.1150518
182	939.6062798
183	933.4825565
184	927.4620429
185	921.6895013
186	916.3240999
187	910.7750883
188	905.250102
189	900.475603
190	895.389723
191	890.9011749
192	885.961651
193	881.0064401
194	876.1109667
195	871.6273949
196	867.1446281
197	862.5840523
198	858.2506011
199	854.2185671
200	850.367781
201	846.2892146
202	841.8832984
203	837.6877346
204	834.034178
205	830.4379918
206	826.413512
207	822.9366191
208	819.5420869
209	815.945957
210	812.4041547
211	808.8105162
212	805.2890757
213	802.2723581
214	799.0862946
215	796.0760033
216	792.9369712
217	789.5439818
218	786.8912962
219	783.724028
220	780.8090871
221	777.9945261
222	774.7780179
223	771.8864099
224	769.2278183
225	766.3656798
226	763.9479086
227	761.5252335
228	758.744984
229	756.3861767
230	754.0065568
231	752.2268352
232	750.0142269
233	747.5084613
234	745.1460396
235	743.0281108
236	741.1859043
237	738.8878821
238	736.6860633
239	734.7098394
240	732.3626938
241	730.558678
242	728.716166
243	726.4517558
244	724.5620914
245	722.5500876
246	720.709306
247	719.2116503
248	717.1829018
249	715.2111636
250	713.5208284
251	711.8540723
252	709.9708388
253	708.5441851
254	706.8126955
255	705.3636169
256	703.6111575
257	702.0549707
258	700.6248903
259	699.0445544
260	697.4309897
261	696.2665505
262	695.2450285
263	693.8872353
264	692.4053483
265	690.9244502
266	689.3709177
267	688.0515472
268	686.8914209
269	685.3476852
270	683.8606074
271	682.809832
272	681.4285145
273	679.9282817
274	678.8628869
275	677.8908168
276	676.9120171
277	675.5484594
278	674.6424129
279	673.664302
280	672.4665733
281	671.3518988
282	670.1784482
283	668.8625707
284	667.8946772
285	666.9340874
286	665.9329125
287	664.7980227
288	663.682028
289	662.8796585
290	661.7482542
291	660.5344413
292	659.4949524
293	658.5225033
294	657.47047
295	656.7414263
296	655.8023486
297	654.7438937
298	653.7773474
299	652.8086088
300	651.9535121
301	650.9870774
302	650.2485846
303	649.2697088
304	648.5326472
305	647.8081352
306	646.9616532
307	646.0557199
308	645.3662159
309	644.4830725
310	643.8727505
311	643.1351858
312	642.6260692
313	641.8509251
314	641.053673
315	640.3267728
316	639.5579946
317	638.7654735
318	638.1700146
319	637.4132639
320	636.8116435
321	636.1466558
322	635.3742465
323	634.6823583
324	633.9453572
325	633.2476225
326	632.5812838
327	631.9454273
328	631.4140985
329	630.7638306
330	630.1228249
331	629.7423156
332	629.115121
333	628.438918
334	627.7342709
335	627.1734465
336	626.6250721
337	625.9498594
338	625.254814
339	624.6987305
340	624.1917602
341	623.6893101
342	623.3047844
343	622.588186
344	622.1544208
345	621.6842227
346	621.2611772
347	620.7236737
348	620.3109748
349	619.8683796
350	619.339864
351	618.808049
352	618.116842
353	617.6274259
354	617.1640722
355	616.5357382
356	616.0857483
357	615.6086305
358	615.1088229
359	614.4721361
360	614.2210755
361	613.8295232
362	613.284612
363	612.8499561
364	612.3861499
365	611.9773919
366	611.4193378
367	610.8275169
368	610.460015
369	609.9891362
370	609.7040828
371	609.3191191
372	608.922155
373	608.4189608
374	608.1400923
375	607.926273
376	607.5651782
377	607.0720129
378	606.6286022
379	606.054388
380	605.7055097
381	605.4833095
382	604.9600965
383	604.5925434
384	604.1454699
385	603.5268064
386	603.114083
387	602.7767262
388	602.1344382
389	601.8439878
390	601.4620336
391	601.2182105
392	600.8932431
393	600.6530041
394	600.2353642
395	599.677955
396	599.4785727
397	599.1288518
398	598.8024338
399	598.4549682
400	598.2319622
401	597.912317
402	597.5577833
403	597.2142954
404	596.6164169
405	596.3283707
406	596.017515
407	595.7066748
408	595.4031179
409	595.1209455
410	594.9401514
411	594.6504267
412	594.4437197
413	594.2510644
414	594.1161905
415	593.988624
416	593.6906598
417	593.2989629
418	592.8613935
419	592.6134705
420	592.3259708
421	592.0751729
422	591.433462
423	591.2438465
424	591.0519306
425	590.5104353
426	590.1579844
427	589.8125904
428	589.6270685
429	589.5169676
430	589.221885
431	588.7062362
432	588.473861
433	588.2579055
434	587.8924299
435	587.488323
436	587.0595081
437	586.789056
438	586.458143
439	586.2198925
440	586.036685
441	585.8654022
442	585.6164553
443	585.3150792
444	584.9772255
445	584.7601049
446	584.4083235
447	584.0202506
448	583.7361589
449	583.4789363
450	583.0808615
451	582.919242
452	582.6585408
453	582.5076817
454	582.3706388
455	582.1232664
456	581.7158227
457	581.5379652
458	581.2404045
459	581.0413358
460	580.8328357
461	580.4663815
462	580.3183751
463	579.9344936
464	579.5507098
465	578.9404
466	578.7906784
467	578.6713504
468	578.5845196
469	578.3564554
470	578.0912147
471	577.9638748
472	577.8062608
473	577.5897561
474	577.4821921
475	577.2981804
476	577.1269883
477	576.9444399
478	576.7781074
479	576.5253667
480	576.3373339
481	576.0576308
482	575.9272437
483	575.574517
484	575.2745087
485	575.1682158
486	575.0094118
487	574.8803502
488	574.7944955
489	574.5128244
490	574.3638388
491	574.2329793
492	573.8176674
493	573.6702657
494	573.5560103
495	573.3315025
496	573.1931287
497	573.0682339
498	572.7425172
499	572.5254665
500	572.4267323
501	572.3167569
502	572.2000355
503	572.07221
504	571.6734515
505	571.5452438
506	571.4476171
507	571.0080417
508	570.6886877
509	570.5198125
510	570.4092245
511	570.2277655
512	569.9801891
513	569.7057912
514	569.5831759
515	569.489033
516	569.1835798
517	568.9950522
518	568.6712862
519	568.5176811
520	568.3739984
521	568.2922195
522	567.9228981
523	567.5759213
524	567.4513716
525	567.324802
526	567.2074489
527	567.1110458
528	566.8224239
529	566.6056712
530	566.4832428
531	566.3984488
532	566.3028575
533	566.0912102
534	565.8026143
535	565.4713873
536	565.1450252
537	565.0190303
538	564.9267331
539	564.6136137
540	564.5214131
541	564.2528636
542	564.0512053
543	563.915757
544	563.7598818
545	563.4837217
546	563.3527306
547	563.0608698
548	562.9315381
549	562.8311803
550	562.7434447
551	562.6136249
552	562.4480821
553	562.3503489
554	562.264825
555	562.0455557
556	561.7131087
557	561.535416
558	561.2947217
559	561.17595
560	561.0512671
561	560.9344148
562	560.7767286
563	560.5963147
564	560.3008799
565	559.8739571
566	559.7297396
567	559.4292781
568	559.3649555
569	559.2092727
570	559.0423318
571	558.9845961
572	558.7805644
573	558.6364469
574	558.3988582
575	558.0921191
576	558.0131226
577	557.7658024
578	557.445655
579	557.3249876
580	557.2471288
581	557.158876
582	557.0821862
583	556.9956383
584	556.8990377
585	556.8135202
586	556.6707689
587	556.3867098
588	556.3037406
589	555.9893267
590	555.6541705
591	555.421006
592	555.1302122
593	555.0460972
594	554.9125455
595	554.8468228
596	554.7812983
597	554.6088029
598	554.4494107
599	554.187015
600	554.1072159
601	553.8491749
602	553.7860153
603	553.4769751
604	553.3931818
605	553.2862234
606	553.1210318
607	553.0369106
608	552.9759537
609	552.8931264
610	552.7981377
611	552.7224269
612	552.6079458
613	552.5321745
614	552.4641533
615	552.1822946
616	552.023562
617	551.9512667
618	551.8800003
619	551.772771
620	551.6198597
621	551.56392
622	551.2932467
623	551.1950079
624	550.9218066
625	550.767222
626	550.7024415
627	550.6482414
628	550.3481126
629	550.1125113
630	550.0588837
631	550.0036613
632	549.9509962
633	549.872043
634	549.7215605
635	549.6286821
636	549.4813062
637	549.4113329
638	549.3461547
639	549.2819679
640	549.2323992
641	549.169095
642	549.1182885
643	548.8537437
644	548.5476785
645	548.485892
646	548.4262992
647	548.3673026
648	548.1214743
649	547.8629761
650	547.5707157
651	547.5103006
652	547.3674518
653	547.3068033
654	547.2482409
655	547.1887399
656	546.8414775
657	546.7834301
658	546.7263077
659	546.6812535
660	546.6343034
661	546.5878587
662	546.5182139
663	546.4744968
664	546.419861
665	546.3768773
666	546.3343238
667	546.2921952
668	546.2245735
669	546.1716669
670	546.1305202
671	545.7645736
672	545.4062575
673	545.2691165
674	545.2257002
675	545.1825193
676	545.1164022
677	545.0657586
678	545.0157649
679	544.7234526
680	544.6842522
681	544.3579919
682	544.3019685
683	544.2603868
684	544.1956848
685	544.0744934
686	544.033552
687	543.9928963
688	543.955525
689	543.8732763
690	543.8335532
691	543.793968
692	543.7576698
693	543.544444
694	543.2533293
695	542.9433897
696	542.81179
697	542.7731391
698	542.7346009
699	542.6728825
700	542.6377951
701	542.5700803
702	542.5355869
703	542.2869143
704	542.2527443
705	542.2157165
706	542.1788666
707	542.1280612
708	542.0918156
709	542.0558296
710	542.0230766
711	541.9736625
712	541.9414496
713	541.8878339
714	541.587605
715	541.5528139
716	541.3387091
717	541.3071528
718	540.9896645
719	540.9554332
720	540.8290624
721	540.7712328
722	540.7405574
723	540.7101776
724	540.647513
725	540.5911098
726	540.388701
727	540.3590593
728	540.3265453
729	540.2655168
730	540.0181011
731	539.8947684
732	539.8630012
733	539.8315651
734	539.7102603
735	539.4279301
736	539.2189226
737	538.9810194
738	538.9355684
739	538.743704
740	538.5092336
741	538.4783581
742	538.4504405
743	538.4187315
744	538.1293057
745	538.0990536
746	538.0678606
747	538.0138349
748	537.9868192
749	537.9600619
750	537.7813686
751	537.7282323
752	537.685027
753	537.632535
754	537.5805557
755	537.5518325
756	537.2708049
757	537.0529957
758	537.0015468
759	536.9717381
760	536.9208731
761	536.8705037
762	536.8425079
763	536.7957232
764	536.7681941
765	536.7188046
766	536.6562356
767	536.5470401
768	536.4431997
769	536.2271128
770	536.2028729
771	536.1618806
772	536.1139265
773	536.0534151
774	535.8419837
775	535.7822445
776	535.7351258
777	535.5753692
778	535.5166004
779	535.4301034
780	535.166371
781	535.1207373
782	535.0366669
783	534.9543181
784	534.8560098
785	534.7995413
786	534.7611737
787	534.6813325
788	534.5801751
789	534.416816
790	534.372525
791	534.2162728
792	534.1612458
793	534.1175735
794	534.0743238
795	533.8215706
796	533.780804
797	533.5331552
798	533.3879885
799	533.3452379
800	533.2917209
801	533.1448794
802	533.0920912
803	533.0501133
804	532.8116897
805	532.7750212
806	532.7356551
807	532.5020444
808	532.4504122
809	532.4117085
810	532.3757508
811	532.2393251
812	532.1983983
813	532.1479346
814	532.110134
815	532.0156237
816	531.9783192
817	531.9292732
818	531.7959534
819	531.7592814
820	531.6232038
821	531.5869001
822	531.5390715
823	531.5034139
824	531.4565029
825	531.4214778
826	531.2175921
827	531.1855219
828	531.1504987
829	531.1188625
830	531.0051119
831	530.7330266
832	530.6207582
833	530.3975454
834	530.2866262
835	530.2558705
836	530.184674
837	530.1149916
838	529.9151003
839	529.8769272
840	529.6564372
841	529.6186848
842	529.4926
843	529.2764157
844	529.2390456
845	529.0593163
846	528.9717999
847	528.7796949
848	528.6937625
849	528.48509
850	528.4485258
851	528.4124609
852	528.3767457
853	528.3411592
854	528.2578767
855	528.176099
856	527.9880754
857	527.9533802
858	527.8141597
859	527.7341368
860	527.5298932
861	527.392693
862	527.314383
863	527.2426895
864	527.0315907
865	526.9069798
866	526.7205486
867	526.6897206
868	526.606378
869	526.5490935
870	526.4145093
871	526.3844329
872	526.2118131
873	526.1819881
874	526.1440711
875	525.9472896
876	525.9149598
877	525.7221381
878	525.6898245
879	525.5009767
880	525.3682392
881	525.2940789
882	525.2732193
883	525.1425141
884	525.02576
885	524.7772656
886	524.7082935
887	524.5796262
888	524.5017922
889	524.3612421
890	524.2345128
891	524.1671072
892	523.9790035
893	523.7362089
894	523.6695658
895	523.5269436
896	523.4986582
897	523.4706507
898	523.4502788
899	523.2879486
900	523.2677368
901	523.2477449
902	523.2279702
903	523.117547
904	523.051768
905	522.9278442
906	522.8461777
907	522.6933117
908	522.5560643
909	522.3193768
910	522.1392181
911	522.119695
912	522.0397937
913	522.0042857
914	521.828486
915	521.7077875
916	521.4764638
917	521.4572763
918	521.3523011
919	521.3174766
920	521.1982814
921	521.0293592
922	520.8580713
923	520.6336253
924	520.4739784
925	520.2199162
926	520.1071099
927	519.8566254
928	519.7008338
929	519.5994503
930	519.3524702
931	519.128277
932	519.0030134
933	518.759335
934	518.6579086
935	518.4175977
936	518.2539926
937	518.200922
938	518.1489942
939	517.9523859
940	517.7917336
941	517.6856209
942	517.4912356
943	517.3445351
944	517.1120491
945	516.901872
946	516.74833
947	516.5946832
948	516.4048799
949	516.3064585
950	516.0795066
951	515.8940214
952	515.7098397
953	515.6173376
954	515.5188131
955	515.302438
956	515.0811311
957	514.8822091
958	514.7014802
959	514.6048388
960	514.3889773
961	514.2123315
962	514.1225174
963	514.0107509
964	513.8169452
965	513.6424043
966	513.4980501
967	513.3551256
968	513.2392186
969	513.1011616
970	512.8925605
971	512.7219312
972	512.6089264
973	512.5134776
974	512.3095765
975	512.142745
976	512.0387155
977	511.855038
978	511.7536146
979	511.5887626
980	511.3916013
981	511.3078026
982	511.1466436
983	510.9675179
984	510.7751431
985	510.6384116
986	510.480917
987	510.3832463
988	510.2879494
989	510.1132906
990	509.9576595
991	509.8647065
992	509.7393134
993	509.6090008
994	509.4993857
995	509.4116616
996	509.318193
997	509.1911544
998	509.001918
999	508.8154571
1000	508.7546555
1001	508.6228406
1002	508.4380796
1003	508.2572028
1004	508.1336233
1005	507.9824656
1006	507.9063733
1007	507.7297225
1008	507.5967567
1009	507.4773304
1010	507.3314961
1011	507.1603921
1012	507.0440937
1013	506.9023662
1014	506.7351622
1015	506.6214828
1016	506.5018021
1017	506.338101
1018	506.2132042
1019	506.095225
1020	505.9789676
1021	505.7945079
1022	505.6440176
1023	505.5306983
1024	505.3986389
1025	505.2488207
1026	505.0686529
1027	504.9215499
1028	504.7883445
1029	504.7168136
1030	504.5438973
1031	504.413451
1032	504.2845774
1033	504.1088967
1034	503.9815287
1035	503.8251071
1036	503.7552235
1037	503.6122071
1038	503.4437589
1039	503.3749599
1040	503.2495988
1041	503.1312561
1042	502.9792446
1043	502.8694971
1044	502.7285223
1045	502.6202823
1046	502.4808784
1047	502.351845
1048	502.2290697
1049	502.1079641
1050	501.9768786
1051	501.8410402
1052	501.7368973
1053	501.670867
1054	501.5675802
1055	501.3989386
1056	501.261656
1057	501.0956013
1058	500.9318918
1059	500.7704931
1060	500.6858114
1061	500.5541139
1062	500.429864
1063	500.3650586
1064	500.2328794
1065	500.1217658
1066	500.0210776
1067	499.9197169
1068	499.7898113
1069	499.6898265
1070	499.5658767
1071	499.4511896
1072	499.2948227
1073	499.1677048
1074	499.0385044
1075	498.9757233
1076	498.8560152
1077	498.7592324
1078	498.6779359
1079	498.5680538
1080	498.4153671
1081	498.2913707
1082	498.1382336
1083	498.0527137
1084	497.9854309
1085	497.8765662
1086	497.7278735
1087	497.6171814
1088	497.4901634
1089	497.369179
1090	497.2624773
1091	497.1505851
1092	497.0462584
1093	496.9801916
1094	496.8333644
1095	496.7088979
1096	496.5852165
1097	496.4940752
1098	496.3519086
1099	496.3005206
1100	496.1972681
1101	496.0880546
1102	496.0000671
1103	495.8870349
1104	495.8102934
1105	495.7281889
1106	495.6648248
1107	495.5202648
1108	495.3777452
1109	495.3023974
1110	495.1618084
1111	495.0847868
1112	495.0088335
1113	494.87199
1114	494.810165
1115	494.6949592
1116	494.5622022
1117	494.5057673
1118	494.4483797
1119	494.4001801
1120	494.2900694
1121	494.1599511
1122	494.103806
1123	494.023231
1124	493.8957579
1125	493.8666715
1126	493.8380851
1127	493.7918445
1128	493.7245952
1129	493.5999463
1130	493.5681975
1131	493.4486696
1132	493.3474096
1133	493.2307157
1134	493.1996787
1135	493.1019909
1136	493.0356798
1137	493.017755
1138	492.9296199
1139	492.8754343
1140	492.8451247
1141	492.8274588
1142	492.8085242
1143	492.7911688
1144	492.7616984
1145	492.6655697
1146	492.6470789
1147	492.5904994
1148	492.5735333
1149	492.5483304
1150	492.5316247
1151	492.4886564
1152	492.4335679
1153	492.4156459
1154	492.3439352
1155	492.2899045
1156	492.2734429
1157	492.2204654
1158	492.2028642
1159	492.1866827
1160	492.0693334
1161	492.0173687
1162	492.0000698
1163	491.9841542
1164	491.9331992
1165	491.9097763
1166	491.8210736
1167	491.7333887
1168	491.646708
1169	491.5229277
1170	491.4377039
1171	491.3167542
1172	491.198121
1173	491.1572881
1174	491.0408379
1175	490.9579343
1176	490.8441463
1177	490.7285789
1178	490.6208278
1179	490.5094659
1180	490.4079846
1181	490.3002891
1182	490.208319
1183	490.1101725
1184	490.006269
1185	489.9161461
1186	489.8212067
1187	489.7421248
1188	489.6638684
1189	489.5864753
1190	489.4874831
1191	489.4118265
1192	489.3355223
1193	489.2614748
1194	489.1888413
1195	489.1014256
1196	489.0302141
1197	488.9555583
1198	488.885856
1199	488.8174814
1200	488.7319495
1201	488.6649062
1202	488.591832
1203	488.5335671
1204	488.4687883
1205	488.3967965
1206	488.3404639
1207	488.2805536
1208	488.209436
1209	488.1547012
1210	488.1097592
1211	488.0394629
1212	487.9951419
1213	487.9115488
1214	487.8676915
1215	487.8054875
1216	487.7362627
1217	487.6934247
1218	487.6328311
1219	487.5505353
1220	487.4824477
1221	487.4403712
1222	487.3989569
1223	487.3457315
1224	487.264584
1225	487.2184709
1226	487.0982302
1227	487.0186735
1228	486.940147
1229	486.884716
1230	486.7972961
1231	486.6800719
1232	486.625715
1233	486.5713076
1234	486.4920091
1235	486.4386743
1236	486.3988075
1237	486.3099781
1238	486.2568566
1239	486.1343323
1240	486.0819397
1241	485.9679877
1242	485.8835134
1243	485.8444296
1244	485.7668711
1245	485.718002
1246	485.6659488
1247	485.5457745
1248	485.4670281
1249	485.41901
1250	485.3544529
1251	485.2436901
1252	485.1704987
1253	485.0566392
1254	484.9421877
1255	484.8654142
1256	484.7931054
1257	484.716161
1258	484.6690436
1259	484.5924336
1260	484.5461196
1261	484.4650788
1262	484.4161819
1263	484.3013031
1264	484.2381969
1265	484.1676703
1266	484.1055899
1267	484.0305945
1268	483.9824779
1269	483.9030215
1270	483.8337847
1271	483.7654039
1272	483.6923314
1273	483.6312855
1274	483.5839201
1275	483.4725063
1276	483.4007693
1277	483.3338292
1278	483.2510151
1279	483.1809967
1280	483.1152327
1281	483.050276
1282	482.9819916
1283	482.9181016
1284	482.8512362
1285	482.804569
1286	482.6960717
1287	482.6577213
1288	482.59797
1289	482.4939351
1290	482.4258182
1291	482.3804473
1292	482.2497707
1293	482.1842502
1294	482.1183943
1295	482.012084
1296	481.9480406
1297	481.8438929
1298	481.785242
1299	481.7054321
1300	481.6562129
1301	481.5540322
1302	481.4914301
1303	481.4446356
1304	481.3868855
1305	481.3321007
1306	481.288087
1307	481.2241351
1308	481.1574941
1309	481.095811
1310	481.0498397
1311	480.9859375
1312	480.9150019
1313	480.8371444
1314	480.7727328
1315	480.6732028
1316	480.5917255
1317	480.4944529
1318	480.4253631
1319	480.3822523
1320	480.2550427
1321	480.1299608
1322	480.0705546
1323	480.0103773
1324	479.9396414
1325	479.816918
1326	479.7397204
1327	479.6809867
1328	479.6046999
1329	479.5425563
1330	479.4850635
1331	479.4428574
1332	479.382193
1333	479.3103935
1334	479.2403556
1335	479.1751616
1336	479.0784778
1337	479.0092011
1338	478.9349935
1339	478.8782586
1340	478.8094608
1341	478.6892054
1342	478.633959
1343	478.5397187
1344	478.4840223
1345	478.4385783
1346	478.3404423
1347	478.2786509
1348	478.2240691
1349	478.1653191
1350	478.1119089
1351	478.0582236
1352	477.9982208
1353	477.9453072
1354	477.8686856
1355	477.7931187
1356	477.7407676
1357	477.6890919
1358	477.637561
1359	477.561316
1360	477.4865516
1361	477.4333182
1362	477.3813275
1363	477.3304171
1364	477.2558754
1365	477.1981472
1366	477.1485223
1367	477.0984985
1368	477.0221732
1369	476.9436803
1370	476.8508496
1371	476.8020009
1372	476.7291808
1373	476.6587392
1374	476.5705165
1375	476.5036509
1376	476.4348613
1377	476.3866236
1378	476.32137
1379	476.2558003
1380	476.2157026
1381	476.1760674
1382	476.1030529
1383	476.0565551
1384	475.9845826
1385	475.8691072
1386	475.7986326
1387	475.7317255
1388	475.6844526
1389	475.6245651
1390	475.5807625
1391	475.5171825
1392	475.455961
1393	475.3906539
1394	475.3437706
1395	475.2831321
1396	475.2423758
1397	475.1813776
1398	475.118118
1399	475.0573945
1400	475.0144063
1401	474.9757323
1402	474.8904114
1403	474.8503183
1404	474.7904627
1405	474.7285467
1406	474.6700816
1407	474.6246926
1408	474.5408739
1409	474.4803913
1410	474.4423948
1411	474.3882266
1412	474.3487323
1413	474.2928924
1414	474.2137599
1415	474.14153
1416	474.0959001
1417	474.0585898
1418	473.9995026
1419	473.9577376
1420	473.893368
1421	473.8390025
1422	473.8021901
1423	473.7393175
1424	473.6980225
1425	473.6450064
1426	473.5979226
1427	473.527331
1428	473.4726431
1429	473.4318289
1430	473.386834
1431	473.3242591
1432	473.2423527
1433	473.2063895
1434	473.1522135
1435	473.1146056
1436	473.053701
1437	473.0094419
1438	472.9486011
1439	472.8799485
1440	472.8268646
1441	472.7916214
1442	472.7516978
1443	472.6569096
1444	472.6019274
1445	472.55148
1446	472.5015762
1447	472.4620997
1448	472.4190964
1449	472.3826213
1450	472.3306041
1451	472.2827992
1452	472.2439157
1453	472.2094312
1454	472.1426738
1455	472.0927473
1456	472.0444522
1457	471.9779257
1458	471.9311308
1459	471.892721
1460	471.8437096
1461	471.8098628
1462	471.7575264
1463	471.6934894
1464	471.6186499
1465	471.5672519
1466	471.5168121
1467	471.4673115
1468	471.3724187
1469	471.2821529
1470	471.2404128
1471	471.192029
1472	471.1449907
1473	471.096235
1474	471.0552604
1475	471.0092128
1476	470.9612006
1477	470.9140804
1478	470.8643802
1479	470.8181031
1480	470.7726839
1481	470.7148464
1482	470.6702602
1483	470.6086098
1484	470.5648034
1485	470.5218065
1486	470.4601478
1487	470.4166814
1488	470.376297
1489	470.327536
1490	470.2546536
1491	470.2122795
1492	470.1706874
1493	470.1168223
1494	470.075998
1495	470.0359252
1496	469.9480057
1497	469.8998272
1498	469.8157809
1499	469.7444173
1500	469.6920811
1501	469.6527147
1502	469.5928735
1503	469.5231062
1504	469.4844023
1505	469.4419353
1506	469.382291
1507	469.342571
1508	469.3044336
1509	469.2669962
1510	469.1986406
1511	469.1644237
1512	469.1307407
1513	469.0717363
1514	469.013015
1515	468.9423524
1516	468.8844432
1517	468.8332116
1518	468.776346
1519	468.7095461
1520	468.6731989
1521	468.6402099
1522	468.5804401
1523	468.5480043
1524	468.4951318
1525	468.4497167
1526	468.4040841
1527	468.3722629
1528	468.3409366
1529	468.3100972
1530	468.2797366
1531	468.2407176
1532	468.1954743
1533	468.1382244
1534	468.108195
1535	468.0786319
1536	468.0228275
1537	467.9618025
1538	467.9054529
1539	467.869661
1540	467.8406973
1541	467.7614687
1542	467.7329456
1543	467.676602
1544	467.6485524
1545	467.5922333
1546	467.5323939
1547	467.4553111
1548	467.4104213
1549	467.3826856
1550	467.355379
1551	467.3111412
1552	467.2598623
1553	467.2116554
1554	467.1773833
1555	467.101957
1556	467.0750888
1557	467.0530638
1558	467.0153323
1559	466.9413316
1560	466.8875676
1561	466.8329408
1562	466.7993762
1563	466.7528065
1564	466.6805834
1565	466.6351481
1566	466.6089803
1567	466.5568752
1568	466.5057924
1569	466.4697666
1570	466.3993665
1571	466.3300025
1572	466.2616589
1573	466.2179204
1574	466.1750279
1575	466.1494728
1576	466.0811404
1577	466.0275575
1578	465.9908881
1579	465.9557739
1580	465.9120596
1581	465.8716542
1582	465.814762
1583	465.754831
1584	465.7221225
1585	465.6554506
1586	465.589263
1587	465.5643072
1588	465.5161319
1589	465.4621703
1590	465.4199624
1591	465.3806727
1592	465.3047137
1593	465.2661455
1594	465.191597
1595	465.1116083
1596	465.0537262
1597	465.0216407
1598	464.9563376
1599	464.8765384
1600	464.8405488
1601	464.8159606
1602	464.751491
1603	464.7272648
1604	464.6758375
1605	464.6133576
1606	464.5564875
1607	464.5039487
1608	464.4503699
1609	464.429606
1610	464.396288
1611	464.332562
1612	464.2697196
1613	464.2274059
1614	464.2069544
1615	464.1756674
1616	464.1139209
1617	464.0906036
1618	464.0491308
1619	463.9985229
1620	463.9469551
1621	463.9145282
1622	463.860287
1623	463.7984456
1624	463.7382023
1625	463.7182321
1626	463.6327487
1627	463.5835624
1628	463.5397003
1629	463.5045199
1630	463.4551813
1631	463.4245468
1632	463.365386
1633	463.3355535
1634	463.2923634
1635	463.2497246
1636	463.188276
1637	463.1581132
1638	463.0979667
1639	463.0423327
1640	463.0198665
1641	462.9645791
1642	462.9238903
1643	462.8882106
1644	462.8290629
1645	462.7747326
1646	462.7146565
1647	462.6842914
1648	462.6657685
1649	462.6321373
1650	462.560037
1651	462.5149532
1652	462.4966175
1653	462.4450821
1654	462.3913508
1655	462.3180546
1656	462.2999257
1657	462.2281962
1658	462.1584502
1659	462.1247264
1660	462.1068573
1661	462.0493907
1662	462.0050937
1663	461.9874062
1664	461.9699106
1665	461.8953043
1666	461.8518211
1667	461.8344949
1668	461.7818057
1669	461.7646561
1670	461.7145278
1671	461.6449856
1672	461.5895956
1673	461.5185788
1674	461.4643367
1675	461.3705987
1676	461.3010997
1677	461.2583766
1678	461.241398
1679	461.1843549
1680	461.13313
1681	461.1163239
1682	461.0221619
1683	461.005526
1684	460.9526563
