iter	RMSE
486	771.8692905
487	771.6827219
488	771.3915746
489	771.1027626
490	770.9938812
491	770.8551801
492	770.6279515
493	770.5105186
494	770.3594825
495	770.2496638
496	770.0823946
497	769.9185148
498	769.8212435
499	769.6183246
500	769.3327427
501	769.2510468
502	769.1101223
503	768.9375979
504	768.7382343
505	768.6584629
506	768.5329032
507	768.1484214
508	767.9746785
509	767.6737798
510	767.3502703
511	767.2029821
512	767.0740733
513	766.992053
514	766.86896
515	766.6909265
516	766.6066116
517	766.4771091
518	766.357667
519	766.2985625
520	766.128782
521	766.0431608
522	765.9442257
523	765.7281905
524	765.4871802
525	765.3948978
526	765.3531699
527	765.2002743
528	765.0857832
529	764.9269519
530	764.664041
531	764.5806377
532	764.4987617
533	764.3061028
534	764.1910671
535	763.828144
536	763.6752889
537	763.5594028
538	763.2920282
539	763.2291021
540	762.884586
541	762.8160384
542	762.7371511
543	762.6271974
544	762.5407284
545	762.4309398
546	762.3201285
547	761.9330836
548	761.8159413
549	761.6660687
550	761.4985537
551	761.3928966
552	761.3336069
553	761.1725972
554	761.1419185
555	761.0776455
556	760.9740257
557	760.7504283
558	760.5649751
559	760.4309716
560	760.2894775
561	760.2296935
562	760.0364557
563	759.9791658
564	759.8407322
565	759.7925126
566	759.7316498
567	759.3610875
568	759.1839958
569	759.0829712
570	758.8189599
571	758.7600205
572	758.7087768
573	758.57331
574	758.3299904
575	758.2590342
576	758.134798
577	757.9627125
578	757.8646824
579	757.777106
580	757.6687561
581	757.5387236
582	757.392925
583	757.2562914
584	756.9957063
585	756.8046747
586	756.7410433
587	756.6875276
588	756.5786237
589	756.4120841
590	756.1980351
591	756.0838665
592	755.9875901
593	755.8223646
594	755.4429791
595	755.3819608
596	755.2503102
597	755.0397624
598	754.9016538
599	754.7365773
600	754.5352623
601	754.3663831
602	754.3412778
603	754.1658838
604	754.011805
605	753.8498535
606	753.8256119
607	753.6655047
608	753.5321933
609	753.4064798
610	753.3824375
611	753.3339659
612	753.2242765
613	753.0263577
614	752.6810114
615	752.5963419
616	752.5496431
617	752.5182886
618	752.1806642
619	752.132319
620	752.1086893
621	752.085311
622	751.9289781
623	751.6308392
624	751.3947539
625	751.350903
626	751.0414721
627	750.9342301
628	750.8527925
629	750.7575464
630	750.5765973
631	750.5356005
632	750.4170361
633	750.3946015
634	750.3723279
635	750.2399597
636	750.0357711
637	749.9033211
638	749.6792718
639	749.6262656
640	749.4275169
641	749.3111926
642	749.2899049
643	749.2687049
644	749.2251532
645	749.2043991
646	749.1839442
647	749.1634225
648	749.0568228
649	749.0151108
650	748.8196817
651	748.7321607
652	748.7117689
653	748.6749033
654	748.3780875
655	748.2001455
656	748.1098225
657	748.0703341
658	747.9733581
659	747.9535328
660	747.7606191
661	747.5703807
662	747.4620611
663	747.4290138
664	747.4098219
665	747.2307167
666	747.0132004
667	746.9396619
668	746.9209703
669	746.9023712
670	746.884062
671	746.8030892
672	746.6757074
673	746.5091051
674	746.4816492
675	746.458341
676	746.2723126
677	746.077273
678	745.8950467
679	745.714769
680	745.697353
681	745.6800803
682	745.6630648
683	745.3266228
684	745.2020699
685	745.1853143
686	744.8522743
687	744.8357997
688	744.8194299
689	744.7332618
690	744.5628911
691	744.4242292
692	744.0949149
693	744.0790414
694	744.0633309
695	743.8990289
696	743.8004588
697	743.7848016
698	743.7692337
699	743.4515767
700	743.3157758
701	742.9982133
702	742.8876336
703	742.576063
704	742.5612652
705	742.2447252
706	742.230154
707	741.9167853
708	741.902473
709	741.8883201
710	741.6933836
711	741.6794489
712	741.665638
713	741.5945935
714	741.2849047
715	741.2714175
716	740.9648135
717	740.6611546
718	740.6480394
719	740.3473987
720	740.1626466
721	740.149878
722	740.1372445
723	739.8397284
724	739.8273158
725	739.5924578
726	739.2978323
727	739.1895729
728	739.0138996
729	738.8273074
730	738.8155652
731	738.6545783
732	738.4845667
733	738.4730261
734	738.4615964
735	738.3943125
736	738.3057512
737	738.2233141
738	738.0390579
739	738.0279778
740	737.8465136
741	737.7809319
742	737.680554
743	737.6134556
744	737.5107796
745	737.499967
746	737.4892746
747	737.4271482
748	737.4165887
749	737.4061445
750	737.2282436
751	737.0137897
752	736.8924568
753	736.8823234
754	736.7977776
755	736.6249404
756	736.4697248
757	736.3871572
758	736.2930708
759	736.1390748
760	736.129069
761	736.1191656
762	735.8252504
763	735.6226223
764	735.4711889
765	735.4615306
766	735.3126285
767	735.3030557
768	735.2234363
769	735.0270751
770	734.8769905
771	734.5860716
772	734.2981778
773	734.1541532
774	734.0133982
775	734.0042239
776	733.8974105
777	733.6780939
778	733.5227843
779	733.3517262
780	733.2104828
781	733.1233614
782	732.9844531
783	732.7980881
784	732.7893087
785	732.6477635
786	732.3628314
787	732.2785358
788	732.217149
789	732.0582411
790	731.8480693
791	731.7120215
792	731.6170172
793	731.5399771
794	731.465145
795	731.2871255
796	731.1533345
797	731.0705023
798	731.0622548
799	730.8566594
800	730.7750663
801	730.7164258
802	730.5845851
803	730.4334059
804	730.3417771
805	730.2122549
806	730.0765722
807	730.0201757
808	729.7371876
809	729.6578086
810	729.6499862
811	729.5274661
812	729.44921
813	729.4165172
814	729.3394016
815	729.2671514
816	729.0667985
817	728.9394603
818	728.742944
819	728.6178857
820	728.544108
821	728.4680483
822	728.2752832
823	728.1818197
824	728.0413837
825	727.852742
826	727.7833673
827	727.6462214
828	727.5505811
829	727.4763174
830	727.4078227
831	727.3363848
832	727.2631124
833	726.9834532
834	726.8501029
835	726.7778487
836	726.6854753
837	726.6091234
838	726.3348909
839	726.1507313
840	725.8791515
841	725.6101427
842	725.5912564
843	725.4107672
844	725.1443614
845	724.880473
846	724.7491071
847	724.4850312
848	724.3083266
849	724.2339526
850	723.9749922
851	723.7184732
852	723.4342635
853	723.3078676
854	723.0532489
855	722.9880654
856	722.915461
857	722.6657277
858	722.4183454
859	722.1433215
860	721.8708812
861	721.6273395
862	721.483847
863	721.3595525
864	721.2244464
865	720.9564732
866	720.815426
867	720.6453248
868	720.5231711
869	720.2864842
870	720.0229295
871	719.9587147
872	719.7236317
873	719.464432
874	719.325812
875	719.2627023
876	719.1421394
877	719.0049654
878	718.8752574
879	718.6470503
880	718.5125128
881	718.2839173
882	718.1652079
883	718.1041706
884	717.9711161
885	717.9246224
886	717.7982502
887	717.6366499
888	717.4129524
889	717.3610885
890	717.2090675
891	717.0852024
892	716.9279111
893	716.7797189
894	716.6634537
895	716.4392303
896	716.3246431
897	716.2030194
898	716.0863877
899	715.8644368
900	715.6177751
901	715.5472015
902	715.3939776
903	715.1496409
904	715.0522946
905	714.9937668
906	714.751751
907	714.6390315
908	714.5770403
909	714.476737
910	714.2368633
911	714.0242913
912	713.7884543
913	713.7276865
914	713.6289777
915	713.5319287
916	713.2981867
917	713.0911674
918	712.9956832
919	712.7340633
920	712.6661032
921	712.4361311
922	712.3102775
923	712.0824207
924	712.0266152
925	711.9596866
926	711.8353362
927	711.817852
928	711.5920228
929	711.4979364
930	711.405429
931	711.1816625
932	711.0644347
933	710.8427642
934	710.7767925
935	710.6546583
936	710.4580167
937	710.3669239
938	710.2996263
939	710.2339128
940	710.1443181
941	710.0236747
942	709.9783122
943	709.8640487
944	709.745502
945	709.6333548
946	709.5451938
947	709.3520447
948	709.1875625
949	708.9962861
950	708.781078
951	708.7363997
952	708.5934766
953	708.4055928
954	708.2962211
955	708.2093773
956	708.0730145
957	708.0097773
958	707.9243502
959	707.7851273
960	707.6806397
961	707.4696779
962	707.3993468
963	707.212746
964	707.0052761
965	706.7997639
966	706.7170571
967	706.6357315
968	706.5918829
969	706.4789073
970	706.2971858
971	706.1904982
972	705.9882984
973	705.9082495
974	705.8652526
975	705.7340707
976	705.5149454
977	705.4103953
978	705.2826702
979	705.2357812
980	705.1569858
981	705.0536211
982	704.9510287
983	704.8539231
984	704.6541664
985	704.6121473
986	704.4351383
987	704.3109213
988	704.0991138
989	704.0450226
990	703.9137185
991	703.8175422
992	703.7424235
993	703.6136726
994	703.5148201
995	703.4409267
996	703.3201399
997	703.114609
998	702.9187923
999	702.7448918
1000	702.6826911
1001	702.4901358
1002	702.24801
1003	702.2286798
1004	702.1041416
1005	701.9395034
1006	701.8952015
1007	701.7043664
1008	701.6432001
1009	701.6038213
1010	701.5287732
1011	701.3396777
1012	701.2797116
1013	701.1348763
1014	701.0757093
1015	701.0173371
1016	700.9008314
1017	700.7153802
1018	700.5941811
1019	700.4364882
1020	700.4184385
1021	700.3222247
1022	700.2651363
1023	700.0780928
1024	699.8928054
1025	699.8093371
1026	699.752926
1027	699.6343251
1028	699.5302514
1029	699.4274499
1030	699.3258987
1031	699.2255762
1032	699.1264615
1033	699.0285341
1034	698.9317741
1035	698.7481188
1036	698.652501
1037	698.5580117
1038	698.4646325
1039	698.3723452
1040	698.2811322
1041	698.0961429
1042	697.9151825
1043	697.7381481
1044	697.5649394
1045	697.395459
1046	697.2296119
1047	697.1138869
1048	696.952326
1049	696.7942064
1050	696.6394409
1051	696.4746631
1052	696.3466235
1053	696.1974227
1054	696.073032
1055	695.9511373
1056	695.794466
1057	695.712828
1058	695.6325743
1059	695.5536754
1060	695.4677239
1061	695.3833655
1062	695.307443
1063	695.2327938
1064	695.1593913
1065	695.0872092
1066	695.0075645
1067	694.9373343
1068	694.8598933
1069	694.7915542
1070	694.716251
1071	694.6497478
1072	694.5843349
1073	694.4742664
1074	694.3671513
1075	694.2625466
1076	694.2022616
1077	694.1106555
1078	693.9983086
1079	693.838924
1080	693.6829908
1081	693.6274698
1082	693.6000786
1083	693.4329592
1084	693.204479
1085	693.0081261
1086	692.9654416
1087	692.8389339
1088	692.6568918
1089	692.5280925
1090	692.4857445
1091	692.443647
1092	692.4021228
1093	692.1803516
1094	692.1393996
1095	692.0883749
1096	692.0479941
1097	691.8316531
1098	691.6758215
1099	691.651427
1100	691.6266013
1101	691.4467332
1102	691.282366
1103	691.2426474
1104	691.1687389
1105	690.9622861
1106	690.8158816
1107	690.6731281
1108	690.6359437
1109	690.5967841
1110	690.5439115
1111	690.5052649
1112	690.3287387
1113	690.3045809
1114	690.1583548
1115	690.0855843
1116	689.965534
1117	689.927476
1118	689.8558907
1119	689.7074982
1120	689.6143501
1121	689.5162173
1122	689.3445178
1123	689.2281491
1124	689.1423236
1125	689.0022423
1126	688.9173685
1127	688.9001078
1128	688.8628345
1129	688.6964772
1130	688.5853798
1131	688.5364009
1132	688.4403589
1133	688.3463089
1134	688.2031333
1135	688.1110171
1136	687.9706179
1137	687.8833034
1138	687.793254
1139	687.7078879
1140	687.558202
1141	687.4260151
1142	687.3895264
1143	687.3516613
1144	687.3156525
1145	687.1788101
1146	687.0720035
1147	686.983877
1148	686.8975624
1149	686.7634487
1150	686.6810312
1151	686.5517035
1152	686.4206193
1153	686.2572374
1154	686.1788429
1155	686.0493847
1156	685.9218438
1157	685.8441935
1158	685.7192835
1159	685.5951879
1160	685.4645666
1161	685.4290129
1162	685.4058784
1163	685.2913086
1164	685.2561387
1165	685.2089985
1166	685.1247214
1167	685.0538418
1168	685.0191273
1169	684.9870998
1170	684.8588404
1171	684.7800585
1172	684.6710132
1173	684.5093413
1174	684.4750347
1175	684.3982692
1176	684.23831
1177	684.190031
1178	684.0690843
1179	683.9927313
1180	683.9173103
1181	683.8837637
1182	683.7573841
1183	683.740252
1184	683.6217405
1185	683.4989884
1186	683.4658454
1187	683.4348329
1188	683.4020807
1189	683.2522681
1190	683.1735062
1191	683.0151494
1192	682.8984988
1193	682.8661421
1194	682.7095234
1195	682.6775581
1196	682.6319663
1197	682.5160013
1198	682.44275
1199	682.3307362
1200	682.1988992
1201	682.1531479
1202	682.1193948
1203	682.087924
1204	682.0568389
1205	682.0261332
1206	681.9039149
1207	681.8813847
1208	681.708786
1209	681.5471904
1210	681.5168964
1211	681.3568826
1212	681.245874
1213	681.1177387
1214	681.081605
1215	681.0520449
1216	680.9496657
1217	680.8734974
1218	680.7498579
1219	680.5971088
1220	680.567195
1221	680.3975321
1222	680.3277461
1223	680.2281229
1224	680.1055091
1225	680.0368622
1226	679.9627547
1227	679.8129327
1228	679.7454005
1229	679.5784759
1230	679.5488393
1231	679.3900605
1232	679.2327843
1233	679.0880332
1234	678.932204
1235	678.7778478
1236	678.6249498
1237	678.5299698
1238	678.3784797
1239	678.3073498
1240	678.1573158
1241	678.0483036
1242	678.0193631
1243	677.9840507
1244	677.8354601
1245	677.8069156
1246	677.6597663
1247	677.5778577
1248	677.542918
1249	677.4630517
1250	677.3455135
1251	677.2764769
1252	677.1962838
1253	677.0905778
1254	677.0124145
1255	676.9337459
1256	676.7679505
1257	676.6221096
1258	676.4793569
1259	676.4126253
1260	676.2682008
1261	676.1251339
1262	675.9978649
1263	675.904068
1264	675.8268227
1265	675.7021278
1266	675.6741057
1267	675.5946378
1268	675.4891081
1269	675.3790596
1270	675.3109422
1271	675.2241153
1272	675.1483321
1273	675.0735907
1274	674.9551543
1275	674.880223
1276	674.8525166
1277	674.7620168
1278	674.6885289
1279	674.6163332
1280	674.4744748
1281	674.3563211
1282	674.3289282
1283	674.1884494
1284	674.1472604
1285	674.0314356
1286	673.9513412
1287	673.8803802
1288	673.8106604
1289	673.6715703
1290	673.574803
1291	673.5529408
1292	673.5259264
1293	673.4207153
1294	673.2828548
1295	673.2022321
1296	673.0975613
1297	673.0232531
1298	672.9492404
1299	672.8817049
1300	672.854954
1301	672.7900069
1302	672.7093095
1303	672.5542463
1304	672.418828
1305	672.3971427
1306	672.3330245
1307	672.3066957
1308	672.2042272
1309	672.0517482
1310	672.0173516
1311	671.9513464
1312	671.9252746
1313	671.8620297
1314	671.7959002
1315	671.6952732
1316	671.6695543
1317	671.6227775
1318	671.5240438
1319	671.4466789
1320	671.4212928
1321	671.3961989
1322	671.2633101
1323	671.2150474
1324	671.0833919
1325	670.9866739
1326	670.92284
1327	670.8365425
1328	670.7737273
1329	670.7119913
1330	670.6175514
1331	670.5065829
1332	670.4488405
1333	670.3419096
1334	670.2370177
1335	670.1003528
1336	670.0261795
1337	670.0014038
1338	669.9410486
1339	669.8490428
1340	669.7647467
1341	669.6614585
1342	669.5607793
1343	669.425485
1344	669.291586
1345	669.2670682
1346	669.2185352
1347	669.1197067
1348	669.0299281
1349	668.8973596
1350	668.814724
1351	668.7555034
1352	668.697289
1353	668.5961435
1354	668.5544423
1355	668.4567862
1356	668.3716713
1357	668.3184621
1358	668.2605279
1359	668.1902888
1360	668.1660972
1361	668.1326711
1362	668.1018378
1363	668.0779211
1364	667.9823826
1365	667.8875768
1366	667.8405857
1367	667.7491319
1368	667.6014001
1369	667.511666
1370	667.4293318
1371	667.355825
1372	667.2991878
1373	667.1529595
1374	667.1201494
1375	667.0644702
1376	667.0408996
1377	666.9523931
1378	666.9290842
1379	666.9060391
1380	666.819204
1381	666.6578865
1382	666.5143659
1383	666.4621948
1384	666.4020652
1385	666.3576592
1386	666.2730765
1387	666.1798207
1388	666.0961126
1389	665.9540082
1390	665.9261307
1391	665.8469353
1392	665.7655492
1393	665.6248862
1394	665.5704796
1395	665.490026
1396	665.4528212
1397	665.3738897
1398	665.2188951
1399	665.1344647
1400	665.0687954
1401	665.0458388
1402	664.8896967
1403	664.8084683
1404	664.7326279
1405	664.7015456
1406	664.6255737
1407	664.5448671
1408	664.5055123
1409	664.4593134
1410	664.4367344
1411	664.3731787
1412	664.2223541
1413	664.1598358
1414	664.0983522
1415	664.042456
1416	664.006691
1417	663.9544318
1418	663.8077521
1419	663.7312809
1420	663.6528765
1421	663.6171375
1422	663.563454
1423	663.5409672
1424	663.518733
1425	663.4439186
1426	663.4219269
1427	663.3241113
1428	663.169649
1429	663.0774765
1430	663.0326826
1431	663.0111116
1432	662.8695994
1433	662.7924035
1434	662.7707004
1435	662.7197203
1436	662.6982525
1437	662.5547539
1438	662.4829986
1439	662.3853404
1440	662.3640984
1441	662.2843978
1442	662.2346074
1443	662.1760841
1444	662.1549745
1445	662.0187985
1446	661.8684308
1447	661.838039
1448	661.7804459
1449	661.7047904
1450	661.6481358
1451	661.5852465
1452	661.5505284
1453	661.4728674
1454	661.4181982
1455	661.3478585
1456	661.3269115
1457	661.1932728
1458	661.1090293
1459	660.9705243
1460	660.9274204
1461	660.8670898
1462	660.7807261
1463	660.7072001
1464	660.6865329
1465	660.6660953
1466	660.5689593
1467	660.5207633
1468	660.4675868
1469	660.4261585
1470	660.3736122
1471	660.3216554
1472	660.1791043
1473	660.1277132
1474	660.0768941
1475	660.0266387
1476	659.9769384
1477	659.9277853
1478	659.8791713
1479	659.8430044
1480	659.7949301
1481	659.7473793
1482	659.7003446
1483	659.6538186
1484	659.5887473
1485	659.5251728
1486	659.4908631
1487	659.4373524
1488	659.3965685
1489	659.3461913
1490	659.1999459
1491	659.1295872
1492	659.088266
1493	659.0551733
1494	659.0291571
1495	658.9648458
1496	658.9043537
1497	658.8535772
1498	658.8214352
1499	658.7222569
1500	658.6885209
1501	658.6269876
1502	658.579846
1503	658.5334847
1504	658.4856753
1505	658.4400612
1506	658.3865348
1507	658.3536067
1508	658.3038476
1509	658.2589636
1510	658.2148158
1511	658.1837809
1512	658.1229651
1513	658.0794875
1514	658.0497736
1515	658.0032265
1516	657.8781917
1517	657.8355188
1518	657.7772691
1519	657.705925
1520	657.5820426
1521	657.4593271
1522	657.4174608
1523	657.295891
1524	657.2441844
1525	657.1352353
1526	657.0933129
1527	657.0233325
1528	656.9082043
1529	656.7876994
1530	656.7307725
1531	656.6901393
1532	656.5707588
1533	656.4583923
1534	656.3894513
1535	656.2711633
1536	656.1838428
1537	656.1632017
1538	656.1441167
1539	656.075364
1540	655.9897873
1541	655.9499695
1542	655.8805933
1543	655.8359422
1544	655.7712469
1545	655.6873347
1546	655.6238191
1547	655.5414828
1548	655.4715241
1549	655.4059931
1550	655.3587905
1551	655.304006
1552	655.2601353
1553	655.2062507
1554	655.1445262
1555	655.0636833
1556	655.0106776
1557	654.9500506
1558	654.9039766
1559	654.8518352
1560	654.806572
1561	654.7635165
1562	654.7437314
1563	654.6932703
1564	654.641968
1565	654.62261
1566	654.5800221
1567	654.4769616
1568	654.4350261
1569	654.3935412
1570	654.3742554
1571	654.3332081
1572	654.2310951
1573	654.1820935
1574	654.1655779
1575	654.1021523
1576	654.048479
1577	653.9979597
1578	653.9673804
1579	653.9505953
1580	653.8333033
1581	653.7836737
1582	653.7659687
1583	653.6497791
1584	653.619377
1585	653.5923009
1586	653.5298936
1587	653.4147543
1588	653.3006963
1589	653.2241244
1590	653.1827239
1591	653.1076973
1592	653.0478558
1593	652.9742232
1594	652.9087061
1595	652.836481
1596	652.7710783
1597	652.731545
1598	652.6336736
1599	652.5830212
1600	652.5124585
1601	652.4539633
1602	652.3966012
1603	652.3302944
1604	652.2573057
1605	652.2075729
1606	652.1264168
1607	652.0557184
1608	652.0069765
1609	651.9591738
1610	651.8459549
1611	651.7337984
1612	651.6226939
1613	651.6066643
1614	651.5274868
1615	651.4886714
1616	651.4201593
1617	651.341106
1618	651.304121
1619	651.263421
1620	651.1532148
1621	651.0084266
1622	650.9470997
1623	650.9173144
1624	650.8774171
1625	650.7681884
1626	650.7139606
1627	650.6057317
1628	650.4985176
1629	650.3960448
1630	650.3293005
1631	650.2724463
1632	650.2069227
1633	650.1232829
1634	650.0590703
1635	650.0031482
1636	649.9528764
1637	649.8980271
1638	649.8564799
1639	649.7740107
1640	649.7113748
1641	649.6303599
1642	649.5766562
1643	649.5362003
1644	649.4524635
1645	649.3928133
1646	649.2431302
1647	649.1644267
1648	649.0871048
1649	649.0344818
1650	648.9524931
1651	648.8766354
1652	648.7961698
1653	648.7611656
1654	648.7265415
1655	648.6922921
1656	648.6264377
1657	648.5802656
1658	648.5645645
1659	648.4772963
1660	648.3925929
1661	648.2860963
1662	648.1806003
1663	648.1633337
1664	648.0588253
1665	648.0251549
1666	647.9611774
1667	647.8174885
1668	647.6883136
1669	647.662664
1670	647.5597361
1671	647.4577737
1672	647.3567674
1673	647.320104
1674	647.2043532
1675	647.1594393
1676	647.134269
1677	647.0615175
1678	647.0327623
1679	647.0027631
1680	646.9034893
