iter	Passed	Remaining
1747	2200	4094
1748	2203	4095
1749	2205	4095
1750	2206	4093
1751	2207	4092
1752	2208	4090
1753	2210	4090
1754	2211	4089
1755	2212	4087
1756	2213	4086
1757	2215	4084
1758	2216	4083
1759	2218	4083
1760	2220	4084
1761	2221	4082
1762	2222	4081
1763	2223	4079
1764	2225	4078
1765	2227	4078
1766	2228	4077
1767	2229	4075
1768	2230	4073
1769	2231	4072
1770	2234	4073
1771	2236	4074
1772	2237	4072
1773	2238	4071
1774	2239	4069
1775	2241	4069
1776	2243	4068
1777	2244	4066
1778	2245	4065
1779	2246	4063
1780	2247	4062
1781	2249	4062
1782	2251	4063
1783	2253	4061
1784	2254	4060
1785	2255	4058
1786	2256	4057
1787	2258	4057
1788	2259	4056
1789	2261	4054
1790	2262	4053
1791	2263	4052
1792	2265	4052
1793	2267	4052
1794	2269	4051
1795	2270	4050
1796	2271	4048
1797	2272	4047
1798	2275	4048
1799	2276	4046
1800	2277	4045
1801	2278	4043
1802	2279	4042
1803	2281	4042
1804	2284	4042
1805	2285	4041
1806	2286	4040
1807	2287	4038
1808	2289	4037
1809	2291	4037
1810	2292	4036
1811	2293	4034
1812	2294	4033
1813	2296	4032
1814	2299	4034
1815	2301	4035
1816	2303	4034
1817	2305	4034
1818	2307	4035
1819	2309	4034
1820	2310	4033
1821	2311	4032
1822	2314	4033
1823	2316	4033
1824	2317	4031
1825	2318	4029
1826	2319	4028
1827	2321	4027
1828	2323	4027
1829	2324	4025
1830	2325	4024
1831	2326	4022
1832	2327	4021
1833	2329	4022
1834	2331	4022
1835	2333	4020
1836	2334	4019
1837	2336	4018
1838	2338	4018
1839	2339	4017
1840	2340	4015
1841	2341	4013
1842	2342	4012
1843	2343	4010
1844	2346	4012
1845	2348	4012
1846	2349	4011
1847	2350	4009
1848	2352	4009
1849	2354	4008
1850	2355	4007
1851	2356	4005
1852	2357	4003
1853	2358	4002
1854	2360	4002
1855	2362	4002
1856	2364	4001
1857	2365	4000
1858	2366	3999
1859	2368	3998
1860	2370	3998
1861	2371	3996
1862	2372	3995
1863	2373	3993
1864	2374	3991
1865	2377	3993
1866	2379	3993
1867	2381	3992
1868	2382	3990
1869	2383	3989
1870	2385	3988
1871	2386	3987
1872	2387	3985
1873	2389	3985
1874	2391	3985
1875	2393	3985
1876	2395	3986
1877	2396	3984
1878	2397	3983
1879	2399	3982
1880	2401	3981
1881	2402	3980
1882	2403	3978
1883	2404	3977
1884	2405	3975
1885	2406	3974
1886	2409	3974
1887	2411	3974
1888	2412	3973
1889	2413	3971
1890	2415	3970
1891	2417	3971
1892	2418	3970
1893	2420	3969
1894	2421	3968
1895	2423	3967
1896	2424	3966
1897	2426	3966
1898	2428	3965
1899	2429	3963
1900	2430	3962
1901	2432	3962
1902	2433	3960
1903	2434	3959
1904	2435	3957
1905	2437	3956
1906	2438	3954
1907	2439	3954
1908	2442	3954
1909	2443	3953
1910	2444	3951
1911	2445	3950
1912	2448	3950
1913	2449	3949
1914	2450	3947
1915	2451	3945
1916	2452	3944
1917	2453	3942
1918	2455	3941
1919	2457	3942
1920	2459	3941
1921	2460	3940
1922	2461	3938
1923	2462	3937
1924	2464	3937
1925	2466	3936
1926	2467	3934
1927	2468	3933
1928	2469	3931
1929	2471	3932
1930	2474	3932
1931	2476	3932
1932	2477	3931
1933	2479	3930
1934	2480	3929
1935	2482	3928
1936	2483	3926
1937	2484	3924
1938	2485	3923
1939	2486	3922
1940	2488	3922
1941	2490	3922
1942	2492	3921
1943	2493	3919
1944	2495	3919
1945	2496	3918
1946	2497	3916
1947	2499	3915
1948	2500	3913
1949	2501	3912
1950	2503	3912
1951	2505	3912
1952	2507	3912
1953	2508	3910
1954	2510	3910
1955	2512	3909
1956	2513	3907
1957	2514	3906
1958	2515	3904
1959	2516	3903
1960	2518	3902
1961	2520	3902
1962	2522	3902
1963	2523	3901
1964	2525	3900
1965	2526	3898
1966	2528	3899
1967	2529	3897
1968	2530	3896
1969	2532	3894
1970	2533	3893
1971	2535	3893
1972	2537	3893
1973	2539	3892
1974	2540	3891
1975	2542	3890
1976	2544	3890
1977	2545	3888
1978	2546	3886
1979	2547	3885
1980	2549	3884
1981	2551	3884
1982	2553	3885
1983	2554	3883
1984	2556	3882
1985	2557	3881
1986	2558	3880
1987	2559	3878
1988	2561	3877
1989	2562	3875
1990	2563	3873
1991	2564	3872
1992	2565	3870
1993	2567	3870
1994	2568	3868
1995	2569	3867
1996	2570	3865
1997	2571	3864
1998	2572	3862
1999	2574	3861
2000	2575	3860
2001	2576	3858
2002	2577	3857
2003	2578	3855
2004	2580	3854
2005	2581	3852
2006	2582	3850
2007	2583	3849
2008	2584	3847
2009	2585	3845
2010	2586	3844
2011	2588	3844
2012	2590	3843
2013	2591	3842
2014	2593	3842
2015	2595	3841
2016	2596	3840
2017	2598	3839
2018	2599	3837
2019	2600	3836
2020	2601	3834
2021	2602	3833
2022	2603	3831
2023	2604	3829
2024	2605	3828
2025	2607	3827
2026	2608	3825
2027	2609	3823
2028	2610	3823
2029	2612	3821
2030	2613	3820
2031	2614	3818
2032	2615	3816
2033	2616	3815
2034	2617	3813
2035	2618	3812
2036	2619	3810
2037	2620	3809
2038	2622	3807
2039	2623	3806
2040	2624	3804
2041	2625	3803
2042	2626	3801
2043	2627	3799
2044	2628	3798
2045	2629	3797
2046	2631	3795
2047	2632	3793
2048	2633	3792
2049	2634	3791
2050	2635	3789
2051	2636	3788
2052	2638	3787
2053	2639	3785
2054	2640	3784
2055	2642	3783
2056	2643	3781
2057	2644	3780
2058	2645	3778
2059	2646	3776
2060	2647	3775
2061	2648	3774
2062	2649	3772
2063	2651	3770
2064	2652	3769
2065	2653	3768
2066	2654	3766
2067	2655	3765
2068	2656	3763
2069	2658	3762
2070	2659	3760
2071	2660	3759
2072	2661	3757
2073	2662	3756
2074	2663	3754
2075	2664	3753
2076	2665	3751
2077	2666	3749
2078	2668	3748
2079	2669	3747
2080	2670	3746
2081	2671	3744
2082	2672	3742
2083	2673	3741
2084	2674	3739
2085	2676	3738
2086	2677	3736
2087	2678	3735
2088	2679	3733
2089	2680	3732
2090	2681	3730
2091	2682	3729
2092	2683	3727
2093	2685	3726
2094	2686	3725
2095	2687	3723
2096	2688	3722
2097	2689	3720
2098	2690	3719
2099	2691	3717
2100	2693	3715
2101	2694	3714
2102	2695	3712
2103	2696	3711
2104	2697	3709
2105	2698	3708
2106	2699	3707
2107	2701	3705
2108	2702	3704
2109	2703	3702
2110	2704	3701
2111	2705	3699
2112	2706	3698
2113	2707	3696
2114	2708	3694
2115	2710	3693
2116	2711	3692
2117	2712	3690
2118	2713	3689
2119	2714	3688
2120	2715	3686
2121	2717	3685
2122	2718	3684
2123	2719	3682
2124	2721	3681
2125	2722	3679
2126	2723	3678
2127	2724	3676
2128	2725	3676
2129	2727	3675
2130	2728	3673
2131	2730	3672
2132	2731	3671
2133	2732	3669
2134	2734	3669
2135	2735	3667
2136	2736	3666
2137	2737	3664
2138	2738	3663
2139	2741	3663
2140	2743	3663
2141	2745	3663
2142	2746	3661
2143	2748	3660
2144	2750	3660
2145	2751	3659
2146	2752	3657
2147	2753	3656
2148	2754	3654
2149	2758	3656
2150	2761	3657
2151	2762	3656
2152	2765	3656
2153	2766	3655
2154	2768	3654
2155	2769	3653
2156	2772	3654
2157	2774	3654
2158	2776	3653
2159	2777	3652
2160	2779	3651
2161	2781	3651
2162	2782	3649
2163	2783	3648
2164	2784	3646
2165	2785	3645
2166	2788	3645
2167	2790	3645
2168	2792	3645
2169	2793	3643
2170	2795	3642
2171	2797	3642
2172	2798	3640
2173	2799	3638
2174	2800	3637
2175	2801	3636
2176	2804	3636
2177	2807	3637
2178	2808	3636
2179	2810	3635
2180	2813	3636
2181	2814	3635
2182	2816	3634
2183	2817	3633
2184	2819	3632
2185	2822	3633
2186	2824	3632
2187	2825	3631
2188	2826	3629
2189	2828	3628
2190	2829	3627
2191	2830	3626
2192	2832	3625
2193	2833	3623
2194	2834	3622
2195	2837	3622
2196	2839	3622
2197	2840	3621
2198	2842	3620
2199	2844	3620
2200	2846	3619
2201	2847	3618
2202	2849	3617
2203	2851	3617
2204	2855	3619
2205	2857	3619
2206	2860	3620
2207	2862	3619
2208	2863	3617
2209	2864	3616
2210	2865	3615
2211	2868	3615
2212	2870	3615
2213	2872	3614
2214	2875	3614
2215	2876	3613
2216	2877	3611
2217	2878	3610
2218	2879	3608
2219	2880	3607
2220	2882	3606
2221	2884	3606
2222	2887	3606
2223	2888	3605
2224	2890	3604
2225	2891	3603
2226	2892	3601
2227	2893	3600
2228	2894	3598
2229	2896	3597
2230	2898	3596
2231	2900	3596
2232	2902	3596
2233	2903	3595
2234	2906	3595
2235	2907	3594
2236	2908	3592
2237	2909	3590
2238	2910	3589
2239	2912	3588
2240	2914	3588
2241	2916	3588
2242	2918	3587
2243	2920	3586
2244	2921	3585
2245	2923	3584
2246	2924	3583
2247	2925	3581
2248	2926	3580
2249	2928	3579
2250	2930	3578
2251	2932	3578
2252	2934	3577
2253	2935	3576
2254	2937	3576
2255	2939	3574
2256	2940	3573
2257	2941	3571
2258	2942	3570
2259	2943	3568
2260	2945	3568
2261	2947	3567
2262	2949	3567
2263	2951	3566
2264	2953	3565
2265	2954	3565
2266	2956	3563
2267	2957	3562
2268	2958	3560
2269	2960	3560
2270	2961	3558
2271	2963	3558
2272	2965	3557
2273	2967	3557
2274	2968	3556
2275	2970	3555
2276	2971	3553
2277	2972	3551
2278	2973	3550
2279	2975	3549
2280	2976	3548
2281	2978	3547
2282	2980	3547
2283	2983	3547
2284	2984	3546
2285	2986	3545
2286	2987	3544
2287	2988	3542
2288	2990	3541
2289	2992	3540
2290	2993	3539
2291	2995	3538
2292	2997	3538
2293	2999	3538
2294	3001	3537
2295	3002	3536
2296	3003	3534
2297	3005	3533
2298	3007	3532
2299	3008	3531
2300	3009	3530
2301	3012	3530
2302	3014	3530
2303	3016	3529
2304	3017	3527
2305	3018	3526
2306	3019	3525
2307	3021	3523
2308	3022	3523
2309	3024	3521
2310	3025	3520
2311	3027	3520
2312	3030	3520
2313	3031	3519
2314	3033	3517
2315	3034	3516
2316	3035	3515
2317	3037	3514
2318	3038	3513
2319	3039	3511
2320	3041	3510
2321	3043	3510
2322	3046	3510
2323	3047	3509
2324	3048	3507
2325	3049	3506
2326	3051	3504
2327	3053	3504
2328	3054	3502
2329	3055	3501
2330	3056	3499
2331	3059	3499
2332	3061	3499
2333	3063	3499
2334	3064	3497
2335	3065	3496
2336	3067	3494
2337	3068	3493
2338	3069	3492
2339	3070	3490
2340	3071	3489
2341	3073	3487
2342	3076	3488
2343	3077	3487
2344	3079	3486
2345	3080	3485
2346	3082	3483
2347	3083	3483
2348	3085	3481
2349	3086	3480
2350	3088	3479
2351	3090	3479
2352	3093	3480
2353	3096	3480
2354	3097	3479
2355	3099	3478
2356	3100	3477
2357	3101	3475
2358	3103	3474
2359	3104	3472
2360	3106	3472
2361	3109	3472
2362	3110	3471
2363	3111	3470
2364	3113	3468
2365	3115	3468
2366	3116	3466
2367	3117	3465
2368	3118	3463
2369	3119	3462
2370	3121	3461
2371	3123	3460
2372	3125	3460
2373	3127	3459
2374	3128	3457
2375	3129	3456
2376	3131	3455
2377	3132	3453
2378	3133	3452
2379	3134	3450
2380	3135	3448
2381	3136	3447
2382	3139	3447
2383	3141	3446
2384	3142	3445
2385	3143	3443
2386	3144	3442
2387	3146	3441
2388	3148	3441
2389	3149	3439
2390	3150	3437
2391	3151	3436
2392	3154	3436
2393	3156	3436
2394	3157	3434
2395	3158	3433
2396	3160	3431
2397	3162	3431
2398	3164	3430
2399	3165	3429
2400	3166	3427
2401	3167	3426
2402	3170	3425
2403	3172	3425
2404	3173	3424
2405	3174	3422
2406	3175	3421
2407	3177	3420
2408	3179	3419
2409	3180	3417
2410	3181	3416
2411	3182	3414
2412	3184	3413
2413	3186	3413
2414	3188	3413
2415	3189	3411
2416	3190	3410
2417	3192	3408
2418	3193	3407
2419	3195	3406
2420	3196	3405
2421	3197	3403
2422	3198	3402
2423	3200	3401
2424	3203	3401
2425	3204	3400
2426	3205	3398
2427	3206	3397
2428	3208	3396
2429	3210	3395
2430	3211	3393
2431	3212	3392
2432	3213	3390
2433	3214	3389
2434	3216	3388
2435	3219	3388
2436	3220	3386
2437	3221	3385
2438	3222	3384
2439	3224	3382
2440	3226	3382
2441	3227	3380
2442	3228	3379
2443	3229	3377
2444	3230	3376
2445	3232	3375
2446	3234	3375
2447	3236	3373
2448	3237	3372
2449	3239	3371
2450	3241	3370
2451	3242	3369
2452	3244	3368
2453	3245	3366
2454	3246	3365
2455	3247	3363
2456	3250	3364
2457	3251	3363
2458	3253	3361
2459	3254	3360
2460	3255	3358
2461	3257	3358
2462	3259	3357
2463	3261	3356
2464	3263	3355
2465	3265	3355
2466	3267	3354
2467	3268	3353
2468	3269	3351
2469	3271	3350
2470	3272	3349
2471	3274	3348
2472	3276	3347
2473	3277	3346
2474	3279	3345
2475	3282	3345
2476	3283	3344
2477	3284	3343
2478	3286	3341
2479	3287	3340
2480	3289	3339
2481	3290	3338
2482	3292	3337
2483	3294	3336
2484	3295	3335
2485	3297	3334
2486	3299	3334
2487	3300	3332
2488	3302	3331
2489	3303	3330
2490	3305	3329
2491	3306	3328
2492	3308	3327
2493	3310	3326
2494	3313	3326
2495	3315	3325
2496	3316	3324
2497	3317	3323
2498	3319	3322
2499	3321	3321
2500	3322	3320
2501	3324	3319
2502	3326	3318
2503	3328	3318
2504	3330	3317
2505	3332	3316
2506	3333	3314
2507	3334	3313
2508	3336	3312
2509	3337	3311
2510	3339	3310
2511	3341	3309
2512	3344	3309
2513	3346	3309
2514	3348	3308
2515	3349	3306
2516	3350	3305
2517	3352	3304
2518	3353	3302
2519	3354	3301
2520	3355	3299
2521	3356	3298
2522	3358	3296
2523	3359	3295
2524	3360	3293
2525	3361	3292
2526	3362	3290
2527	3363	3289
2528	3365	3288
2529	3366	3287
2530	3369	3286
2531	3370	3285
2532	3371	3284
2533	3372	3282
2534	3374	3281
2535	3376	3280
2536	3378	3280
2537	3379	3278
2538	3381	3277
2539	3382	3276
2540	3384	3275
2541	3386	3274
2542	3388	3274
2543	3389	3272
2544	3392	3272
2545	3394	3271
2546	3395	3270
2547	3397	3269
2548	3399	3269
2549	3402	3268
2550	3405	3268
2551	3407	3268
2552	3409	3268
2553	3411	3267
2554	3412	3265
2555	3413	3264
2556	3415	3263
2557	3417	3262
2558	3418	3260
2559	3419	3259
2560	3420	3257
2561	3421	3256
2562	3424	3255
2563	3426	3254
2564	3427	3253
2565	3428	3252
2566	3429	3250
2567	3431	3249
2568	3432	3248
2569	3434	3247
2570	3435	3245
2571	3436	3243
2572	3437	3242
2573	3439	3241
2574	3441	3241
2575	3442	3239
2576	3443	3238
2577	3445	3236
2578	3446	3235
2579	3448	3234
2580	3449	3232
2581	3450	3231
2582	3451	3230
2583	3453	3228
2584	3455	3228
2585	3457	3227
2586	3458	3226
2587	3460	3224
2588	3461	3223
2589	3462	3221
2590	3464	3221
2591	3465	3219
2592	3467	3218
2593	3468	3216
2594	3469	3215
2595	3471	3215
2596	3473	3214
2597	3474	3212
2598	3476	3211
2599	3477	3209
2600	3478	3208
2601	3480	3207
2602	3482	3206
2603	3483	3205
2604	3484	3203
2605	3486	3203
2606	3489	3202
2607	3490	3201
2608	3491	3199
2609	3492	3198
2610	3493	3196
2611	3495	3195
2612	3497	3194
2613	3498	3193
2614	3499	3191
2615	3500	3190
2616	3503	3189
2617	3505	3189
2618	3506	3187
2619	3507	3186
2620	3508	3184
2621	3509	3183
2622	3511	3182
2623	3513	3181
2624	3514	3179
2625	3515	3178
2626	3516	3176
2627	3518	3175
2628	3520	3175
2629	3522	3173
2630	3523	3172
2631	3524	3170
2632	3525	3169
2633	3526	3168
2634	3528	3167
2635	3529	3165
2636	3531	3164
2637	3532	3162
2638	3534	3161
2639	3536	3161
2640	3537	3159
2641	3538	3158
2642	3540	3156
2643	3541	3155
2644	3543	3154
2645	3544	3153
2646	3546	3152
2647	3547	3150
2648	3548	3149
2649	3551	3149
2650	3553	3148
2651	3554	3146
2652	3555	3145
2653	3556	3143
2654	3558	3143
2655	3560	3141
2656	3561	3140
2657	3562	3139
2658	3563	3137
2659	3564	3136
2660	3568	3136
2661	3569	3135
2662	3570	3133
2663	3572	3132
2664	3574	3131
2665	3576	3130
2666	3577	3129
2667	3578	3128
2668	3579	3126
2669	3582	3126
2670	3584	3125
2671	3585	3124
2672	3586	3122
2673	3588	3121
2674	3589	3119
2675	3591	3118
2676	3592	3117
2677	3594	3116
2678	3595	3114
2679	3597	3114
2680	3599	3113
2681	3600	3112
2682	3602	3110
2683	3603	3109
2684	3605	3108
2685	3607	3107
2686	3608	3106
2687	3609	3104
2688	3611	3103
2689	3612	3102
2690	3615	3102
2691	3617	3101
2692	3619	3100
2693	3620	3099
2694	3622	3098
2695	3624	3097
2696	3625	3095
2697	3626	3094
2698	3627	3092
2699	3630	3092
2700	3632	3091
2701	3634	3090
2702	3636	3089
2703	3639	3089
2704	3640	3088
2705	3641	3086
2706	3642	3085
2707	3643	3084
2708	3645	3083
2709	3648	3082
2710	3650	3082
2711	3652	3081
2712	3654	3081
2713	3657	3080
2714	3658	3078
2715	3659	3077
2716	3661	3076
2717	3663	3076
2718	3665	3075
2719	3668	3074
2720	3670	3074
2721	3673	3074
2722	3675	3073
2723	3677	3072
2724	3679	3072
2725	3681	3070
2726	3682	3069
2727	3683	3067
2728	3684	3066
2729	3686	3065
2730	3688	3064
2731	3690	3063
2732	3691	3062
2733	3693	3061
2734	3694	3059
2735	3696	3058
2736	3697	3057
2737	3698	3055
2738	3700	3054
2739	3701	3053
2740	3703	3052
2741	3704	3050
2742	3705	3049
2743	3706	3047
2744	3708	3046
2745	3710	3045
2746	3712	3044
2747	3713	3043
2748	3714	3041
2749	3715	3040
2750	3718	3039
2751	3719	3038
2752	3720	3036
2753	3721	3035
2754	3722	3033
2755	3725	3033
2756	3727	3032
2757	3728	3030
2758	3729	3029
2759	3730	3027
2760	3731	3026
2761	3733	3025
2762	3734	3023
2763	3735	3022
2764	3736	3020
2765	3738	3019
2766	3739	3017
2767	3740	3016
2768	3741	3014
2769	3742	3012
2770	3743	3011
2771	3744	3009
2772	3745	3008
2773	3746	3006
2774	3748	3005
2775	3750	3004
2776	3751	3003
2777	3752	3001
2778	3753	3000
2779	3755	2998
2780	3757	2998
2781	3759	2997
2782	3760	2995
2783	3761	2994
2784	3762	2992
2785	3764	2991
2786	3765	2989
2787	3766	2988
2788	3767	2987
2789	3769	2985
2790	3770	2983
2791	3771	2982
2792	3772	2980
2793	3773	2979
2794	3774	2977
2795	3775	2976
2796	3776	2974
2797	3777	2973
2798	3779	2971
2799	3780	2970
2800	3781	2968
2801	3782	2967
2802	3783	2965
2803	3784	2964
2804	3785	2962
2805	3787	2961
2806	3788	2959
2807	3789	2957
2808	3790	2956
2809	3791	2954
2810	3792	2953
2811	3793	2951
2812	3794	2950
2813	3796	2949
2814	3797	2947
2815	3798	2946
2816	3799	2944
2817	3801	2943
2818	3802	2941
2819	3803	2940
2820	3804	2938
2821	3806	2938
2822	3807	2936
2823	3808	2934
2824	3810	2933
2825	3811	2932
2826	3812	2930
2827	3813	2928
2828	3814	2927
2829	3815	2925
2830	3816	2924
2831	3818	2922
2832	3819	2921
2833	3820	2919
2834	3821	2918
2835	3822	2916
2836	3823	2915
2837	3824	2913
2838	3826	2912
2839	3827	2910
2840	3828	2909
2841	3829	2907
2842	3830	2906
2843	3831	2904
2844	3832	2903
2845	3833	2901
2846	3835	2900
2847	3836	2898
2848	3837	2897
2849	3838	2895
2850	3839	2894
2851	3840	2892
2852	3842	2891
2853	3843	2889
2854	3844	2888
2855	3846	2887
2856	3848	2886
2857	3849	2885
2858	3851	2884
2859	3853	2883
2860	3854	2881
2861	3855	2880
2862	3856	2878
2863	3857	2877
2864	3858	2875
2865	3860	2874
2866	3861	2872
2867	3862	2871
2868	3863	2869
2869	3864	2868
2870	3865	2866
2871	3866	2865
2872	3867	2863
2873	3868	2862
2874	3870	2860
2875	3871	2858
2876	3872	2857
2877	3873	2856
2878	3874	2854
2879	3876	2853
2880	3877	2851
2881	3878	2850
2882	3879	2848
2883	3881	2847
2884	3882	2845
2885	3883	2844
2886	3884	2842
2887	3885	2841
2888	3886	2840
2889	3888	2838
2890	3889	2837
2891	3890	2835
2892	3891	2834
2893	3892	2832
2894	3893	2831
2895	3895	2829
2896	3896	2828
2897	3897	2827
2898	3898	2825
2899	3899	2823
2900	3900	2822
2901	3902	2821
2902	3903	2819
2903	3904	2818
2904	3905	2816
2905	3906	2815
2906	3907	2813
2907	3909	2812
2908	3910	2810
2909	3911	2809
2910	3912	2807
2911	3913	2806
2912	3914	2804
2913	3915	2803
2914	3917	2801
2915	3918	2800
2916	3919	2798
2917	3920	2797
2918	3922	2796
2919	3923	2794
2920	3924	2793
2921	3925	2791
2922	3927	2790
2923	3928	2788
2924	3929	2787
2925	3930	2785
2926	3931	2784
2927	3932	2782
2928	3933	2781
2929	3934	2779
2930	3936	2778
2931	3937	2777
2932	3938	2775
2933	3939	2774
2934	3940	2772
2935	3941	2771
2936	3942	2769
2937	3943	2768
2938	3945	2766
2939	3946	2764
2940	3947	2763
2941	3948	2762
2942	3949	2760
2943	3950	2759
2944	3951	2757
2945	3952	2756
2946	3954	2754
2947	3955	2753
2948	3956	2751
2949	3958	2750
2950	3959	2749
2951	3961	2748
2952	3962	2747
2953	3964	2745
2954	3966	2744
2955	3967	2743
2956	3969	2742
2957	3971	2741
2958	3972	2739
2959	3974	2739
2960	3975	2737
2961	3976	2736
2962	3978	2734
2963	3979	2733
2964	3980	2731
2965	3981	2730
2966	3982	2728
2967	3984	2727
2968	3985	2726
2969	3986	2724
2970	3987	2723
2971	3988	2721
2972	3990	2720
2973	3991	2719
2974	3992	2717
2975	3993	2715
2976	3994	2714
2977	3995	2712
2978	3996	2711
2979	3998	2710
2980	3999	2708
2981	4000	2707
2982	4001	2705
2983	4002	2704
2984	4003	2702
2985	4005	2701
2986	4006	2699
2987	4007	2698
2988	4008	2697
2989	4009	2695
2990	4010	2694
2991	4012	2692
2992	4013	2691
2993	4014	2689
2994	4015	2688
2995	4016	2686
2996	4017	2685
2997	4018	2683
2998	4019	2682
2999	4020	2680
3000	4022	2679
3001	4023	2677
3002	4024	2676
3003	4025	2674
3004	4026	2673
3005	4027	2671
3006	4028	2670
3007	4030	2668
3008	4031	2667
3009	4032	2666
3010	4033	2664
3011	4034	2663
3012	4035	2661
3013	4037	2660
3014	4038	2658
3015	4039	2657
3016	4040	2655
3017	4041	2654
3018	4042	2652
3019	4043	2651
3020	4044	2649
3021	4046	2648
3022	4047	2646
3023	4048	2645
3024	4049	2644
3025	4051	2642
3026	4052	2641
3027	4053	2639
3028	4054	2638
3029	4055	2636
3030	4056	2635
3031	4057	2633
3032	4059	2632
3033	4060	2631
3034	4061	2629
3035	4062	2628
3036	4063	2626
3037	4064	2625
3038	4065	2623
3039	4066	2622
3040	4068	2620
3041	4069	2619
3042	4070	2617
3043	4071	2616
3044	4072	2614
3045	4073	2613
3046	4074	2611
3047	4075	2610
3048	4076	2608
3049	4077	2607
3050	4079	2605
3051	4080	2604
3052	4081	2602
3053	4082	2601
3054	4083	2600
3055	4084	2598
3056	4086	2597
3057	4087	2595
3058	4088	2594
3059	4089	2592
3060	4090	2591
3061	4091	2589
3062	4092	2588
3063	4094	2586
3064	4095	2585
3065	4096	2583
3066	4097	2582
3067	4098	2581
3068	4099	2579
3069	4101	2578
3070	4102	2576
3071	4103	2575
3072	4104	2573
3073	4105	2572
3074	4106	2570
3075	4107	2569
3076	4108	2567
3077	4110	2566
3078	4111	2565
3079	4112	2563
3080	4113	2562
3081	4114	2560
3082	4115	2559
3083	4117	2557
3084	4118	2556
3085	4119	2554
3086	4120	2553
3087	4121	2551
3088	4122	2550
3089	4123	2548
3090	4124	2547
3091	4125	2546
3092	4127	2544
3093	4128	2543
3094	4129	2541
3095	4131	2540
3096	4132	2539
3097	4133	2537
3098	4134	2536
3099	4135	2534
3100	4136	2533
3101	4137	2531
3102	4139	2530
3103	4140	2528
3104	4141	2527
3105	4142	2526
3106	4143	2524
3107	4144	2523
3108	4145	2521
3109	4146	2520
3110	4148	2518
3111	4149	2517
3112	4150	2515
3113	4151	2514
3114	4152	2512
3115	4153	2511
3116	4154	2509
3117	4155	2508
3118	4157	2507
3119	4158	2505
3120	4159	2504
3121	4160	2502
3122	4161	2501
3123	4162	2499
3124	4163	2498
3125	4165	2496
3126	4166	2495
3127	4167	2493
3128	4168	2492
3129	4169	2490
3130	4170	2489
3131	4171	2487
3132	4172	2486
3133	4173	2485
3134	4174	2483
3135	4176	2482
3136	4177	2480
3137	4178	2479
3138	4179	2477
3139	4180	2476
3140	4181	2474
3141	4182	2473
3142	4184	2472
3143	4185	2470
3144	4186	2469
3145	4187	2467
3146	4188	2466
3147	4189	2464
3148	4191	2463
3149	4192	2462
3150	4193	2460
3151	4194	2459
3152	4195	2457
3153	4196	2456
3154	4197	2454
3155	4199	2453
3156	4200	2452
3157	4202	2450
3158	4203	2449
3159	4205	2448
3160	4207	2447
3161	4208	2446
3162	4210	2445
3163	4211	2443
3164	4213	2442
3165	4214	2441
3166	4215	2439
3167	4216	2438
3168	4217	2436
3169	4218	2435
3170	4219	2433
3171	4221	2432
3172	4222	2431
3173	4223	2429
3174	4224	2428
3175	4225	2426
3176	4226	2425
3177	4227	2423
3178	4228	2422
3179	4230	2421
3180	4231	2419
3181	4232	2418
3182	4233	2416
3183	4234	2415
3184	4235	2413
3185	4237	2412
3186	4238	2410
3187	4239	2409
3188	4240	2408
3189	4241	2406
3190	4243	2405
3191	4245	2404
3192	4246	2403
3193	4247	2401
3194	4248	2400
3195	4249	2398
3196	4251	2397
3197	4252	2396
3198	4253	2394
3199	4254	2393
3200	4255	2391
3201	4256	2390
3202	4258	2388
3203	4259	2387
3204	4261	2386
3205	4262	2385
3206	4263	2383
3207	4265	2382
3208	4266	2380
3209	4267	2379
3210	4268	2378
3211	4269	2376
3212	4271	2375
3213	4272	2374
3214	4273	2372
3215	4274	2371
3216	4276	2370
3217	4278	2369
3218	4279	2367
3219	4280	2366
3220	4281	2364
3221	4282	2363
3222	4284	2362
3223	4285	2360
3224	4286	2359
3225	4287	2357
3226	4289	2356
3227	4292	2356
3228	4293	2354
3229	4294	2353
3230	4295	2351
3231	4296	2350
3232	4298	2349
3233	4299	2347
3234	4300	2346
3235	4301	2345
3236	4303	2343
3237	4304	2342
3238	4305	2340
3239	4306	2339
3240	4308	2338
3241	4309	2336
3242	4311	2335
3243	4312	2334
3244	4313	2332
3245	4314	2331
3246	4315	2329
3247	4316	2328
3248	4317	2327
3249	4319	2325
3250	4320	2324
3251	4321	2322
3252	4323	2321
3253	4324	2320
3254	4325	2319
3255	4327	2317
3256	4328	2316
3257	4329	2314
3258	4330	2313
3259	4331	2312
3260	4332	2310
3261	4334	2309
3262	4335	2307
3263	4336	2306
3264	4337	2304
3265	4339	2303
3266	4341	2302
3267	4342	2301
3268	4343	2299
3269	4344	2298
3270	4345	2296
3271	4347	2295
3272	4348	2294
3273	4349	2293
3274	4351	2291
3275	4352	2290
3276	4353	2289
3277	4355	2288
3278	4356	2286
3279	4358	2285
3280	4359	2283
3281	4360	2282
3282	4361	2281
3283	4362	2279
3284	4364	2278
3285	4365	2276
3286	4366	2275
3287	4367	2274
3288	4368	2272
3289	4369	2271
3290	4371	2270
3291	4373	2268
3292	4374	2267
3293	4375	2266
3294	4376	2264
3295	4377	2263
3296	4379	2262
3297	4381	2261
3298	4383	2260
3299	4386	2259
3300	4387	2258
